sale_id,line_no,product_id,product_barcode,product_name,quantity,unit_price,line_amount
40131,2,511,9789810231071,Database systems for advanced applications '97,1,81.37,81.37
40131,3,512,9783540198468,Rules in Database Systems,2,83.74,167.48
40132,1,513,9781588981967,"Role Playing Database, A Computerized Role Playing Database System",1,79.0,79.0
40132,2,514,9780929306438,The database application book using the MySQL database system,2,81.37,162.74
40132,3,515,9781491925942,Database Reliability Engineering: Designing and Operating Resilient Database Systems,3,83.74,251.22
40133,1,516,9780444898791,Interoperable database systems (DS-5),2,79.0,158.0
40133,2,517,9781595930620,Proceedings of the Twenty-Fourth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,3,81.37,244.11
40133,3,518,9789810210557,Database systems for advanced applications '91,1,83.74,83.74
40134,1,519,9798408149155,"Zero to Mastery in Database Management System- No. 1 DBMS Book to Become Zero to Hero in DBMS, This Amazing Database Book Covers a-Z Database System Concepts, 2022 Latest Edition",3,79.0,237.0
40134,2,520,9780136075448,GOAL Student Access Code Card for Database Systems,1,81.37,81.37
40134,3,521,9780321206749,Fundamentals of Database Systems/Oracle 9i Programming,2,83.74,167.48
40135,1,522,9781447130819,Active and Real-Time Database Systems,1,79.0,79.0
40135,2,523,9783540199106,Interfaces to database systems (IDS94),2,81.37,162.74
40135,3,524,9783540138310,Query Processing in Database Systems (Topics in Information Systems),3,83.74,251.22
40136,1,525,9781872698014,Database matters,2,79.0,158.0
40136,2,526,9783031001260,Database Systems for Advanced Applications,3,81.37,244.11
40136,3,527,9783319557526,Database Systems for Advanced Applications,1,83.74,83.74
40137,1,528,9780387269337,Querying XML with XQuery (Advances in Database Systems),3,79.0,237.0
40137,2,529,9783831601394,A compression engine for multidimensional array database systems,1,81.37,81.37
40137,3,530,9783896014214,Extending the stratification approach for deductive database systems,2,83.74,167.48
40138,1,531,9780077441302,Database System Concepts Strayer University Custom Edition 2010,1,79.0,79.0
40138,2,532,9781450338653,PODS'15,2,81.37,162.74
40138,3,533,9780321446589,Gradiance Access Card for Fundamentals of Database Systems,3,83.74,251.22
40139,1,534,9780471621300,The professional's guide to database systems project management,2,79.0,158.0
40139,2,535,9783030093983,Modern Approaches for Intelligent Information and Database Systems,3,81.37,244.11
40139,3,536,9783319760803,Modern Approaches for Intelligent Information and Database Systems,1,83.74,83.74
40140,1,537,9783642199530,New Challenges for Intelligent Information and Database Systems,3,79.0,237.0
40140,2,538,9780201741544,"Introduction to Database Systems, with E-book, An",1,81.37,81.37
40140,3,539,9781423583806,The Design of a Financial Management Database System,2,83.74,167.48
40141,1,540,9783860642108,"Events in an active, object-oriented database system",1,79.0,79.0
40141,2,541,9780877091165,Instructor's Manual to Accompany Database Systems Management & Design,2,81.37,162.74
40141,3,542,9781337627948,MindTap for Coronel/Morris' Database Systems,3,83.74,251.22
40142,1,543,9780818679520,Proceedings,2,79.0,158.0
40142,2,544,9783540534969,On object-oriented database systems,3,81.37,244.11
40142,3,545,9780387287591,Data Streams,1,83.74,83.74
40143,1,546,9783540603658,Rules in database systems,3,79.0,237.0
40143,2,547,9781783322138,Database Management Systems,1,81.37,81.37
40143,3,548,9780805360394,Modern database management,2,83.74,167.48
40144,1,549,9780818672644,Proceedings,1,79.0,79.0
40144,2,550,9781581136708,Proceedings of the Twenty-second ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,2,81.37,162.74
40144,3,551,9780387242491,Fuzzy Database Modeling with XML (Advances in Database Systems Book 29),3,83.74,251.22
40145,1,552,9780582850323,Database Management : With Website Development Applications with Database Systems,2,79.0,158.0
40145,2,553,9789814503624,Future Databases '92,3,81.37,244.11
40145,3,554,9781853550089,EDP environments,1,83.74,83.74
40146,1,555,9780877783442,Introduction to Database Systems with Oracle Programming 8.0,3,79.0,237.0
40146,2,556,9781305313576,Acp Database Systems and the Language of SQL - Csu,1,81.37,81.37
40146,3,557,9780138063405,Research foundations in object-oriented and semantic database systems,2,83.74,167.48
40147,1,558,9780818647345,"Proceedings, 1986 International Workshop on Object-Oriented Database Systems",1,79.0,79.0
40147,2,559,9783896014191,Diagnosis and repair of constraint violations in database systems,2,81.37,162.74
40147,3,560,9780134564760,Research Foundations in Object-Oriented and Semantic Database Systems,3,83.74,251.22
40148,1,561,9780201612592,Fundamentals of Database Systems 3/e with Oracle Programming,2,79.0,158.0
40148,2,562,9789706862860,Sistemas de bases de datos/ Database Systems,3,81.37,244.11
40148,3,563,9783540333388,Database Systems for Advanced Applications,1,83.74,83.74
40149,1,564,9780387533971,Database systems of the 90s,3,79.0,237.0
40149,2,565,9781447130802,Active and Real-Time Database Systems (ARTDB-95),1,81.37,81.37
40149,3,566,9780769509983,Proceedings,2,83.74,167.48
40150,1,567,9783319914510,Database Systems for Advanced Applications,1,79.0,79.0
40150,2,568,9781586033156,"Version Management in Federated Database Systems (Dissertations in Database and Information Systems, 81)",2,81.37,162.74
40150,3,569,9780632030286,Information systems development,3,83.74,251.22
40151,1,570,9780595136759,Database-SQL-Rdbms Howto,2,79.0,158.0
40151,2,571,9783540320050,Database Systems for Advanced Applications,3,81.37,244.11
40151,3,572,9780897915939,Proceedings of the Twelfth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,1,83.74,83.74
40152,1,573,9780897911795,Proceedings of the Fifth ACM SIGACT-SIGMOD Symposium on Principles of Database Systems,3,79.0,237.0
40152,2,574,9781423538738,The Role of Expert Systems in Federated Distributed Multi-Database Systems,1,81.37,81.37
40152,3,575,9780612353862,Physical database design decision algorithms and concurrent reorganization for parallel database systems,2,83.74,167.48
40153,1,576,9780897910705,Proceedings of the Acm Symposium on Principles of Database Systems,1,79.0,79.0
40153,2,577,9780321290939,Designing Effective Database Systems (The Addison-Wesley Microsoft Technology Series),2,81.37,162.74
40153,3,578,9787040192452,Shu ju ku xi tong gai nian,3,83.74,251.22
40154,1,579,9788177585568,"Introduction to Database Systems, 8th Edition, Date, Kannan, Swamynathan",2,79.0,158.0
40154,2,580,9781450301909,Proceedings of the Third International Workshop on Testing Database Systems,3,81.37,244.11
40154,3,581,9781450314299,Proceedings of the Fifth International Workshop on Testing Database Systems,1,83.74,83.74
40155,1,582,9781605587066,Proceedings of the Second International Workshop on Testing Database Systems,3,79.0,237.0
40155,2,583,9781450321518,Proceedings of the Sixth International Workshop on Testing Database Systems,1,81.37,81.37
40155,3,584,9781450306553,Proceedings of the Fourth International Workshop on Testing Database Systems,2,83.74,167.48
40156,1,585,9780131737150,"GOAL Student Access Card, A First Course in Database Systems",1,79.0,79.0
40156,2,586,9783896014054,Heuristic and randomised optimisation techniques in object-oriented database systems,2,81.37,162.74
40156,3,587,9780830633227,Programming with IBM PC Basic and the Pick database system,3,83.74,251.22
40157,1,588,9783642284861,"Intelligent Information and Database Systems
            
                Lecture Notes in Artificial Intelligence",2,79.0,158.0
40157,2,589,9783642290343,"Database Systems for Advanced Applications
            
                Lecture Notes in Computer Science",3,81.37,244.11
40157,3,590,9780792373230,Mutation Testing for the New Century (Advances in Database Systems),1,83.74,83.74
40158,1,591,9781423544531,Analysis of N-Tier Architecture Applied to Distributed-Database Systems,3,79.0,237.0
40158,2,592,9781931332002,BCM SmartBIA,1,81.37,81.37
40158,3,593,9783540785675,Database systems for advanced applications,2,83.74,167.48
40159,1,594,9783540785682,Database Systems for Advanced Applications,1,79.0,79.0
40159,2,595,9783642200397,Intelligent Information and Database Systems,2,81.37,162.74
40159,3,596,9780818605642,Proceedings,3,83.74,251.22
40160,1,597,9780132908672,Database directions,2,79.0,158.0
40160,2,598,9783540365600,"Web, Web-Services, and Database Systems",3,81.37,244.11
40160,3,599,9783319320557,Database Systems for Advanced Applications : Dasfaa 2016 International Workshops,1,83.74,83.74
40161,1,600,9780582851276,"Database Systems : A Practical Approach to Design, Implementation and Management with Learning SQL",3,79.0,237.0
40161,2,601,9781581132144,Proceedings of the Nineteenth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,1,81.37,81.37
40161,3,602,9783540253341,Database systems for advanced applications,2,83.74,167.48
40162,1,603,9789811533792,Intelligent Information and Database Systems,1,79.0,79.0
40162,2,604,9783642120985,Database Systems for Advanced Applications,2,81.37,162.74
40162,3,605,9783642120251,Database Systems for Advanced Applications,3,83.74,251.22
40163,1,606,9789819541577,Database Systems for Advanced Applications,2,79.0,158.0
40163,2,607,9780818607370,6th Symposium on Reliability in Distributed Software and Database Systems,3,81.37,244.11
40163,3,608,9780818687372,6th Symposium on Reliability in Distributed Software and Database Systems,1,83.74,83.74
40164,1,609,9780134161310,Premium Website -- Bind-In Component Card -- for Fundamentals of Database Systems,3,79.0,237.0
40164,2,610,9781378887158,Accounting Model-Based Approach to Semantic Reconciliation in Heterogeneous Database Systems,1,81.37,81.37
40164,3,611,9780201536454,Fundamentals Database Systems and Oracle 8i Pkg (3rd Edition),2,83.74,167.48
40165,1,612,9780632016242,Information management,1,79.0,79.0
40165,2,613,9781423507833,A Requirement Analysis for the Naval Postgraduate School's Alumni Database System,2,81.37,162.74
40165,3,614,9783540656494,"Active, real-time, and temporal database systems",3,83.74,251.22
40166,1,615,9783540491514,"Active, Real-Time, and Temporal Database Systems",2,79.0,158.0
40166,2,616,9783642365430,Intelligent Information and Database Systems,3,81.37,244.11
40166,3,617,9783642290381,Database Systems for Advanced Applications,1,83.74,83.74
40167,1,618,9783642201486,Database Systems for Advanced Applications,3,79.0,237.0
40167,2,619,9781581130621,Proceedings of the Eighteenth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,1,81.37,81.37
40167,3,620,9780853658061,UK library database system and union catalogues,2,83.74,167.48
40168,1,621,9783642402708,"Database Systems for Advanced Applications : 18th International Conference, DASFAA 2013, International Workshops",1,79.0,79.0
40168,2,622,9781581135077,Proceedings of the Twenty-First ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,2,81.37,162.74
40168,3,623,9781441991768,Object Management in Distributed Database Systems for Stationary and Mobile Computing Environments,3,83.74,251.22
40169,1,624,9780769500843,"Proceedings, 6th International Conference on  Database Systems for Advanced Applications : April 19-21, 1999, Hsinchu,Taiwan",2,79.0,158.0
40169,2,625,9781558602946,Database modeling & design,3,81.37,244.11
40169,3,626,9780321205612,Seeing data,1,83.74,83.74
40170,1,627,9781405817714,Value Pack,3,79.0,237.0
40170,2,628,9783898384827,Storage and retrieval of XML documents with a cluster of database systems,1,81.37,81.37
40170,3,629,9780387291512,Similarity Search: The Metric Space Approach (Advances in Database Systems Book 32),2,83.74,167.48
40171,1,630,9781461348238,Object Management in Distributed Database Systems for Stationary and Mobile Computing Environments,1,79.0,79.0
40171,2,631,9783540108450,The Concurrency Control Problem for Database Systems (Lecture Notes in Computer Science),2,81.37,162.74
40171,3,632,9783642121005,Intelligent Information And Database Systems Second International Conference March 2426 2010 Proceedings,3,83.74,251.22
40172,1,633,9780309155243,Framework for a national database system for maintenance actions on highway bridges,2,79.0,158.0
40172,2,634,9780966883510,Introduction to database systems and Oracle SQL*Plus programming / Michelle A. Poolet,3,81.37,244.11
40172,3,635,9781423535720,Development of a Prototype Relational Database System for Managing FleetBattle Experiment Data,1,83.74,83.74
40173,1,636,9783836402910,Efficient XML Updates- Index-Aware Updates for a Native XML Database System,3,79.0,237.0
40173,2,637,9780897917810,"Proceedings of the fifteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems, PODS 1996, Montreal, Canada, June 3-5, 1996",1,81.37,81.37
40173,3,638,9780769502625,User Interfaces to Data Intensive Systems,2,83.74,167.48
40174,1,639,9783540007456,"Web, Web-services, and database systems",1,79.0,79.0
40174,2,640,9783642121456,Intelligent Information and Database Systems Pt. I,2,81.37,162.74
40174,3,641,9783642121012,Intelligent Information and Database Systems Pt. II,3,83.74,251.22
40175,1,642,9783319557045,Database Systems for Advanced Applications : DASFAA 2017 International Workshops,2,79.0,158.0
40175,2,643,9781450320665,Pods 13 Proceedings of the 32nd Symposium on Principles of Database Systems,3,81.37,244.11
40175,3,644,9781423519904,Swarm Based Implementation of a Virtal Distributed Database System in a Sensor Network,1,83.74,83.74
40176,1,645,9780792398325,Climate and Environmental Database Systems (The International Series in Engineering and Computer Science),3,79.0,237.0
40176,2,646,9781586033712,Storage and Retrieval of Xml Documents With a Cluster of Databases Systems (Dissertations in Database & Information Systems: Infix),1,81.37,81.37
40176,3,647,9780897919968,Proceedings of the Seventeenth Acm Sigact-Sigmod-Sigart Symposium on Principles of Database Systems,2,83.74,167.48
40177,1,648,9783642042058,Database Systems for Advanced Applications : DASFAA 2009 International Workshops,1,79.0,79.0
40177,2,649,9783319914541,Database Systems for Advanced Applications : DASFAA 2018 International Workshops,2,81.37,162.74
40177,3,650,9783030185893,Database Systems for Advanced Applications : DASFAA 2019 International Workshops,3,83.74,251.22
40178,1,651,9789819609130,Database Systems for Advanced Applications. DASFAA 2024 International Workshops,2,79.0,158.0
40178,2,652,9783540333371,Database Systems for Advanced Applications (vol. # 3882),3,81.37,244.11
