purchase_order_id,line_no,product_id,product_barcode,product_name,quantity,purchase_price,line_amount
20039,6,505,9780387108452,The concurrency control problem for database systems,15,48.98,734.7
20039,7,506,9780769509969,Database Systems for Advanced Applications (Dasfaa 2001),19,50.56,960.64
20039,8,507,9789090038490,Semantic query optimization in distributed database systems,23,45.82,1053.86
20039,9,508,9780321294012,DataBase Systems,27,47.4,1279.8
20039,10,509,9789810222208,Database systems for advanced applications '95,31,48.98,1518.38
20040,1,510,9780387199108,Interfaces to database systems (IDS94),20,47.4,948.0
20040,2,511,9789810231071,Database systems for advanced applications '97,24,48.98,1175.52
20040,3,512,9783540198468,Rules in Database Systems,28,50.56,1415.68
20040,4,513,9781588981967,"Role Playing Database, A Computerized Role Playing Database System",32,45.82,1466.24
20040,5,514,9780929306438,The database application book using the MySQL database system,36,47.4,1706.4
20040,6,515,9781491925942,Database Reliability Engineering: Designing and Operating Resilient Database Systems,16,48.98,783.68
20040,7,516,9780444898791,Interoperable database systems (DS-5),20,50.56,1011.2
20040,8,517,9781595930620,Proceedings of the Twenty-Fourth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,24,45.82,1099.68
20040,9,518,9789810210557,Database systems for advanced applications '91,28,47.4,1327.2
20040,10,519,9798408149155,"Zero to Mastery in Database Management System- No. 1 DBMS Book to Become Zero to Hero in DBMS, This Amazing Database Book Covers a-Z Database System Concepts, 2022 Latest Edition",32,48.98,1567.36
20041,1,520,9780136075448,GOAL Student Access Code Card for Database Systems,16,47.4,758.4
20041,2,521,9780321206749,Fundamentals of Database Systems/Oracle 9i Programming,20,48.98,979.6
20041,3,522,9781447130819,Active and Real-Time Database Systems,24,50.56,1213.44
20041,4,523,9783540199106,Interfaces to database systems (IDS94),28,45.82,1282.96
20041,5,524,9783540138310,Query Processing in Database Systems (Topics in Information Systems),32,47.4,1516.8
20041,6,525,9781872698014,Database matters,12,48.98,587.76
20041,7,526,9783031001260,Database Systems for Advanced Applications,16,50.56,808.96
20041,8,527,9783319557526,Database Systems for Advanced Applications,20,45.82,916.4
20041,9,528,9780387269337,Querying XML with XQuery (Advances in Database Systems),24,47.4,1137.6
20041,10,529,9783831601394,A compression engine for multidimensional array database systems,28,48.98,1371.44
20042,1,530,9783896014214,Extending the stratification approach for deductive database systems,17,47.4,805.8
20042,2,531,9780077441302,Database System Concepts Strayer University Custom Edition 2010,21,48.98,1028.58
20042,3,532,9781450338653,PODS'15,25,50.56,1264.0
20042,4,533,9780321446589,Gradiance Access Card for Fundamentals of Database Systems,29,45.82,1328.78
20042,5,534,9780471621300,The professional's guide to database systems project management,33,47.4,1564.2
20042,6,535,9783030093983,Modern Approaches for Intelligent Information and Database Systems,13,48.98,636.74
20042,7,536,9783319760803,Modern Approaches for Intelligent Information and Database Systems,17,50.56,859.52
20042,8,537,9783642199530,New Challenges for Intelligent Information and Database Systems,21,45.82,962.22
20042,9,538,9780201741544,"Introduction to Database Systems, with E-book, An",25,47.4,1185.0
20042,10,539,9781423583806,The Design of a Financial Management Database System,29,48.98,1420.42
20043,1,540,9783860642108,"Events in an active, object-oriented database system",18,47.4,853.2
20043,2,541,9780877091165,Instructor's Manual to Accompany Database Systems Management & Design,22,48.98,1077.56
20043,3,542,9781337627948,MindTap for Coronel/Morris' Database Systems,26,50.56,1314.56
20043,4,543,9780818679520,Proceedings,30,45.82,1374.6
20043,5,544,9783540534969,On object-oriented database systems,34,47.4,1611.6
20043,6,545,9780387287591,Data Streams,14,48.98,685.72
20043,7,546,9783540603658,Rules in database systems,18,50.56,910.08
20043,8,547,9781783322138,Database Management Systems,22,45.82,1008.04
20043,9,548,9780805360394,Modern database management,26,47.4,1232.4
20043,10,549,9780818672644,Proceedings,30,48.98,1469.4
20044,1,550,9781581136708,Proceedings of the Twenty-second ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,19,47.4,900.6
20044,2,551,9780387242491,Fuzzy Database Modeling with XML (Advances in Database Systems Book 29),23,48.98,1126.54
20044,3,552,9780582850323,Database Management : With Website Development Applications with Database Systems,27,50.56,1365.12
20044,4,553,9789814503624,Future Databases '92,31,45.82,1420.42
20044,5,554,9781853550089,EDP environments,35,47.4,1659.0
20044,6,555,9780877783442,Introduction to Database Systems with Oracle Programming 8.0,15,48.98,734.7
20044,7,556,9781305313576,Acp Database Systems and the Language of SQL - Csu,19,50.56,960.64
20044,8,557,9780138063405,Research foundations in object-oriented and semantic database systems,23,45.82,1053.86
20044,9,558,9780818647345,"Proceedings, 1986 International Workshop on Object-Oriented Database Systems",27,47.4,1279.8
20044,10,559,9783896014191,Diagnosis and repair of constraint violations in database systems,31,48.98,1518.38
20045,1,560,9780134564760,Research Foundations in Object-Oriented and Semantic Database Systems,20,47.4,948.0
20045,2,561,9780201612592,Fundamentals of Database Systems 3/e with Oracle Programming,24,48.98,1175.52
20045,3,562,9789706862860,Sistemas de bases de datos/ Database Systems,28,50.56,1415.68
20045,4,563,9783540333388,Database Systems for Advanced Applications,32,45.82,1466.24
20045,5,564,9780387533971,Database systems of the 90s,36,47.4,1706.4
20045,6,565,9781447130802,Active and Real-Time Database Systems (ARTDB-95),16,48.98,783.68
20045,7,566,9780769509983,Proceedings,20,50.56,1011.2
20045,8,567,9783319914510,Database Systems for Advanced Applications,24,45.82,1099.68
20045,9,568,9781586033156,"Version Management in Federated Database Systems (Dissertations in Database and Information Systems, 81)",28,47.4,1327.2
20045,10,569,9780632030286,Information systems development,32,48.98,1567.36
20046,1,570,9780595136759,Database-SQL-Rdbms Howto,16,47.4,758.4
20046,2,571,9783540320050,Database Systems for Advanced Applications,20,48.98,979.6
20046,3,572,9780897915939,Proceedings of the Twelfth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,24,50.56,1213.44
20046,4,573,9780897911795,Proceedings of the Fifth ACM SIGACT-SIGMOD Symposium on Principles of Database Systems,28,45.82,1282.96
20046,5,574,9781423538738,The Role of Expert Systems in Federated Distributed Multi-Database Systems,32,47.4,1516.8
20046,6,575,9780612353862,Physical database design decision algorithms and concurrent reorganization for parallel database systems,12,48.98,587.76
20046,7,576,9780897910705,Proceedings of the Acm Symposium on Principles of Database Systems,16,50.56,808.96
20046,8,577,9780321290939,Designing Effective Database Systems (The Addison-Wesley Microsoft Technology Series),20,45.82,916.4
20046,9,578,9787040192452,Shu ju ku xi tong gai nian,24,47.4,1137.6
20046,10,579,9788177585568,"Introduction to Database Systems, 8th Edition, Date, Kannan, Swamynathan",28,48.98,1371.44
20047,1,580,9781450301909,Proceedings of the Third International Workshop on Testing Database Systems,17,47.4,805.8
20047,2,581,9781450314299,Proceedings of the Fifth International Workshop on Testing Database Systems,21,48.98,1028.58
20047,3,582,9781605587066,Proceedings of the Second International Workshop on Testing Database Systems,25,50.56,1264.0
20047,4,583,9781450321518,Proceedings of the Sixth International Workshop on Testing Database Systems,29,45.82,1328.78
20047,5,584,9781450306553,Proceedings of the Fourth International Workshop on Testing Database Systems,33,47.4,1564.2
20047,6,585,9780131737150,"GOAL Student Access Card, A First Course in Database Systems",13,48.98,636.74
20047,7,586,9783896014054,Heuristic and randomised optimisation techniques in object-oriented database systems,17,50.56,859.52
20047,8,587,9780830633227,Programming with IBM PC Basic and the Pick database system,21,45.82,962.22
20047,9,588,9783642284861,"Intelligent Information and Database Systems
            
                Lecture Notes in Artificial Intelligence",25,47.4,1185.0
20047,10,589,9783642290343,"Database Systems for Advanced Applications
            
                Lecture Notes in Computer Science",29,48.98,1420.42
20048,1,590,9780792373230,Mutation Testing for the New Century (Advances in Database Systems),18,47.4,853.2
20048,2,591,9781423544531,Analysis of N-Tier Architecture Applied to Distributed-Database Systems,22,48.98,1077.56
20048,3,592,9781931332002,BCM SmartBIA,26,50.56,1314.56
20048,4,593,9783540785675,Database systems for advanced applications,30,45.82,1374.6
20048,5,594,9783540785682,Database Systems for Advanced Applications,34,47.4,1611.6
20048,6,595,9783642200397,Intelligent Information and Database Systems,14,48.98,685.72
20048,7,596,9780818605642,Proceedings,18,50.56,910.08
20048,8,597,9780132908672,Database directions,22,45.82,1008.04
20048,9,598,9783540365600,"Web, Web-Services, and Database Systems",26,47.4,1232.4
20048,10,599,9783319320557,Database Systems for Advanced Applications : Dasfaa 2016 International Workshops,30,48.98,1469.4
20049,1,600,9780582851276,"Database Systems : A Practical Approach to Design, Implementation and Management with Learning SQL",19,47.4,900.6
20049,2,601,9781581132144,Proceedings of the Nineteenth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,23,48.98,1126.54
20049,3,602,9783540253341,Database systems for advanced applications,27,50.56,1365.12
20049,4,603,9789811533792,Intelligent Information and Database Systems,31,45.82,1420.42
20049,5,604,9783642120985,Database Systems for Advanced Applications,35,47.4,1659.0
20049,6,605,9783642120251,Database Systems for Advanced Applications,15,48.98,734.7
20049,7,606,9789819541577,Database Systems for Advanced Applications,19,50.56,960.64
20049,8,607,9780818607370,6th Symposium on Reliability in Distributed Software and Database Systems,23,45.82,1053.86
20049,9,608,9780818687372,6th Symposium on Reliability in Distributed Software and Database Systems,27,47.4,1279.8
20049,10,609,9780134161310,Premium Website -- Bind-In Component Card -- for Fundamentals of Database Systems,31,48.98,1518.38
20050,1,610,9781378887158,Accounting Model-Based Approach to Semantic Reconciliation in Heterogeneous Database Systems,20,47.4,948.0
20050,2,611,9780201536454,Fundamentals Database Systems and Oracle 8i Pkg (3rd Edition),24,48.98,1175.52
20050,3,612,9780632016242,Information management,28,50.56,1415.68
20050,4,613,9781423507833,A Requirement Analysis for the Naval Postgraduate School's Alumni Database System,32,45.82,1466.24
20050,5,614,9783540656494,"Active, real-time, and temporal database systems",36,47.4,1706.4
20050,6,615,9783540491514,"Active, Real-Time, and Temporal Database Systems",16,48.98,783.68
20050,7,616,9783642365430,Intelligent Information and Database Systems,20,50.56,1011.2
20050,8,617,9783642290381,Database Systems for Advanced Applications,24,45.82,1099.68
20050,9,618,9783642201486,Database Systems for Advanced Applications,28,47.4,1327.2
20050,10,619,9781581130621,Proceedings of the Eighteenth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,32,48.98,1567.36
20051,1,620,9780853658061,UK library database system and union catalogues,16,47.4,758.4
20051,2,621,9783642402708,"Database Systems for Advanced Applications : 18th International Conference, DASFAA 2013, International Workshops",20,48.98,979.6
20051,3,622,9781581135077,Proceedings of the Twenty-First ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,24,50.56,1213.44
20051,4,623,9781441991768,Object Management in Distributed Database Systems for Stationary and Mobile Computing Environments,28,45.82,1282.96
20051,5,624,9780769500843,"Proceedings, 6th International Conference on  Database Systems for Advanced Applications : April 19-21, 1999, Hsinchu,Taiwan",32,47.4,1516.8
20051,6,625,9781558602946,Database modeling & design,12,48.98,587.76
20051,7,626,9780321205612,Seeing data,16,50.56,808.96
20051,8,627,9781405817714,Value Pack,20,45.82,916.4
20051,9,628,9783898384827,Storage and retrieval of XML documents with a cluster of database systems,24,47.4,1137.6
20051,10,629,9780387291512,Similarity Search: The Metric Space Approach (Advances in Database Systems Book 32),28,48.98,1371.44
20052,1,630,9781461348238,Object Management in Distributed Database Systems for Stationary and Mobile Computing Environments,17,47.4,805.8
20052,2,631,9783540108450,The Concurrency Control Problem for Database Systems (Lecture Notes in Computer Science),21,48.98,1028.58
20052,3,632,9783642121005,Intelligent Information And Database Systems Second International Conference March 2426 2010 Proceedings,25,50.56,1264.0
20052,4,633,9780309155243,Framework for a national database system for maintenance actions on highway bridges,29,45.82,1328.78
20052,5,634,9780966883510,Introduction to database systems and Oracle SQL*Plus programming / Michelle A. Poolet,33,47.4,1564.2
20052,6,635,9781423535720,Development of a Prototype Relational Database System for Managing FleetBattle Experiment Data,13,48.98,636.74
20052,7,636,9783836402910,Efficient XML Updates- Index-Aware Updates for a Native XML Database System,17,50.56,859.52
20052,8,637,9780897917810,"Proceedings of the fifteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems, PODS 1996, Montreal, Canada, June 3-5, 1996",21,45.82,962.22
20052,9,638,9780769502625,User Interfaces to Data Intensive Systems,25,47.4,1185.0
20052,10,639,9783540007456,"Web, Web-services, and database systems",29,48.98,1420.42
20053,1,640,9783642121456,Intelligent Information and Database Systems Pt. I,18,47.4,853.2
20053,2,641,9783642121012,Intelligent Information and Database Systems Pt. II,22,48.98,1077.56
20053,3,642,9783319557045,Database Systems for Advanced Applications : DASFAA 2017 International Workshops,26,50.56,1314.56
20053,4,643,9781450320665,Pods 13 Proceedings of the 32nd Symposium on Principles of Database Systems,30,45.82,1374.6
20053,5,644,9781423519904,Swarm Based Implementation of a Virtal Distributed Database System in a Sensor Network,34,47.4,1611.6
