store_id,product_id,product_barcode,product_name,stock_qty,safety_stock_qty
2,395,9789332518674,Database Systems The Complete Book,135,27
1,396,9780357673072,"Database Systems, Loose-Leaf Version",152,30
2,396,9780357673072,"Database Systems, Loose-Leaf Version",140,28
1,397,9788120351455,Database Systems with Case Studies,159,31
2,397,9788120351455,Database Systems with Case Studies,145,29
1,398,9781484208786,Database Systems: A Pragmatic Approach,166,33
2,398,9781484208786,Database Systems: A Pragmatic Approach,150,30
1,399,9781461368335,Climate and Environmental Database Systems,173,34
2,399,9781461368335,Climate and Environmental Database Systems,155,31
1,400,9783322938602,Recovery in Parallel Database Systems,180,36
2,400,9783322938602,Recovery in Parallel Database Systems,160,32
1,401,9783642120275,Database Systems for Advanced Applications,187,37
2,401,9783642120275,Database Systems for Advanced Applications,165,33
1,402,9783642202452,Database Systems for Advanced Applications,194,38
2,402,9783642202452,Database Systems for Advanced Applications,170,34
1,403,9783642120992,Database Systems for Advanced Applications,21,5
2,403,9783642120992,Database Systems for Advanced Applications,175,35
1,404,9783642823756,Query Processing in Database Systems,28,5
2,404,9783642823756,Query Processing in Database Systems,180,36
1,405,9780471927624,A fuzzy PROLOG database system,35,7
2,405,9780471927624,A fuzzy PROLOG database system,185,37
1,406,9780116304698,Database systems for statistical applications,42,8
2,406,9780116304698,Database systems for statistical applications,190,38
1,407,9781441988331,Principles of distributed database systems,49,9
2,407,9781441988331,Principles of distributed database systems,195,39
1,408,9780256093568,Instructor's Manual for Database System,56,11
2,408,9780256093568,Instructor's Manual for Database System,20,5
1,409,9781558603783,Fundamentals of Active Database Systems,63,12
2,409,9781558603783,Fundamentals of Active Database Systems,25,5
1,410,9783928134910,kleio,70,14
2,410,9783928134910,kleio,30,6
1,411,9788178670416,Principles of Multimedia Database Systems,77,15
2,411,9788178670416,Principles of Multimedia Database Systems,35,7
1,412,9788120712645,Database System Design and Development,84,16
2,412,9788120712645,Database System Design and Development,40,8
1,413,9780130863874,Database System Implementation International Edition,91,18
2,413,9780130863874,Database System Implementation International Edition,45,9
1,414,9781878289889,Developing Quality Complex Database Systems,98,19
2,414,9781878289889,Developing Quality Complex Database Systems,50,10
1,415,9781538835814,Studyguide for Database Systems,105,21
2,415,9781538835814,Studyguide for Database Systems,55,11
1,416,9780585380001,Developing Quality Complex Database Systems,112,22
2,416,9780585380001,Developing Quality Complex Database Systems,60,12
1,417,9780738409061,Database Systems Management,119,23
2,417,9780738409061,Database Systems Management,65,13
1,418,9780201547320,"Introduction to Database Systems, An",126,25
2,418,9780201547320,"Introduction to Database Systems, An",70,14
1,419,9789814021555,Database Systems '99,133,26
2,419,9789814021555,Database Systems '99,75,15
1,420,9783540199830,Active and real-time database systems (ARTDB-95),140,28
2,420,9783540199830,Active and real-time database systems (ARTDB-95),80,16
1,421,9781447134244,Interfaces to Database Systems,147,29
2,421,9781447134244,Interfaces to Database Systems,85,17
1,422,9789061962519,Query processing and data allocation in distributed database systems,154,30
2,422,9789061962519,Query processing and data allocation in distributed database systems,90,18
1,423,9780818654527,Query processing in parallel relational database systems,161,32
2,423,9780818654527,Query processing in parallel relational database systems,95,19
1,424,9789813083912,Database systems 98,168,33
2,424,9789813083912,Database systems 98,100,20
1,425,9781402076008,Object management in distributed database systems for stationary and mobile computing environments,175,35
2,425,9781402076008,Object management in distributed database systems for stationary and mobile computing environments,105,21
1,426,9780471262978,Fundamentals of Database Management Systems,182,36
2,426,9780471262978,Fundamentals of Database Management Systems,110,22
1,427,9781306396011,Database Systems for Next-Generation Applications,189,37
2,427,9781306396011,Database Systems for Next-Generation Applications,115,23
1,428,9781337627931,MindTap for Coronel/Morris' Database Systems,196,39
2,428,9781337627931,MindTap for Coronel/Morris' Database Systems,120,24
1,429,9789814503686,Database Systems for Next-Generation Applications,23,5
2,429,9789814503686,Database Systems for Next-Generation Applications,125,25
1,430,9781475769395,Visual Database Systems 4 (VDB4),30,6
2,430,9781475769395,Visual Database Systems 4 (VDB4),130,26
1,431,9789993029007,Framework for Distributed Database Systems,37,7
2,431,9789993029007,Framework for Distributed Database Systems,135,27
1,432,9780201071856,The Ingres papers,44,8
2,432,9780201071856,The Ingres papers,140,28
1,433,9780792378884,Semantic models for multimedia database searching and browsing,51,10
2,433,9780792378884,Semantic models for multimedia database searching and browsing,145,29
1,434,9780072322064,Database management systems,58,11
2,434,9780072322064,Database management systems,150,30
1,435,9781483298474,Interoperable Database Systems,65,13
2,435,9781483298474,Interoperable Database Systems,155,31
1,436,9780201530926,Object data management,72,14
2,436,9780201530926,Object data management,160,32
1,437,9780893913441,New directions for database systems,79,15
2,437,9780893913441,New directions for database systems,165,33
1,438,9783540195139,The architectural logic of database systems,86,17
2,438,9783540195139,The architectural logic of database systems,170,34
1,439,9781423569305,The Dolphin Didactic Database System (DODDS),93,18
2,439,9781423569305,The Dolphin Didactic Database System (DODDS),175,35
1,440,9780897919104,Symposium on Principles of Database Systems,100,20
2,440,9780897919104,Symposium on Principles of Database Systems,180,36
1,441,9780359518043,Relational Database Systems - Why and How,107,21
2,441,9780359518043,Relational Database Systems - Why and How,185,37
1,442,9781483294643,Concurrency Control in Distributed Database Systems,114,22
2,442,9781483294643,Concurrency Control in Distributed Database Systems,190,38
1,443,9781461562283,Indexing Techniques for Advanced Database Systems,121,24
2,443,9781461562283,Indexing Techniques for Advanced Database Systems,195,39
1,444,9789090053950,Integrity Control in Parallel Database Systems,128,25
2,444,9789090053950,Integrity Control in Parallel Database Systems,20,5
1,445,9783826515132,Federation and migration among database systems,135,27
2,445,9783826515132,Federation and migration among database systems,25,5
1,446,9780131737181,"GOAL Student Access Card, Database Systems",142,28
2,446,9780131737181,"GOAL Student Access Card, Database Systems",30,6
1,447,9780080500430,Building an Object-Oriented Database System,149,29
2,447,9780080500430,Building an Object-Oriented Database System,35,7
1,448,9783925630552,Temporal modeling in relational database systems,156,31
2,448,9783925630552,Temporal modeling in relational database systems,40,8
1,449,9781461562276,Indexing Techniques for Advanced Database Systems,163,32
2,449,9781461562276,Indexing Techniques for Advanced Database Systems,45,9
1,450,9780070614826,"Filing and Database Systems, Practice Set",170,34
2,450,9780070614826,"Filing and Database Systems, Practice Set",50,10
1,451,9780444704092,Concurrency control in distributed database systems,177,35
2,451,9780444704092,Concurrency control in distributed database systems,55,11
1,452,9780867202052,Concurrency in programming and database systems,184,36
2,452,9780867202052,Concurrency in programming and database systems,60,12
1,453,9780750300483,Database systems in science and engineering,191,38
2,453,9780750300483,Database systems in science and engineering,65,13
1,454,9780333371008,Principles and practice of database systems,198,39
2,454,9780333371008,Principles and practice of database systems,70,14
1,455,9780792399858,Indexing techniques for advanced database systems,25,5
2,455,9780792399858,Indexing techniques for advanced database systems,75,15
1,456,9780940706088,Controls for Advanced Online Database Systems,32,6
2,456,9780940706088,Controls for Advanced Online Database Systems,80,16
1,457,9780387578255,Advances in object-oriented database systems,39,7
2,457,9780387578255,Advances in object-oriented database systems,85,17
1,458,9780619137298,Database System,46,9
2,458,9780619137298,Database System,90,18
1,459,9781558605121,Zaniolo Adv Database Systems Solutions Manual,53,10
2,459,9781558605121,Zaniolo Adv Database Systems Solutions Manual,95,19
1,460,9781599041728,Implementing Relational Database Systems,60,12
2,460,9781599041728,Implementing Relational Database Systems,100,20
1,461,9780201422771,Database systems,67,13
2,461,9780201422771,Database systems,105,21
1,462,9780136108139,Solutions Manual for Database Systems,74,14
2,462,9780136108139,Solutions Manual for Database Systems,110,22
1,463,9780130654427,Performance of concurrency control mechanisms in centralized database systems,81,16
2,463,9780130654427,Performance of concurrency control mechanisms in centralized database systems,115,23
1,464,9780585431666,Implementing relational database systems,88,17
2,464,9780585431666,Implementing relational database systems,120,24
1,465,9780387541327,Parallel database systems,95,19
2,465,9780387541327,Parallel database systems,125,25
1,466,9780948036231,Introduction to Database Systems (Management Information Systems),102,20
2,466,9780948036231,Introduction to Database Systems (Management Information Systems),130,26
1,467,9780769518954,"Eighth International Conference on Database Systems for Advanced Applications (Dasfaa 2003): Kyoto, Japan 26-28 2003",109,21
2,467,9780769518954,"Eighth International Conference on Database Systems for Advanced Applications (Dasfaa 2003): Kyoto, Japan 26-28 2003",135,27
1,468,9780387243931,Stream data management,116,23
2,468,9780387243931,Stream data management,140,28
1,469,9783642284939,Intelligent Information and Database Systems,123,24
2,469,9783642284939,Intelligent Information and Database Systems,145,29
1,470,9783319223230,Database Systems for Advanced Applications,130,26
2,470,9783319223230,Database Systems for Advanced Applications,150,30
1,471,9781522520139,Advancing Cloud Database Systems and Capacity Planning with Dynamic Applications,137,27
2,471,9781522520139,Advancing Cloud Database Systems and Capacity Planning with Dynamic Applications,155,31
1,472,9781581133615,Proceedings of the Twentieth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,144,28
2,472,9781581133615,Proceedings of the Twentieth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,160,32
1,473,9781792070532,Database Interfaces on Nasa's Heterogeneous Distributed Database System,151,30
2,473,9781792070532,Database Interfaces on Nasa's Heterogeneous Distributed Database System,165,33
1,474,9781725632226,Database Interfaces on NASA's Heterogeneous Distributed Database System,158,31
2,474,9781725632226,Database Interfaces on NASA's Heterogeneous Distributed Database System,170,34
1,475,9780792375999,Information and Database Quality (Advances in Database Systems),165,33
2,475,9780792375999,Information and Database Quality (Advances in Database Systems),175,35
1,476,9781423538479,Distributed Relational Database System of Occasionally Connected Databases,172,34
