stock_in_id,line_no,product_id,product_barcode,product_name,quantity,unit_cost,line_amount
30038,1,580,9781450301909,Proceedings of the Third International Workshop on Testing Database Systems,21,48.98,1028.58
30038,2,581,9781450314299,Proceedings of the Fifth International Workshop on Testing Database Systems,26,50.56,1314.56
30038,3,582,9781605587066,Proceedings of the Second International Workshop on Testing Database Systems,31,47.4,1469.4
30038,4,583,9781450321518,Proceedings of the Sixth International Workshop on Testing Database Systems,36,48.98,1763.28
30038,5,584,9781450306553,Proceedings of the Fourth International Workshop on Testing Database Systems,16,50.56,808.96
30038,6,585,9780131737150,"GOAL Student Access Card, A First Course in Database Systems",21,47.4,995.4
30038,7,586,9783896014054,Heuristic and randomised optimisation techniques in object-oriented database systems,26,48.98,1273.48
30038,8,587,9780830633227,Programming with IBM PC Basic and the Pick database system,31,50.56,1567.36
30038,9,588,9783642284861,Intelligent Information and Database Systems Lecture Notes in Artificial Intelligence,36,47.4,1706.4
30038,10,589,9783642290343,Database Systems for Advanced Applications Lecture Notes in Computer Science,16,48.98,783.68
30039,1,600,9780582851276,"Database Systems : A Practical Approach to Design, Implementation and Management with Learning SQL",19,48.98,930.62
30039,2,601,9781581132144,Proceedings of the Nineteenth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,24,50.56,1213.44
30039,3,602,9783540253341,Database systems for advanced applications,29,47.4,1374.6
30039,4,603,9789811533792,Intelligent Information and Database Systems,34,48.98,1665.32
30039,5,604,9783642120985,Database Systems for Advanced Applications,14,50.56,707.84
30039,6,605,9783642120251,Database Systems for Advanced Applications,19,47.4,900.6
30039,7,606,9789819541577,Database Systems for Advanced Applications,24,48.98,1175.52
30039,8,607,9780818607370,6th Symposium on Reliability in Distributed Software and Database Systems,29,50.56,1466.24
30039,9,608,9780818687372,6th Symposium on Reliability in Distributed Software and Database Systems,34,47.4,1611.6
30039,10,609,9780134161310,Premium Website -- Bind-In Component Card -- for Fundamentals of Database Systems,14,48.98,685.72
30040,1,610,9781378887158,Accounting Model-Based Approach to Semantic Reconciliation in Heterogeneous Database Systems,20,48.98,979.6
30040,2,611,9780201536454,Fundamentals Database Systems and Oracle 8i Pkg (3rd Edition),25,50.56,1264.0
30040,3,612,9780632016242,Information management,30,47.4,1422.0
30040,4,613,9781423507833,A Requirement Analysis for the Naval Postgraduate School's Alumni Database System,35,48.98,1714.3
30040,5,614,9783540656494,"Active, real-time, and temporal database systems",15,50.56,758.4
30040,6,615,9783540491514,"Active, Real-Time, and Temporal Database Systems",20,47.4,948.0
30040,7,616,9783642365430,Intelligent Information and Database Systems,25,48.98,1224.5
30040,8,617,9783642290381,Database Systems for Advanced Applications,30,50.56,1516.8
30040,9,618,9783642201486,Database Systems for Advanced Applications,35,47.4,1659.0
30040,10,619,9781581130621,Proceedings of the Eighteenth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,15,48.98,734.7
30041,1,620,9780853658061,UK library database system and union catalogues,21,48.98,1028.58
30041,2,621,9783642402708,"Database Systems for Advanced Applications : 18th International Conference, DASFAA 2013, International Workshops",26,50.56,1314.56
30041,3,622,9781581135077,Proceedings of the Twenty-First ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,31,47.4,1469.4
30041,4,623,9781441991768,Object Management in Distributed Database Systems for Stationary and Mobile Computing Environments,36,48.98,1763.28
30041,5,624,9780769500843,"Proceedings, 6th International Conference on Database Systems for Advanced Applications : April 19-21, 1999, Hsinchu,Taiwan",16,50.56,808.96
30041,6,625,9781558602946,Database modeling & design,21,47.4,995.4
30041,7,626,9780321205612,Seeing data,26,48.98,1273.48
30041,8,627,9781405817714,Value Pack,31,50.56,1567.36
30041,9,628,9783898384827,Storage and retrieval of XML documents with a cluster of database systems,36,47.4,1706.4
30041,10,629,9780387291512,Similarity Search: The Metric Space Approach (Advances in Database Systems Book 32),16,48.98,783.68
30042,1,630,9781461348238,Object Management in Distributed Database Systems for Stationary and Mobile Computing Environments,22,48.98,1077.56
30042,2,631,9783540108450,The Concurrency Control Problem for Database Systems (Lecture Notes in Computer Science),27,50.56,1365.12
30042,3,632,9783642121005,Intelligent Information And Database Systems Second International Conference March 2426 2010 Proceedings,32,47.4,1516.8
30042,4,633,9780309155243,Framework for a national database system for maintenance actions on highway bridges,37,48.98,1812.26
30042,5,634,9780966883510,Introduction to database systems and Oracle SQL*Plus programming / Michelle A. Poolet,17,50.56,859.52
30042,6,635,9781423535720,Development of a Prototype Relational Database System for Managing FleetBattle Experiment Data,22,47.4,1042.8
30042,7,636,9783836402910,Efficient XML Updates- Index-Aware Updates for a Native XML Database System,27,48.98,1322.46
30042,8,637,9780897917810,"Proceedings of the fifteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems, PODS 1996, Montreal, Canada, June 3-5, 1996",32,50.56,1617.92
30042,9,638,9780769502625,User Interfaces to Data Intensive Systems,37,47.4,1753.8
30042,10,639,9783540007456,"Web, Web-services, and database systems",17,48.98,832.66
30043,1,650,9783030185893,Database Systems for Advanced Applications : DASFAA 2019 International Workshops,20,48.98,979.6
30043,2,651,9789819609130,Database Systems for Advanced Applications. DASFAA 2024 International Workshops,25,50.56,1264.0
30043,3,652,9783540333371,Database Systems for Advanced Applications (vol. # 3882),30,47.4,1422.0
30043,4,653,9789996358166,Fifth Symposium on Reliability in Distributed Software and Database Systems,35,48.98,1714.3
30043,5,654,9789810210403,Future Databases '92 - Proceedings of the 2nd Far-East Workshop on Future Database Systems,15,50.56,758.4
30043,6,655,9780387291468,Similarity search,20,47.4,948.0
30043,7,656,9798535991887,Textbook of Distributed Database Systems,25,48.98,1224.5
30043,8,657,9783030732158,Database Systems for Advanced Applications. DASFAA 2021 International Workshops,30,50.56,1516.8
30043,9,658,9783031112164,Database Systems for Advanced Applications. DASFAA 2022 International Workshops,35,47.4,1659.0
30043,10,659,9789814021647,Cooperative databases and applications '99,15,48.98,734.7
30044,1,660,9783540191216,MFDBS 87,21,48.98,1028.58
30044,2,661,9780818606908,Proceedings,26,50.56,1314.56
30044,3,662,9780792397014,Client data caching,31,47.4,1469.4
30044,4,663,9780387309385,XML Indexing and Pattern Matching,36,48.98,1763.28
30044,5,664,9781461285885,Client Data Caching,16,50.56,808.96
30044,6,665,9780897915199,Proceedings of the Eleventh Acm Sigact-Sigmod-Sigart Symposium on Principles of Database Systems,21,47.4,995.4
30044,7,666,9789993772217,Proceedings Second Symposium on Reliability in Distributed Software and Database Systems (82ch17921),26,48.98,1273.48
30044,8,667,9781423560692,Analysis of Java Distributed Architectures in Designing and Implementing a Client/Server Database System,31,50.56,1567.36
30044,9,668,9783030594121,Database Systems for Advanced Applications. DASFAA 2020 International Workshops :,36,47.4,1706.4
30044,10,669,9783642290237,Database Systems for Advanced Applications,16,48.98,783.68
30045,1,670,9787118085761,"Kong jian shu ju ku xi tong she ji, shi shi he xiang mu guan li",22,48.98,1077.56
30045,2,671,9780137718740,Relational database management,27,50.56,1365.12
30045,3,672,9780133820607,AS/400,32,47.4,1516.8
30045,4,673,9781405825016,"Value Pack : Database Systems : an Application Oriented Apprach, Complete Version with Learning SQL",37,48.98,1812.26
30045,5,674,9780582831391,"Database Systems : A Practical Approach to Design, Implementation and Management with Learning Sql",17,50.56,859.52
30045,6,675,9783031354144,Database Systems for Advanced Applications. DASFAA 2023 International Workshops,22,47.4,1042.8
30045,7,676,9783642145889,Database systems for advanced applications,27,48.98,1322.46
30045,8,677,9780897913089,Proceedings of the Eighth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,32,50.56,1617.92
30045,9,678,9789355510303,Hands-On Azure Data Platform,37,47.4,1753.8
30045,10,679,9781450341981,Proceedings of the 36th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems,17,48.98,832.66
30046,1,680,9781450341912,Proceedings of the 35th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems,19,48.98,930.62
30046,2,681,9781450306607,PODS'11,24,50.56,1213.44
30046,3,682,9781450300339,Proceedings of the Twenty-Ninth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,29,47.4,1374.6
30046,4,683,9781450327572,Proceedings of the 34th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems,34,48.98,1665.32
30046,5,684,9781605585536,Proceedings of the Twenty-Eighth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,14,50.56,707.84
30046,6,685,9781450322461,Pods '13,19,47.4,900.6
30046,7,686,9781450312486,PODS'12,24,48.98,1175.52
30046,8,687,9780818604195,Proceedings,29,50.56,1466.24
30046,9,688,9780818645013,"Proceedings, third Symposium on Reliability in Distributed Software and Database Systems",34,47.4,1611.6
30046,10,689,9783540679776,Current issues in databases and information systems,14,48.98,685.72
30047,1,700,9783642200410,Intelligent Information And Database Systems Third International Conference Aciids 2011 Daegu Korea April 2022 2011 Proceedings,21,48.98,1028.58
30047,2,701,9789578845138,Proceedings of Workshop on Software Engineering and Database Systems,26,50.56,1314.56
30047,3,702,9783642042041,Database systems for advanced applications,31,47.4,1469.4
30047,4,703,9780769511283,The Proceedings of the Third International Symposium on Cooperative Database Systems for Advanced Applications: Codas 2001,36,48.98,1763.28
30047,5,704,9780921836131,Advances in database and expert systems,16,50.56,808.96
30047,6,705,9781402070600,Visual and multimedia information management,21,47.4,995.4
30047,7,706,9780818605017,"Proceedings, 1983 83Ch1932-3 Symp Held Oct. 17-19, 1983",26,48.98,1273.48
30047,8,707,9780201509458,System software,31,50.56,1567.36
30047,9,708,9780818672897,Sixth International Workshop on Research Issues in Data Engineering: Proceedings : Interoperability of Nontraditional Database Systems,36,47.4,1706.4
30047,10,709,9780792378662,Data dissemination in wireless computing environments,16,48.98,783.68
30048,1,710,9780201403695,Designing database applications with objects and rules,22,48.98,1077.56
30048,2,711,9781450354752,Pods 17 Proceedings of the 36th ACM Sigmod-Sigact-Sigai Symposium on Principles of Database Systems,27,50.56,1365.12
30048,3,712,9781482750782,"Essential ClassNotes Intro to SQL Server Database System Study Notes, Review Questions and Classroom Discussion Topics 2013",32,47.4,1516.8
30048,4,713,9783838658889,Analysis of the Current Development Stage of the Extensible Markup Language and Its Usage for Database Systems,37,48.98,1812.26
30048,5,714,9781722040321,Visual Database System for Image Analysis on Parallel Computers and Its Application to the EOS Amazon Project,17,50.56,859.52
30048,6,715,9783642008863,Database Systems For Advanced Applications 14th International Conference Dasfaa 2009 Brisbane Australia April 2123 2009 Proceedings,22,47.4,1042.8
30048,7,716,9781423577676,Design and Implementation of a Prototype Database System for the Operational Activity Schedule of the Hellenic Navy,27,48.98,1322.46
30048,8,717,9780444424723,Engineering Databases,32,50.56,1617.92
30048,9,718,9780471887379,Database,37,47.4,1753.8
30048,10,719,9789810231613,Cooperative databases and applications,17,48.98,832.66
30049,1,720,9783642237409,Transactions on Large-Scale Data- and Knowledge-Centered Systems IV,19,48.98,930.62
30049,2,721,9781450331098,PODS' 14,24,50.56,1213.44
30049,3,722,9783642290374,Database Systems For Advanced Applications 17th International Conference Dasfaa 2012 Busan South Korea April 1518 2012 Proceedings,29,47.4,1374.6
30049,4,723,9783642202438,Database Systems for Advanced Applications 16th International Conference DASFAA 2011 International Workshops Lecture Notes in Computer Science,34,48.98,1665.32
30049,5,724,9783642145896,"Database Systems for Advanced Applications : 15th International Conference, DASFAA 2010, International Workshops",14,50.56,707.84
30049,6,725,9783662439845,"Database Systems for Advanced Applications : 19th International Conference, DASFAA 2014, International Workshops",19,47.4,900.6
30049,7,726,9783642202445,"Database Systems for Advanced Applications : 16th International Conference, DASFAA 2011 International Workshops",24,48.98,1175.52
30049,8,727,9783642290244,"Database Systems for Advanced Applications : 17th International Conference, DASFAA 2012, International Workshops",29,50.56,1466.24
30049,9,728,9788426734679,Designing Data-Intensive Applications,34,47.4,1611.6
30049,10,729,9788131788417,Introduction to database management systems,14,48.98,685.72
30050,1,730,9780897910590,"Joint proceedings of SIGSMALL Symposium on Small Systems and SIGMOD Workshop on Small Database Systems, October 13-15, 1981, Orlando, Florida",20,48.98,979.6
30050,2,731,9780471305347,Data management,25,50.56,1264.0
30050,3,732,9780818685774,Tenth International Conference on Scientific and Statistical Database Management,30,47.4,1422.0
30050,4,733,9781450370660,Pods '19,35,48.98,1714.3
30050,5,734,9781450347068,Pods'18,15,50.56,758.4
30050,6,735,9781450346078,PODS'16,20,47.4,948.0
30050,7,736,9780897911535,"Proceedings of the Fourth ACM SIGACT-SIGMOD Symposium on Principles of Database Systems, March 25-27, 1985, Portland, Oregon",25,48.98,1224.5
30050,8,737,9783642284892,Intelligent Information And Database Systems 4th Asian Conference Aciids 2012 Kaohsiung Taiwan March 1921 2012 Proceedings Part Ii,30,50.56,1516.8
