sale_id,store_id,customer_id,sale_time,payment_method,total_amount,discount_amount,actual_amount
41544,2,3544,2026-06-04 13:43:00,cash,485.85,24.29,461.56
41545,1,3545,2026-06-05 14:44:00,mixed,492.96,24.65,468.31
41546,2,3546,2026-06-06 15:45:00,wechat,485.85,24.29,461.56
41547,1,3547,2026-06-07 16:46:00,alipay,485.85,24.29,461.56
41548,2,,2026-06-08 17:47:00,card,492.96,0.0,492.96
41549,1,3549,2026-06-09 18:48:00,cash,485.85,24.29,461.56
41550,2,3550,2026-06-10 19:49:00,mixed,485.85,24.29,461.56
41551,1,3551,2026-06-11 10:50:00,wechat,492.96,24.65,468.31
41552,2,3552,2026-06-12 11:51:00,alipay,485.85,24.29,461.56
41553,1,3553,2026-06-13 12:52:00,card,485.85,24.29,461.56
41554,2,3554,2026-06-14 13:53:00,cash,492.96,24.65,468.31
41555,1,,2026-06-15 14:54:00,mixed,485.85,0.0,485.85
41556,2,3556,2026-06-16 15:55:00,wechat,485.85,24.29,461.56
41557,1,3557,2026-06-17 16:56:00,alipay,492.96,24.65,468.31
41558,2,3558,2026-06-18 17:57:00,card,485.85,24.29,461.56
41559,1,3559,2026-06-19 18:58:00,cash,485.85,24.29,461.56
41560,2,3560,2026-06-20 19:59:00,mixed,492.96,24.65,468.31
41561,1,3561,2026-06-21 10:00:00,wechat,485.85,24.29,461.56
41562,2,,2026-06-22 11:01:00,alipay,485.85,0.0,485.85
41563,1,3563,2026-06-23 12:02:00,card,492.96,24.65,468.31
41564,2,3564,2026-06-24 13:03:00,cash,485.85,24.29,461.56
41565,1,3565,2026-06-25 14:04:00,mixed,485.85,24.29,461.56
41566,2,3566,2026-06-26 15:05:00,wechat,492.96,24.65,468.31
41567,1,3567,2026-06-27 16:06:00,alipay,485.85,24.29,461.56
41568,2,3568,2026-06-28 17:07:00,card,485.85,24.29,461.56
41569,1,,2026-06-01 18:08:00,cash,492.96,0.0,492.96
41570,2,3570,2026-06-02 19:09:00,mixed,485.85,24.29,461.56
41571,1,3571,2026-06-03 10:10:00,wechat,485.85,24.29,461.56
41572,2,3572,2026-06-04 11:11:00,alipay,492.96,24.65,468.31
41573,1,3573,2026-06-05 12:12:00,card,485.85,24.29,461.56
41574,2,3574,2026-06-06 13:13:00,cash,485.85,24.29,461.56
41575,1,3575,2026-06-07 14:14:00,mixed,492.96,24.65,468.31
41576,2,,2026-06-08 15:15:00,wechat,485.85,0.0,485.85
41577,1,3577,2026-06-09 16:16:00,alipay,485.85,24.29,461.56
41578,2,3578,2026-06-10 17:17:00,card,492.96,24.65,468.31
41579,1,3579,2026-06-11 18:18:00,cash,485.85,24.29,461.56
41580,2,3580,2026-06-12 19:19:00,mixed,485.85,24.29,461.56
41581,1,3581,2026-06-13 10:20:00,wechat,492.96,24.65,468.31
41582,2,3582,2026-06-14 11:21:00,alipay,485.85,24.29,461.56
41583,1,,2026-06-15 12:22:00,card,485.85,0.0,485.85
41584,2,3584,2026-06-16 13:23:00,cash,492.96,24.65,468.31
41585,1,3585,2026-06-17 14:24:00,mixed,485.85,24.29,461.56
41586,2,3586,2026-06-18 15:25:00,wechat,485.85,24.29,461.56
41587,1,3587,2026-06-19 16:26:00,alipay,492.96,24.65,468.31
41588,2,3588,2026-06-20 17:27:00,card,485.85,24.29,461.56
41589,1,3589,2026-06-21 18:28:00,cash,485.85,24.29,461.56
41590,2,,2026-06-22 19:29:00,mixed,492.96,0.0,492.96
41591,1,3591,2026-06-23 10:30:00,wechat,485.85,24.29,461.56
41592,2,3592,2026-06-24 11:31:00,alipay,485.85,24.29,461.56
41593,1,3593,2026-06-25 12:32:00,card,492.96,24.65,468.31
41594,2,3594,2026-06-26 13:33:00,cash,485.85,24.29,461.56
41595,1,3595,2026-06-27 14:34:00,mixed,485.85,24.29,461.56
41596,2,3596,2026-06-28 15:35:00,wechat,492.96,24.65,468.31
41597,1,,2026-06-01 16:36:00,alipay,485.85,0.0,485.85
41598,2,3598,2026-06-02 17:37:00,card,485.85,24.29,461.56
41599,1,3599,2026-06-03 18:38:00,cash,492.96,24.65,468.31
41600,2,3600,2026-06-04 19:39:00,mixed,485.85,24.29,461.56
41601,1,3601,2026-06-05 10:40:00,wechat,485.85,24.29,461.56
41602,2,3602,2026-06-06 11:41:00,alipay,492.96,24.65,468.31
41603,1,3603,2026-06-07 12:42:00,card,485.85,24.29,461.56
41604,2,,2026-06-08 13:43:00,cash,485.85,0.0,485.85
41605,1,3605,2026-06-09 14:44:00,mixed,492.96,24.65,468.31
41606,2,3606,2026-06-10 15:45:00,wechat,485.85,24.29,461.56
41607,1,3607,2026-06-11 16:46:00,alipay,485.85,24.29,461.56
41608,2,3608,2026-06-12 17:47:00,card,492.96,24.65,468.31
41609,1,3609,2026-06-13 18:48:00,cash,485.85,24.29,461.56
41610,2,3610,2026-06-14 19:49:00,mixed,485.85,24.29,461.56
41611,1,,2026-06-15 10:50:00,wechat,492.96,0.0,492.96
41612,2,3612,2026-06-16 11:51:00,alipay,485.85,24.29,461.56
41613,1,3613,2026-06-17 12:52:00,card,485.85,24.29,461.56
41614,2,3614,2026-06-18 13:53:00,cash,492.96,24.65,468.31
41615,1,3615,2026-06-19 14:54:00,mixed,485.85,24.29,461.56
41616,2,3616,2026-06-20 15:55:00,wechat,485.85,24.29,461.56
41617,1,3617,2026-06-21 16:56:00,alipay,492.96,24.65,468.31
41618,2,,2026-06-22 17:57:00,card,485.85,0.0,485.85
41619,1,3619,2026-06-23 18:58:00,cash,485.85,24.29,461.56
41620,2,3620,2026-06-24 19:59:00,mixed,492.96,24.65,468.31
41621,1,3621,2026-06-25 10:00:00,wechat,485.85,24.29,461.56
41622,2,3622,2026-06-26 11:01:00,alipay,485.85,24.29,461.56
41623,1,3623,2026-06-27 12:02:00,card,492.96,24.65,468.31
41624,2,3624,2026-06-28 13:03:00,cash,485.85,24.29,461.56
41625,1,,2026-06-01 14:04:00,mixed,485.85,0.0,485.85
41626,2,3626,2026-06-02 15:05:00,wechat,492.96,24.65,468.31
41627,1,3627,2026-06-03 16:06:00,alipay,485.85,24.29,461.56
41628,2,3628,2026-06-04 17:07:00,card,485.85,24.29,461.56
41629,1,3629,2026-06-05 18:08:00,cash,492.96,24.65,468.31
41630,2,3630,2026-06-06 19:09:00,mixed,485.85,24.29,461.56
41631,1,3631,2026-06-07 10:10:00,wechat,485.85,24.29,461.56
41632,2,,2026-06-08 11:11:00,alipay,492.96,0.0,492.96
41633,1,3633,2026-06-09 12:12:00,card,485.85,24.29,461.56
41634,2,3634,2026-06-10 13:13:00,cash,485.85,24.29,461.56
41635,1,3635,2026-06-11 14:14:00,mixed,492.96,24.65,468.31
41636,2,3636,2026-06-12 15:15:00,wechat,485.85,24.29,461.56
41637,1,3637,2026-06-13 16:16:00,alipay,485.85,24.29,461.56
41638,2,3638,2026-06-14 17:17:00,card,492.96,24.65,468.31
41639,1,,2026-06-15 18:18:00,cash,485.85,0.0,485.85
41640,2,3640,2026-06-16 19:19:00,mixed,485.85,24.29,461.56
41641,1,3641,2026-06-17 10:20:00,wechat,492.96,24.65,468.31
41642,2,3642,2026-06-18 11:21:00,alipay,485.85,24.29,461.56
41643,1,3643,2026-06-19 12:22:00,card,485.85,24.29,461.56
41644,2,3644,2026-06-20 13:23:00,cash,492.96,24.65,468.31
41645,1,3645,2026-06-21 14:24:00,mixed,485.85,24.29,461.56
41646,2,,2026-06-22 15:25:00,wechat,485.85,0.0,485.85
41647,1,3647,2026-06-23 16:26:00,alipay,492.96,24.65,468.31
41648,2,3648,2026-06-24 17:27:00,card,485.85,24.29,461.56
41649,1,3649,2026-06-25 18:28:00,cash,485.85,24.29,461.56
41650,2,3650,2026-06-26 19:29:00,mixed,492.96,24.65,468.31
41651,1,3651,2026-06-27 10:30:00,wechat,485.85,24.29,461.56
41652,2,3652,2026-06-28 11:31:00,alipay,485.85,24.29,461.56
41653,1,,2026-06-01 12:32:00,card,492.96,0.0,492.96
41654,2,3654,2026-06-02 13:33:00,cash,485.85,24.29,461.56
41655,1,3655,2026-06-03 14:34:00,mixed,485.85,24.29,461.56
41656,2,3656,2026-06-04 15:35:00,wechat,492.96,24.65,468.31
41657,1,3657,2026-06-05 16:36:00,alipay,485.85,24.29,461.56
41658,2,3658,2026-06-06 17:37:00,card,485.85,24.29,461.56
41659,1,3659,2026-06-07 18:38:00,cash,492.96,24.65,468.31
41660,2,,2026-06-08 19:39:00,mixed,485.85,0.0,485.85
41661,1,3661,2026-06-09 10:40:00,wechat,485.85,24.29,461.56
41662,2,3662,2026-06-10 11:41:00,alipay,492.96,24.65,468.31
41663,1,3663,2026-06-11 12:42:00,card,485.85,24.29,461.56
41664,2,3664,2026-06-12 13:43:00,cash,485.85,24.29,461.56
41665,1,3665,2026-06-13 14:44:00,mixed,492.96,24.65,468.31
41666,2,3666,2026-06-14 15:45:00,wechat,485.85,24.29,461.56
41667,1,,2026-06-15 16:46:00,alipay,318.37,0.0,318.37
