supplier_id,product_id,product_barcode,product_name,supply_price,min_order_qty,is_primary
204,458,DD1618464236,初中生课外书套装4册人间失格月亮与六便士中学生课外,49.38,20,1
205,459,DD12352633694,外国小说鉴赏辞典.4:20世纪中期卷张弘著,51.35,25,1
206,460,DD12304116656,外国小说鉴赏辞典.4:20世纪中期卷,43.45,30,1
209,460,DD12304116656,外国小说鉴赏辞典.4:20世纪中期卷,46.93,40,0
207,461,DD12411405141,外国小说鉴赏辞典.4:20世纪中期卷,45.43,35,1
208,462,DD12345456733,外国小说鉴赏辞典.4:20世纪中期卷,47.4,40,1
209,463,DD12335534078,读客外国小说文库066-边缘人的战争这是一场关于捍卫生存之地的斗争,49.38,45,1
210,464,DD12414922636,外国小说白夜行全新精装典藏版侦探悬疑推理犯罪小说,51.35,10,1
101,464,DD12414922636,外国小说白夜行全新精装典藏版侦探悬疑推理犯罪小说,55.46,20,0
1,465,DD11957911002,外国小说鉴赏辞典.4:20世纪中期卷,43.45,15,1
2,466,DD11616553273,外国小说鉴赏辞典.4,45.43,20,1
101,467,DD11972507263,外国小说名作欣赏萧乾跟着,47.4,25,1
102,468,DD12376432009,外国小说欣赏人教版新课高中语文课本教材教科书高二三选修人民教J高中语文外国小说欣赏选修(供高一.高三年级学生选用),49.38,30,1
202,468,DD12376432009,外国小说欣赏人教版新课高中语文课本教材教科书高二三选修人民教J高中语文外国小说欣赏选修(供高一.高三年级学生选用),53.33,40,0
103,469,DD12303029495,外国小说名作欣赏萧乾跟着,51.35,35,1
201,470,DD11928479672,外国小说鉴赏辞典1:古代至19世纪中期卷,43.45,40,1
202,471,DD12379887156,外国小说欣赏人教版新课高中语文课本教材教科书高二三选修人民教J高中语文外国小说欣赏选修(供高一.高三年级学生选用),45.43,45,1
203,472,DD12462842047,外国小说欣赏读本:语文选修,47.4,10,1
206,472,DD12462842047,外国小说欣赏读本:语文选修,51.19,20,0
204,473,DD12409581057,外国小说鉴赏辞典.4:20世纪中期卷,49.38,15,1
205,474,DD12363245110,外国小说白夜行全新精装典藏版侦探悬疑推理犯罪小说,51.35,20,1
206,475,DD12468396771,外国小说欣赏人教版新课高中语文课本教材教科书高二三选修人民教J高中语文外国小说欣赏选修(供高一.高三年级学生选用),43.45,25,1
207,476,DD11703762356,外国小说鉴赏辞典3,45.43,30,1
210,476,DD11703762356,外国小说鉴赏辞典3,49.06,40,0
208,477,DD12345062561,外国小说鉴赏辞典3:20世纪前期卷,47.4,35,1
209,478,DD11049690760,外国小说鉴赏辞典3(20世纪前期卷)(外国文学鉴赏辞典大系),49.38,40,1
210,479,DD11461815486,外国小说鉴赏辞典3:20世纪前期卷,51.35,45,1
1,480,DD11474152066,文学鉴赏辞典·外国小说鉴赏辞典2:19世纪下半期卷,43.45,10,1
102,480,DD11474152066,文学鉴赏辞典·外国小说鉴赏辞典2:19世纪下半期卷,46.93,20,0
2,481,DD11790777790,外国小说鉴赏辞典3,45.43,15,1
101,482,DD12415800847,外国小说鉴赏辞典3,47.4,20,1
102,483,DD12348956638,外国小说鉴赏辞典3:20世纪前期卷,49.38,25,1
103,484,DD12352784169,外国小说鉴赏辞典3:20世纪前期卷,51.35,30,1
203,484,DD12352784169,外国小说鉴赏辞典3:20世纪前期卷,55.46,40,0
201,485,DD11277109704,外国小说弗雷德里克巴克曼作品6册一个叫欧维的男人决定去死熊镇外婆的道歉信时间的礼物,43.45,35,1
202,486,DD11939250200,外国小说鉴赏辞典1(古代至19世纪中期卷),45.43,40,1
203,487,DD12316042049,外国小说鉴赏辞典1(古代至19世纪中期卷),47.4,45,1
204,488,DD11737741752,外国小说埃里希·马里亚·雷马克作品集套装6册西线无战事应许之地里斯本之夜爱与死的年代黑色方尖碑,49.38,10,1
207,488,DD11737741752,外国小说埃里希·马里亚·雷马克作品集套装6册西线无战事应许之地里斯本之夜爱与死的年代黑色方尖碑,53.33,20,0
205,489,DD11792618777,外国小说埃里希·马里亚·雷马克作品集套装6册西线无战事应许之地里斯本之夜爱与死的年代黑色方尖碑部分,51.35,15,1
206,490,DD12100020810,外国文学,43.45,20,1
207,491,DD12468126457,外国文学经典:小公主美,45.43,25,1
208,492,DD12404533431,外国文学经典:小公主美,47.4,30,1
1,492,DD12404533431,外国文学经典:小公主美,51.19,40,0
209,493,DD12461789451,外国文学经典:小王子法,49.38,35,1
210,494,DD12374230165,外国文学经典:小王子法,51.35,40,1
1,495,DD12354291129,外国文学经典:小王子法,43.45,45,1
2,496,DD11927181082,外国文学名作导读本小说卷3,45.43,10,1
103,496,DD11927181082,外国文学名作导读本小说卷3,49.06,20,0
101,497,DD12358404469,外国文学经典:小王子法,47.4,15,1
102,498,DD11212845253,外国文学名家精选书系安徒生童话(精装),49.38,20,1
103,499,DD12347655371,外国文学名著—格林童话德,51.35,25,1
201,500,DD12342012226,外国文学名著—格林童话德,43.45,30,1
204,500,DD12342012226,外国文学名著—格林童话德,46.93,40,0
202,501,DD11988241390,外国文学史:欧美卷,45.43,35,1
203,502,DD12454521307,外国文学史:欧美卷,47.4,40,1
204,503,DD12410783406,外国文学史:欧美卷,49.38,45,1
205,504,DD11964263420,外国文学史:欧美卷,51.35,10,1
208,504,DD11964263420,外国文学史:欧美卷,55.46,20,0
206,505,DD11612052386,外国文学名著导读,43.45,15,1
207,506,DD12409601236,外国文学名著导读,45.43,20,1
208,507,DD12323910323,外国文学名家精选书系:人类群星闪耀时(全译本)(奥),47.4,25,1
209,508,DD11541345472,外国文学名家精选书系:嘉莉妹妹(全译本),49.38,30,1
2,508,DD11541345472,外国文学名家精选书系:嘉莉妹妹(全译本),53.33,40,0
210,509,DD12331334302,外国文学名家精选书系:人类群星闪耀时(全译本)(奥),51.35,35,1
1,510,DD12398709065,外国文学名著少年读本紫荆花卷苏阿·托尔斯泰苏,43.45,40,1
2,511,DD11622837003,外国文学名著连环图画(英),45.43,45,1
101,512,DD12343373285,外国文学名著—水孩子(英),47.4,10,1
201,512,DD12343373285,外国文学名著—水孩子(英),51.19,20,0
102,513,DD11999030153,"外国文学名著—水孩子(英)金斯莱著,吴玲译",49.38,15,1
103,514,DD12302900295,外国文学史:欧美卷,51.35,20,1
201,515,DD11959765213,外国文学名著导读,43.45,25,1
202,516,DD12458413397,外国文学名著名译丛书:哈克贝利·费恩历险记,45.43,30,1
205,516,DD12458413397,外国文学名著名译丛书:哈克贝利·费恩历险记,49.06,40,0
203,517,DD12387202156,外国文学经典导读,47.4,35,1
204,518,DD11989565890,外国文学经典导读,49.38,40,1
205,519,DD12339813655,外国文学经典导读,51.35,45,1
206,520,DD11703902746,外国文学作品选·西方文学卷,43.45,10,1
209,520,DD11703902746,外国文学作品选·西方文学卷,46.93,20,0
207,521,DD12343673425,外国文学作品选·西方文学卷,45.43,15,1
208,522,DD12302245180,外国文学名著—木偶奇遇记(意),47.4,20,1
209,523,DD11621657373,翰墨林彩图快读系列:外国文学名著快读,49.38,25,1
210,524,DD12310695460,"外国文学作品选·西方文学卷刘洪涛,王向远主编",51.35,30,1
101,524,DD12310695460,"外国文学作品选·西方文学卷刘洪涛,王向远主编",55.46,40,0
1,525,DD11998901020,外国文学名著—格林童话,43.45,35,1
2,526,DD11996300293,外国文学名作导读本小说卷3曹文轩主编；陈建功点评,45.43,40,1
101,527,DD12462688201,外国文学经典·一千零一夜:阿拉伯民间故事集,47.4,45,1
102,528,DD12334895145,外国文学史:欧美卷,49.38,10,1
202,528,DD12334895145,外国文学史:欧美卷,53.33,20,0
103,529,DD11616553213,外国文学作品选·西方文学卷,51.35,15,1
201,530,DD12331296062,外国文学名家精选书系.全译本精彩阅读:哈姆雷特.莎士比亚去悲剧集(英)莎士比亚著;朱生豪译,43.45,20,1
202,531,DD11688014056,外国文学作品赏析,45.43,25,1
203,532,DD12360322439,外国文学经典·一千零一夜:阿拉伯民间故事集,47.4,30,1
206,532,DD12360322439,外国文学经典·一千零一夜:阿拉伯民间故事集,51.19,40,0
204,533,DD12358174383,外国文学经典·一千零一夜:阿拉伯民间故事集,49.38,35,1
205,534,DD11998418200,外国文学作品选·西方文学卷,51.35,40,1
206,535,DD12424628059,外国文学经典:邦斯舅舅,43.45,45,1
207,536,DD12403584081,外国文学经典:小王子法,45.43,10,1
210,536,DD12403584081,外国文学经典:小王子法,49.06,20,0
208,537,DD12318154489,外国文学名著精解,47.4,15,1
209,538,DD12347372300,外国文学名著文库:瓦尔登湖,49.38,20,1
210,539,DD11930298300,外国文学名著精解,51.35,25,1
1,540,DD11995457260,外国文学名著导读,43.45,30,1
102,540,DD11995457260,外国文学名著导读,46.93,40,0
2,541,DD11998303270,外国文学名著导读,45.43,35,1
101,542,DD12328677324,外国文学经典:小王子法圣埃克苏佩里著；柳鸣九译,47.4,40,1
102,543,DD11930384180,外国文学名著—哈克贝恩历险记,49.38,45,1
103,544,DD12340457496,外国文学名家精选书系:母亲·在人间(精装),51.35,10,1
203,544,DD12340457496,外国文学名家精选书系:母亲·在人间(精装),55.46,20,0
201,545,DD12393460021,外国文学名著—哈克贝恩历险记美马克·吐温著；蒋蕾缩编,43.45,15,1
202,546,DD11941334293,外国文学经典·一千零一夜:阿拉伯民间故事集,45.43,20,1
203,547,DD12502150167,外国文学名家精选书系爱的教育,47.4,25,1
204,548,DD12491996157,外国文学名著精解,49.38,30,1
207,548,DD12491996157,外国文学名著精解,53.33,40,0
205,549,DD12500018297,外国文学名著少年读本:马丁伊登美,51.35,35,1
206,550,DD11703529156,外国文学名著名译化境文库:给青年诗人的信奥,43.45,40,1
207,551,DD12491071447,外国文学名著选编(法),45.43,45,1
208,552,DD12348394420,外国文学作品赏析,47.4,10,1
1,552,DD12348394420,外国文学作品赏析,51.19,20,0
209,553,DD11952546413,外国文学经典:小王子,49.38,15,1
210,554,DD12340498226,外国文学名家精选书系:森林报(精装),51.35,20,1
1,555,DD12334800260,外国文学名著名译化境文库:给青年诗人的信,43.45,25,1
2,556,DD12413895516,外国文学名著名译化境文库:给青年诗人的信奥,45.43,30,1
103,556,DD12413895516,外国文学名著名译化境文库:给青年诗人的信奥,49.06,40,0
101,557,DD11540474472,外国文学流派研究-新中国60年外国文学研究-(第二卷),47.4,35,1
102,558,DD12306092140,外国文学经典:陀思妥耶夫斯基中短篇小说选俄,49.38,40,1
103,559,DD12422749029,外国文学读本王福和,51.35,45,1
201,560,DD11813606100,外国文学名著名译化境文库:给青年诗人的信,43.45,10,1
204,560,DD11813606100,外国文学名著名译化境文库:给青年诗人的信,46.93,20,0
202,561,DD11652861143,比较文学与世界文学学习指导丛书:外国文学学习指南,45.43,15,1
203,562,DD12347249470,外国文学名典释读,47.4,20,1
204,563,DD12306255470,外国文学鉴赏辞典大系·外国散文鉴赏辞典,49.38,25,1
205,564,DD11720785350,比较文学与世界文学学习指导丛书:外国文学学习指南,51.35,30,1
208,564,DD11720785350,比较文学与世界文学学习指导丛书:外国文学学习指南,55.46,40,0
206,565,DD11944266480,外国文学鉴赏辞典大系外国散文鉴赏辞典,43.45,35,1
207,566,DD12415530477,外国文学鉴赏辞典大系·外国散文鉴赏辞典,45.43,40,1
208,567,DD12409699086,外国文学鉴赏辞典大系外国散文鉴赏辞典,47.4,45,1
209,568,DD12406387156,外国文学鉴赏辞典大系·外国戏剧鉴赏辞典⑴古代卷,49.38,10,1
2,568,DD12406387156,外国文学鉴赏辞典大系·外国戏剧鉴赏辞典⑴古代卷,53.33,20,0
210,569,DD11957809003,外国文学经典:陀思妥耶夫斯基中短篇小说选,51.35,15,1
1,570,DD11737619120,比较文学与世界文学学习指导丛书:外国文学学习指南,43.45,20,1
2,571,DD12408599486,外国文学鉴赏辞典大系·外国戏剧鉴赏辞典⑶现当代卷,45.43,25,1
101,572,DD11840972289,比较文学与世界文学学习指导丛书:外国文学学习指南,47.4,30,1
201,572,DD11840972289,比较文学与世界文学学习指导丛书:外国文学学习指南,51.19,40,0
102,573,DD12304332305,外国文学鉴赏辞典大系·外国戏剧鉴赏辞典⑴古代卷,49.38,35,1
103,574,DD11789991150,比较文学与世界文学学习指导丛书:外国文学学习指南,51.35,40,1
201,575,DD12327749104,外国文学鉴赏辞典大系·外国散文鉴赏辞典,43.45,45,1
202,576,DD12304332325,外国文学鉴赏辞典大系·外国戏剧鉴赏辞典⑵近代卷,45.43,10,1
205,576,DD12304332325,外国文学鉴赏辞典大系·外国戏剧鉴赏辞典⑵近代卷,49.06,20,0
203,577,DD11788645210,外国文学鉴赏辞典大系·外国散文鉴赏辞典,47.4,15,1
204,578,DD11613578432,破戒外国文学名著丛书日,49.38,20,1
205,579,DD12350044460,当代外国文学纪事·英国卷,51.35,25,1
206,580,DD12337815384,最经典的外国文学明著导读禹田编,43.45,30,1
209,580,DD12337815384,最经典的外国文学明著导读禹田编,46.93,40,0
207,581,DD11612784446,经典的外国文学明著导读,45.43,35,1
208,582,DD1015658550,苔丝(全译本)(精)/外国文学,47.4,40,1
209,583,DD1029281390,苔丝(全译本)(精)/外国文学,49.38,45,1
210,584,DD12301827040,经典的外国文学明著导读,51.35,10,1
101,584,DD12301827040,经典的外国文学明著导读,55.46,20,0
1,585,DD12478705037,经典的外国文学明著导读,43.45,15,1
2,586,DD12339419145,20世纪外国文学丛书—第七个十字架,45.43,20,1
101,587,DD11178227355,萌芽(精)/外国文学名著丛书,47.4,25,1
102,588,DD11571891002,读客彩条外国文学文库:复明症漫记(精装)葡,49.38,30,1
202,588,DD11571891002,读客彩条外国文学文库:复明症漫记(精装)葡,53.33,40,0
103,589,DD11781754289,草房子,51.35,35,1
201,590,DD12480437501,20世纪外国文学丛书—第七个十字架,43.45,40,1
202,591,DD11834343264,外教社外国文学研究丛书:美国非裔作家论,45.43,45,1
203,592,DD11839508099,外教社外国文学研究丛书:美国非裔作家论,47.4,10,1
206,592,DD11839508099,外教社外国文学研究丛书:美国非裔作家论,51.19,20,0
204,593,DD12366880501,小蜜蜂书屋·外国文学名著少年读本:彼德·潘,49.38,15,1
205,594,DD12448334371,小蜜蜂书屋·外国文学名著少年读本:彼德·潘,51.35,20,1
206,595,DD12304408364,小蜜蜂书屋·外国文学名著少年读本:彼德·潘英巴里原著,43.45,25,1
207,596,DD12338273426,小蜜蜂书屋·外国文学名著少年读本:彼德·潘英巴里原著,45.43,30,1
210,596,DD12338273426,小蜜蜂书屋·外国文学名著少年读本:彼德·潘英巴里原著,49.06,40,0
208,597,DD1015654650,小王子(全译本)(精)/外国文学,47.4,35,1
209,598,DD1029277690,小王子(全译本)(精)/外国文学,49.38,40,1
210,599,DD1015658350,茶花女(全译本)(精)/外国文学,51.35,45,1
1,600,DD1029281090,茶花女(全译本)(精)/外国文学,43.45,10,1
102,600,DD1029281090,茶花女(全译本)(精)/外国文学,46.93,20,0
2,601,DD1015653850,安妮日记(全译本)(精)/外国文学,45.43,15,1
101,602,DD1029280790,安妮日记(全译本)(精)/外国文学,47.4,20,1
102,603,DD1015658750,死魂灵(全译本)(精)/外国文学,49.38,25,1
103,604,DD1029281590,死魂灵(全译本)(精)/外国文学,51.35,30,1
203,604,DD1029281590,死魂灵(全译本)(精)/外国文学,55.46,40,0
201,605,DD11941264283,小蜜蜂书屋·外国文学名著少年读本:彼德·潘英,43.45,35,1
202,606,DD11178406235,格林童话(美绘注音版)/外国文学系列/小学生课外经典丛书,45.43,40,1
203,607,DD1387137850,热爱生命(全译本)(精)/外国文学,47.4,45,1
204,608,DD1353213691,热爱生命(全译本)(精)/外国文学,49.38,10,1
207,608,DD1353213691,热爱生命(全译本)(精)/外国文学,53.33,20,0
205,609,DD11636979010,爱的教育/外国文学经典新华,51.35,15,1
206,610,DD12355510129,安徒生童话精选:儿童外国文学精选本,43.45,20,1
207,611,DD12393551391,安徒生童话精选:儿童外国文学精选本,45.43,25,1
208,612,DD12389064376,安徒生童话精选:儿童外国文学精选本,47.4,30,1
1,612,DD12389064376,安徒生童话精选:儿童外国文学精选本,51.19,40,0
209,613,DD12337543404,安徒生童话精选:儿童外国文学精选本,49.38,35,1
210,614,DD12458789357,翰墨林彩图快读系列:外国文学名著快读,51.35,40,1
1,615,DD11777608352,爱的面包,43.45,45,1
2,616,DD12341875075,安徒生童话精选—儿童外国文学精选本,45.43,10,1
103,616,DD12341875075,安徒生童话精选—儿童外国文学精选本,49.06,20,0
101,617,DD12398522025,飘飘市长,47.4,15,1
102,618,DD1015660150,一个陌生女人的来信(全译本)(精)/外国文学,49.38,20,1
103,619,DD1029282890,一个陌生女人的来信(全译本)(精)/外国文学,51.35,25,1
201,620,DD11869222213,爱的面包,43.45,30,1
204,620,DD11869222213,爱的面包,46.93,40,0
