source_query_category,source_query,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,openlibrary_key
计算机,database systems,Database System,9780789572684,Peter Rob; Carlos Coronel,Course Technology Ptr (Sd),2000,,,eng,计算机,本,79.0,onsale,/works/OL8157130M
计算机,database systems,Database Internals,9781492040347,Alex Petrov,"O'Reilly Media, Incorporated",2019,,280,eng,计算机,本,79.0,onsale,/works/OL21360140W
计算机,database systems,Database Systems for Advanced Applications,9783642374517,Weiyi Meng; Ling Feng; Stephane Bressan; Werner Winiwarter; Wei Song,"Springer London, Limited",2013,,489,eng,计算机,本,79.0,onsale,/works/OL20868829W
计算机,database systems,New Trends in Intelligent Information and Database Systems,9783319162119,Dariusz Barbucha; Ngọc Thanh Nguyễn; John Batubara,Springer,2015,,387,eng,计算机,本,79.0,onsale,/works/OL20714789W
计算机,database systems,Advanced Approaches to Intelligent Information and Database Systems,9783319382371,Janusz Sobecki; Veera Boonjing; Suphamit Chittayasothorn,"Springer London, Limited",2014,,376,eng,计算机,本,79.0,onsale,/works/OL21645031W
计算机,database systems,A self-organizing database system - a different approach to query optimization,9781019251669,Gregory Piatetsky-Shapiro,"Courant Institute of Mathematical Sciences, New York University",1984,,104,eng,计算机,本,79.0,onsale,/works/OL8694350W
计算机,database systems,Relational database systems,9780444877185,Claude Delobel,North-Holland,1985,,451,eng,计算机,本,79.0,onsale,/works/OL13383206W
计算机,database systems,Database Systems : Pearson New International Edition,9781292025889,Thomas M. Connolly; Carolyn E. Begg,"Pearson Education, Limited",2013,,1295,eng,计算机,本,79.0,onsale,/works/OL21513986W
计算机,database systems,Relational Database Systems,9780387120324,Joachim Schmidt,Springer,1983,,618,eng,计算机,本,79.0,onsale,/works/OL4538870W
计算机,database systems,Semantic Database Systems,9780863113468,C. S. Prabhu,Vantage Press,1993,,167,eng,计算机,本,79.0,onsale,/works/OL9705233W
计算机,database systems,Relational Database Systems,9783642688492,Joachim W. Schmidt,Springer Berlin Heidelberg,1983,,,eng,计算机,本,79.0,onsale,/works/OL19899363W
计算机,database systems,Expert database systems,9780077072407,Paul Beynon-Davies,McGraw-Hill,1991,,186,eng,计算机,本,79.0,onsale,/works/OL4296312W
计算机,database systems,Database Systems Principle,9780029461945,Catherine Ricardo,Prentice Hall International Paperback Editions,1990,,,,计算机,本,79.0,onsale,/works/OL44183177W
计算机,database systems,Interfaces to Database Systems,9781447138198,Peter H. Sawyer,Springer,2013,,380,eng,计算机,本,79.0,onsale,/works/OL21829020W
计算机,database systems,Databases and Database Systems,9789144253718,,"Chartwell-Bratt, Ltd",1986,,,,计算机,本,79.0,onsale,/works/OL37523622W
计算机,database systems,Databases and database systems,9780862380915,E. A. Oxborrow,Chartwell-Bratt,1986,,254,eng,计算机,本,79.0,onsale,/works/OL38781892W
计算机,database systems,Visual database systems 4 (VDB4),9780412844003,"IFIP TC 2/WG 2.6 Working Conference on Visual Database Systems 4 (VDB4) (4th 1998 L'Aquila, Italy)",Springer,1998,,382,eng,计算机,本,79.0,onsale,/works/OL13237678W
计算机,database systems,Database Management Systems,9780072471410,Gerald V. Post,Irwin/McGraw-Hill,1998,,538,eng,计算机,本,79.0,onsale,/works/OL1891910W
计算机,database systems,Database Systems for Advanced Applications,9783540245711,YoonJoon Lee; Jianzhong Li; Kyu-Young Whang; Doheon Lee,"Springer London, Limited",2004,,,eng,计算机,本,79.0,onsale,/works/OL27314461W
计算机,database systems,Creation and Management of Database Systems,9781774694428,Adele Kuzmiakova,Arcler Education Inc,2022,,,eng,计算机,本,79.0,onsale,/works/OL31092433W
计算机,database systems,Advances in Object-Oriented Database Systems,9783642579394,Asuman Dogac; M. Tamer Özsu; Alexandros Biliris; Timos Sellis,Springer Berlin / Heidelberg,2012,,,eng,计算机,本,79.0,onsale,/works/OL27354842W
计算机,database systems,Active database systems,9781558603042,Stefano Ceri,Morgan Kaufmann Publishers,1995,,332,eng,计算机,本,79.0,onsale,/works/OL19823671W
计算机,database systems,Advanced database indexing,9781461346418,Yannis Manolopoulos; Yannis Theodoridis; Vassilis J. Tsotras,Kluwer Academic,1999,,307,eng,计算机,本,79.0,onsale,/works/OL6033390W
计算机,database systems,"Fundamentals Database Systems, Oracle Programming 8.0, Oracl",9780201536478,Elmasri; Navathe,Addison Wesley,1999,,,eng,计算机,本,79.0,onsale,/works/OL21371229W
计算机,database systems,Intelligent Information and Database Systems,9783642365478,Ali Selamat,"Springer London, Limited",2013,,562,eng,计算机,本,79.0,onsale,/works/OL19858222W
计算机,database systems,Database systems engineering,9780198596660,R. P. Whittington,Clarendon Press,1988,,430,eng,计算机,本,79.0,onsale,/works/OL4634628W
计算机,database systems,Database Systems Ise,9780619213725,Rob Coronel,INTERNATIONAL THOMSO,2004,,,,计算机,本,79.0,onsale,/works/OL9518725W
计算机,database systems,Relational Database Systems,9783642688485,Joachim W Schmidt; Michael L Brodie,Island Press,1982,,,eng,计算机,本,79.0,onsale,/works/OL37599264W
计算机,database systems,Database Systems Engineering,9781850321156,Nick Ryan; Dan Smith,Thomson Executive Pr,1995,,466,eng,计算机,本,79.0,onsale,/works/OL35311172W
计算机,database systems,Distributed database systems,9780201544008,D. A. Bell,Addison-Wesley Pub. Co.,1992,,410,eng,计算机,本,79.0,onsale,/works/OL4121741W
计算机,database systems,Distributed database systems,9788131743089,Chhanda Ray,Pearson,2009,,308,eng,计算机,本,79.0,onsale,/works/OL39101380W
计算机,database systems,Relational Database Systems,9781456611743,Jitendra Patel,eBookit.com,2013,,,eng,计算机,本,79.0,onsale,/works/OL38247508W
计算机,database systems,Database systems handbook,9780070216266,Paul J. Fortier,McGraw-Hill,1997,,611,eng,计算机,本,79.0,onsale,/works/OL19391320W
计算机,database systems,Web Database Systems,9780077096007,Barry Eaglestone; Mick Ridley,McGraw-Hill Publishing Co.,2001,,350,,计算机,本,79.0,onsale,/works/OL20992769W
计算机,database systems,Mobile Database Systems,9780470245705,Vijay Kumar,"Wiley & Sons, Incorporated, John",2007,,320,eng,计算机,本,79.0,onsale,/works/OL21547188W
计算机,database systems,Expert database systems,9780123822550,Keith Jeffery,Academic Press,1992,,254,eng,计算机,本,79.0,onsale,/works/OL17988051W
计算机,database systems,Fundamentals Database Systems,9780201612554,Elmasri,Addison-Wesley,1999,,,,计算机,本,79.0,onsale,/works/OL9339703W
计算机,database systems,Multimedia Database Systems,9783642609510,V.S. Subrahmanian; Sushil Jajodia,Springer,2011,,344,,计算机,本,79.0,onsale,/works/OL23670903W
计算机,database systems,Database Systems,9781305866799,"Coronel, Carlos, Morris, Steven",Course Technology,2016,,,,计算机,本,79.0,onsale,/works/OL38403343W
计算机,database systems,Database Systems and Applications,9781496086266,V. creatspace,CreateSpace Independent Publishing Platform,2014,,168,eng,计算机,本,79.0,onsale,/works/OL40129094W
计算机,database systems,Recovery Mechanisms in Database Systems,9780136142157,Vijay Kumar; Meichun Hsu,Prentice Hall PTR,1998,,898,eng,计算机,本,79.0,onsale,/works/OL21539920W
计算机,database systems,Multimedia Database Systems,9783642609503,V. S. Subrahmanian,Springer Berlin Heidelberg,1996,,323,eng,计算机,本,79.0,onsale,/works/OL19889509W
计算机,database systems,Multimedia Database Systems,9780792397120,Kingsley C. Nwosu; P. Bruce Berra; Bhavani M. Thuraisingham,Springer,1996,,392,eng,计算机,本,79.0,onsale,/works/OL21079544W
计算机,database systems,Oracle Database System Design,9781782223801,Dave Knifton,"Paragon Publishing, Rothersthorpe",2015,,182,eng,计算机,本,79.0,onsale,/works/OL41399843W
计算机,database systems,Database systems for advanced applications,9783540210474,,Springer,2004,,925,eng,计算机,本,79.0,onsale,/works/OL16966370W
计算机,database systems,Rules in Database Systems,9781447132257,Norman W. Paton,Springer London,1994,,427,eng,计算机,本,79.0,onsale,/works/OL19900439W
计算机,database systems,Visual database systems 3,9780412721700,"IFIP 2.6 Working Conference on Visual Database Systems (3rd 1995 Lausanne, Switzerland)",Chapman &Hall,1995,,438,eng,计算机,本,79.0,onsale,/works/OL13564875W
计算机,database systems,Design and Implementation of Modern Column-Oriented Database Systems,9781601987549,Daniel Abadi; Peter Boncz; Stavros Harizopoulos; Stratos Idreaos; Samuel Madden,Now Publishers,2013,,102,eng,计算机,本,79.0,onsale,/works/OL21076264W
计算机,database systems,Recent Challenges in Intelligent Information and Database Systems,9789819759330,Tzung-Pei Hong; Krystian Wojtkiewicz; Rathachai Chawuthai; Pawel Sitek,Springer Singapore Pte. Limited,2021,,793,eng,计算机,本,79.0,onsale,/works/OL27406988W
计算机,database systems,Database Systems for Advanced Applications,9783031306365,Wook-Shin Han; Mong Li Lee; Agus Muliantara; Ngurah Agus Sanjaya; Bernhard Thalheim,Springer,2014,,451,eng,计算机,本,79.0,onsale,/works/OL20774452W
计算机,database systems,Database Systems,9780132282116,Hector Garcia-Molina; Jeffrey D. Ullman; Jennifer D. Widom,Prentice Hall,2006,,,eng,计算机,本,79.0,onsale,/works/OL10085047M
计算机,database systems,Real-Time Database Systems,9781461378242,Azer Bestavros,Springer US,1997,,368,eng,计算机,本,79.0,onsale,/works/OL19898783W
计算机,database systems,Real-time database systems,9780792372189,Tei-Wei Kuo,Kluwer Academic,2001,,289,eng,计算机,本,79.0,onsale,/works/OL18496910W
计算机,database systems,Filing and Database Systems,9780070614857,Stewart.,Schools,1990,,,,计算机,本,79.0,onsale,/works/OL9961281M
计算机,database systems,Foundation for future database systems,9780201709285,C. J. Date; Hugh Darwen,Addison-Wesley Professional,2000,,578,eng,计算机,本,79.0,onsale,/works/OL12005013W
计算机,database systems,Advances in visual information management,9781475744576,"IFIP TC 2/WG 2.6 Working Conference on Visual Database Systems (5th 2000 Fukuoka-ken, Japan); Hiroshi Arisawa",Springer US,2000,,410,eng,计算机,本,79.0,onsale,/works/OL12655211W
计算机,database systems,Fundamentals of Database Management System,9789388176620,Mukesh Negi,BPB Publications,2019,,,eng,计算机,本,79.0,onsale,/works/OL27480879W
计算机,database systems,Mapping the World of Education,9780160452413,E. Stephen Hunt,Dept. of Education,1994,,1,eng,计算机,本,79.0,onsale,/works/OL3417059W
计算机,database systems,Active Database Systems,9780080498560,Jennifer Widom; Stefano Ceri,Elsevier Science & Technology Books,1995,,,eng,计算机,本,79.0,onsale,/works/OL29032269W
计算机,database systems,Advances in Object-Oriented Database Systems,9780387503455,Klaus R. Dittrich,Springer,1988,,373,eng,计算机,本,79.0,onsale,/works/OL5431058W
计算机,database systems,Database systems for next-generation applications,9789810213152,"International Symposium on Database Systems for Advanced Applications. (1st 1989 Taejon, Korea.).; Won Kim; Yahiko Kambayashi",World Scientific Pub Co Inc,1992,,318,eng,计算机,本,79.0,onsale,/works/OL13499718W
计算机,database systems,Database Systems for Advanced Applications,9783642201530,Jeffrey Xu Yu,Springer,2011,,496,eng,计算机,本,79.0,onsale,/works/OL16960045W
计算机,database systems,Introduction to Database Systems,9780877786719,DATE; Sunderraman,Addison Wesley,2001,,,eng,计算机,本,79.0,onsale,/works/OL11172074M
计算机,database systems,Management Of Database Systems,9781903337233,Robert Warrender,Learning Matters,2005,,144,eng,计算机,本,79.0,onsale,/works/OL9877023W
计算机,database systems,Database Systems on GPUs,9781680838480,Johns Paul; Shengliang Lu; Bingsheng He,Now Publishers,2021,,,eng,计算机,本,79.0,onsale,/works/OL25587817W
计算机,database systems,Introduction to Database Systems,9798655957787,"Hajek, Darrell, Narciso, Flor",Independently published,2020,,,,计算机,本,79.0,onsale,/works/OL34698122W
计算机,database systems,Fundamentals of Database Systems,9788177584769,Elmasri,Pearson,2006,,,,计算机,本,79.0,onsale,/works/OL35976209W
计算机,database systems,Main Memory Database Systems,9781680833249,Frans Faerber; Alfons Kemper; Per-Åke Larson; Justin Levandoski; Thomas Neumann,Now Publishers,2017,,146,eng,计算机,本,79.0,onsale,/works/OL28322177W
计算机,database systems,Aero/Fluids Database System,9781730835223,,Independently Published,2018,,,eng,计算机,本,79.0,onsale,/works/OL29907027W
计算机,database systems,Introduction to database systems,9788131731925,ITL Education Solutions. Research and Development Wing,Pearson,2010,,580,eng,计算机,本,79.0,onsale,/works/OL39101382W
计算机,database systems,Aspect-Oriented Database Systems,9783642056697,Awais Rashid,Springer Berlin Heidelberg,2004,,176,eng,计算机,本,79.0,onsale,/works/OL19828230W
计算机,database systems,Intelligent image database systems,9789810223908,S. K. Chang,World Scientific,1996,,302,eng,计算机,本,79.0,onsale,/works/OL19223998W
计算机,database systems,Fundamentals of Database Systems,9780321180957,Ramez Elmasri,Addison Wesley,2002,,,eng,计算机,本,79.0,onsale,/works/OL15014158W
计算机,database systems,Explorations of Database Systems,9780471264767,Shekhar,John Wiley & Sons Inc,2005,,832,,计算机,本,79.0,onsale,/works/OL9378523W
计算机,database systems,A PROLOG database system,9780863800146,Deyi Li,Wiley,1984,,207,eng,计算机,本,79.0,onsale,/works/OL4446865W
计算机,database systems,Fundamentals of Database Systems,9780471730255,Mark L. Gillenson,John Wiley & Sons Inc,2004,,366,eng,计算机,本,79.0,onsale,/works/OL4800846W
计算机,database systems,Fundamentals of Database Systems,9780130575913,Ramez Elmasri; Shamkant B. Navathe,Addison-Wesley,2000,,,eng,计算机,本,79.0,onsale,/works/OL10077172M
计算机,database systems,Ri Im Database Systems,9780070447578,KORTH,McGraw-Hill Education,1996,,,,计算机,本,79.0,onsale,/works/OL9305303W
计算机,database systems,Handbook of Database Systems,9781584886204,,Chapman & Hall/CRC,2009,,1280,eng,计算机,本,79.0,onsale,/works/OL25093014W
计算机,database systems,Database Systems and Principles of Database Systems with Internet and Java Applications,9780582850118,Greg Riccardi; Thomas Connolly; Carolyn Begg,"Pearson Education, Limited",2003,,,eng,计算机,本,79.0,onsale,/works/OL29343377W
计算机,database systems,Real-Time Database Systems,9783031442292,Pedro Mejia Alvarez; Ricardo Zavaleta Vazquez; Susana Ortega Cisneros; Raul E. Gonzalez Torres,Springer,2023,,,eng,计算机,本,79.0,onsale,/works/OL36651857W
计算机,database systems,Expert database systems,9780805332704,Larry Kerschberg,Benjamin/Cummings Pub. Co.,1986,,701,eng,计算机,本,79.0,onsale,/works/OL19504217W
计算机,database systems,"Reflex, the analytic database system",9780875241456,Borland International,Borland/Analytica Inc.,1985,,,eng,计算机,本,79.0,onsale,/works/OL19193113W
计算机,database systems,Intelligent Information and Database Systems,9783030141318,Maciej Huk; Marcin Maleszka; Edward Szczerbicki,Springer,2019,,438,,计算机,本,79.0,onsale,/works/OL22096796W
计算机,database systems,Expert Database Systems,9780805332711,Larry Kerschberg,Benjamin-Cummings Pub Co,1987,,550,eng,计算机,本,79.0,onsale,/works/OL6187507W
