author_id,author_name,country
1014,Jorgen Hesselberg,
1015,Joris Groen,
1016,Joseph Fourier,
1017,Joseph L. Taylor,
1018,Joseph Yiu,
1019,Joshua Kerievsky,
1020,Joud Hajjar,
1021,Joy Beatty,
1022,Joëlle Bonenfant〔法〕,
1023,Juan Cristobal Garcia Sanchez 著 查建中,
1024,Judith B. Prowda,
1025,Judy L. Walker,
1026,JudySaint,
1027,Julian Birkinshaw,
1028,Julian J. Faraway,
1029,Julie Kerr Casper,
1030,Julien,
1031,Julien Portier,
1032,Julio de Paula,
1033,Jun Ohta,
1034,Jun Zhu,
1035,Junfei Dai,
1036,Junfeng Li,
1037,Junichi Nakamura,
1038,Jurgen Schultz,
1039,Justin Clarke,
1040,Jutta Orth-Chambah,
1041,J·斯图尔特 ·布莱克,
1042,J·迈克尔·格林格 迈克尔·S·迈纳 珍妮,
1043,K. Corlette,
1044,K. N. King,
1045,K. R. 苏布拉马尼亚姆,
1046,K. Vajravelu K. V. Prasad,
1047,K. 布鲁斯·纽伯德,
1048,K. 柯普莱克里什汗,
1049,K.N.金,
1050,K.N.金 著 曹良亮,
1051,K.R.苏布拉马尼亚姆,
1052,KUNATATA,
1053,Kai Bartel Thomas Kempa 舒雨 张华南 周蕴,
1054,Kai Niu,
1055,Kai-Sheng Lu,
1056,Kappeler and Poschel,
1057,Kara Levy,
1058,Karen B. Byers,
1059,Karen D. Holl,
1060,Karen R. Polenske,
1061,Karen Sullivan Kate Alexander Aubry Mintz Ellen Besen,
1062,Karen Vogtmann,
1063,Karin Hall,
1064,Karin Moelling,
1065,Karl Held,
1066,Karl Wiegers,
1067,Karl-Heinz Wuest,
1068,Karma Dajani,
1069,Kate Berridge,
1070,Kate Kiefer Lee,
1071,Katerina Mestheneou,
1072,Katherine M. Blundell,
1073,Kathleen M. Higgins,
1074,Kathy Willis,
1075,Katja Wirth,
1076,Katsuhiro Shiohama Takashi Shioya Minoru Tanaka,
1077,Ke Xiwei,
1078,Kefeng Liu,
1079,Keith Billings,
1080,Keith D. Cooper Linda Torczon,
1081,Keith Kendig,
1082,Keith M. Moore,
1083,Keith W. Ross,
1084,Kelly Eitzen Smith,
1085,Ken Wilber 肯·威尔伯,
1086,Kenan Song Chuntai Liu John Zhanhu Guo,
1087,Kenji,
1088,Kenneth C. Laudon,
1089,Kenneth E. Easterling,
1090,Kenneth R. Davidson,
1091,Kenneth S. Rubin,
1092,Kent Beck,
1093,Kevin D. Mitnick,
1094,Khalil I. Elkhodary,
1095,Kim S. Cameron,
1096,King-Ning Tu,
1097,Kiran S. Kedlaya,
1098,Kirsten Althaus,
1099,Klaus Hulek,
1100,Klaus-Jurgen Bathe,
1101,Konrad Martin Joachim Sauerborn,
1102,Koreavisuals编辑部,
1103,Krishan K. Chawla,
1104,Krishna Rajan 等,
1105,Kristie Macrakis,
1106,Kristina Edström,
1107,Kris浩,
1108,Kunihiko Kodaira,
1109,Kuppalapalle Vajravelu Robert A. Van Gorder,
1110,Kuro Yukishiro,
1111,Kurt Hörtenh,
1112,Kurt O. Friedrichs,
1113,Kurt Schreiner,
1114,K叔,
1115,L. P. Shilnikov 等,
1116,L. V. Ovsyannikov,
1117,L. 施瓦兹,
1118,L.R.帕默尔,
1119,L.S. 斯塔夫里阿诺斯,
1120,L.T.霍布豪斯,
1121,L.W.萨姆纳,
1122,L.卡鲁比,
1123,L.罗宾斯,
1124,LEROY G. Wade JR.,
1125,LICA国际寿险架构师协会,
1126,LP公司,
1127,Larry King,
1128,Larry L. Howell Spencer P. Magleby Brain M. Olsen,
1129,Larry Leifer,
1130,Lars George,
1131,Lars Kotthoff,
1132,Lars V. Ahlfors,
1133,Laszlo Lovasz,
1134,Laurel Bossen,
1135,Laurent Habert,
1136,Laurie Garrett,
1137,Lawrence C. Evans,
1138,Lawrence C. Hamilton,
1139,Lawrence Zalcman,
1140,Lawrie Brown,
1141,Lee Hannah,
1142,Lee R. Kump James F. Kasting Robert G. Crane,
1143,Lei Chen Hassan Takabi Nhien-An Le-Khac,
1144,Lemao,
1145,Lemao 雨下梧桐,
1146,Leo Corry,
1147,Leo Hollis,
1148,Leon Simon,
1149,Leonard Cassuto,
1150,Leonhard Euler,
1151,Leo叔叔爱摄影,
1152,Lesley,
1153,Leslie Jane Federer Vaaler,
1154,Lev Ostrovsky,
1155,Li Cheng,
1156,Li Guangxin,
1157,Li Qinghai,
1158,Li Yuanke,
1159,Liang Qiao,
1160,Libor Šnobl,
1161,Liliane,
1162,Liliane Willens,
1163,Lin Yang,
1164,Lindsay Brown,
1165,Ling Dong Kefei Chen,
1166,LinkedBear,
1167,Lionel Spinosa,
1168,Liu Can,
1169,Liu Jinbo,
1170,Liu Jinkun,
1171,Liu Nianxiong,
1172,Liu Qiang,
1173,Liu Xiaochen,
1174,Liu Yang,
1175,Liu Zhijie,
1176,Liviu I. Nicolaescu,
1177,Lizhen Ji,
1178,Lo Yang,
1179,Lolita Era 手作书,
1180,Lonely Planet,
1181,Lonely Planet 公司,
1182,Lonely Planet 公司编 谢丁等,
1183,Lonely Planet 生活·读书·新知三联书,
1184,Lonely Planet公司,
1185,Lonely Planet公司编 赋格统筹 崔晓丽,
1186,Lonely Planet和三联书店,
1187,Lonely Plant 公司,
1188,Lonely Plant和三联书店,
1189,Lonely planet公司,
1190,Lonely planet旅行指南系列,
1191,Longjun Ci Xiaohui Yang,
1192,Loo-keng Hua,
1193,Lothar Göttsche,
1194,Louis Nirenberg,
1195,Louise Foxcroft,
1196,Lu Dexin,
1197,Luc Illusie,
1198,Luc Lemaire,
1199,Luca Capogna 等,
1200,Lucinda Becker,
1201,Lucy Siegle,
1202,Luis Barreira,
1203,Luis Caffarelli,
1204,Luis F. Chaparro,
1205,Luke,
1206,Luna,
1207,Luo Yangyang,
1208,L·赖维乐·布朗,
1209,László Lovász,
1210,M M Abbott,
1211,M T Swihart 著 夏淑倩,
1212,M. Aigner G. M. Ziegler,
1213,M. Burger,
1214,M. D.,
1215,M. Kuo Sen,
1216,M. Tamer Ozsu,
1217,M. 加德纳,
1218,M. 卡茨 S. M. 乌拉姆,
1219,M. 吉卡,
1220,M. 尼尔·布朗,
1221,M. 格罗莫夫,
1222,M. 贝尔热 B. 戈斯丢,
1223,M.A.阿斯图里亚斯,
1224,M.D.,
1225,M.I.芬利,
1226,M.Mitchell,
1227,M.P.,
1228,M.P.加图,
1229,M.R.Smith,
1230,M.T.瓦罗,
1231,M.И.杜冈-巴拉诺夫斯基,
1232,M.福蒂斯 E.E.埃文思-普里查德,
1233,M.罗斯托夫采夫,
1234,M.莱恩·布鲁纳,
1235,MATLAB技术联盟 孔玲军,
1236,MATLAB技术联盟 高飞,
1237,MAX HUEBER,
1238,MICK,
1239,MUDON-木东,
1240,Maar社编辑部,
1241,Maciej Zworski,
1242,Madelize Bekker,
1243,Magdalena Anitescu,
1244,Mahesh Venkitachalam,
1245,Maki’s Lab数学分析编写组,
1246,Mal Leicester,
1247,Manfred Leopold Einsiedler 等,
1248,Manfred Wendisch Ping Yang,
1249,Manuela Georgiakaki,
1250,Mao-Pei Tsui,
1251,Mara Moustafine,
1252,Marat Akhmet Ardak Kashkynbayev,
1253,Marat Akhmet Mehmet Onur Fen,
1254,Marc Aubinet 等,
1255,Marc Levine,
1256,Marc Meyers Krishan Chawla,
1257,Marcello Di Fabio,
1258,Marcie Begleiter,
1259,Marco Sarich,
1260,Marcus du Sautoy,
1261,Margaret Mitchell,
1262,Margret Rodi,
1263,Margy Ross,
1264,Maria Giudice,
1265,Marian K. Kazimierczuk,
1266,Marianne Capouet,
1267,Marie Dillon Dahleh,
1268,Marie-Claire Frédéric,
1269,Marie-Françoise Flament〔法〕,
1270,Marie-Josee Fortin Mark R. T. Dale,
1271,Marie-José Lope,
1272,Marie-José Lopes,
1273,Marie-Laure Poletti,
1274,Marine Antier,
1275,Mark A. Pinsky,
1276,Mark Dodgson,
1277,Mark Etzkorn,
1278,Mark Kac,
1279,Mark Kot,
1280,Mark Levi,
1281,Mark Nixon,
1282,Mark Saul,
1283,Mark Vellend,
1284,Markku Wilenius,
1285,Markus Jakobsson,
1286,Markus Rost,
1287,Markus Ulrich,
1288,Marlyn L. Shelton,
1289,Marta Blangiardo,
1290,Martin A. Nowak,
1291,Martin Aigner,
1292,Martin Kemp,
1293,Marvin Rausand,
1294,Mary Coulter,
1295,Mary McGroarty,
1296,María Cristina Pereyra,
1297,Massimiliano Di Ventra,
1298,Mat Buckland,
1299,Mathieu WEEGER,
1300,Matin van Creveld,
1301,Matthew MacDonald,
1302,Matthias Wermk,
1303,Maurice D. Weir,
1304,Maurice Grevisse,
1305,Max Ziang,
1306,Max-Albert Knus,
1307,Maxim D. Frank-Kamenetskii,
1308,Maxine Baca Zinn,
1309,Maya Bessarab,
1310,Maylis MARTIAL,
1311,Meeting小美,
1312,Mehmet Mehmetoglu,
1313,Meike Wiedemann 等,
1314,Melanie Förster,
1315,Menzie D.Chinn,
1316,Micha Gorelick 戈雷利克 Ian Ozsvald 欧日沃尔德,
1317,Michael A. Nielsen,
1318,Michael A. Vidulich,
1319,Michael Aizenman,
1320,Michael Begon Colin R. Townsend John L. Harper,
1321,Michael Brin Garrett Stuck,
1322,Michael Common Sigrid Stagl,
1323,Michael E. Marchand 等,
1324,Michael E. Tigar,
1325,Michael Geers,
1326,Michael Kerrisk,
1327,Michael Koenig,
1328,Michael Kohn,
1329,Michael Lennington,
1330,Michael Lewrick,
1331,Michael Margolis,
1332,Michael Oehring,
1333,Michael Paluszek,
1334,Michael Prahl,
1335,Michael Puett,
1336,Michael Townsley,
1337,Michael White,
1338,Michaela,
1339,Michaela Brinitzer 等,
1340,Michaela Perlmann-Balme,
1341,Michah Sageev,
1342,Michel Pastoureau,
1343,Michela Cameletti 著 汤银才,
1344,Midjourney中国实验室,
1345,Mike Acker,
1346,Mike Kuniavsky,
1347,Mike Senior,
1348,Milan Sonka,
1349,Min Zhuo,
1350,Mingchien Joshua Bau,
1351,Mioyo,
1352,Mipo,
1353,Miranda Steel,
1354,Mircea Mustata,
1355,Misa,
1356,Miss帕帕,
1357,Miyuli,
1358,Mladen Bestvina,
1359,Mochy,
1360,Mohamad S. Alwan Xinzhi Liu,
1361,Mohamed Y.Sherif,
1362,Mona Hoppenrath ...,
1363,Monika Lanz,
1364,Morton Meyers,
1365,Motti Haridim,
1366,Mr. Slack,
1367,Murielle Bidault,
1368,Murielle Rousseau,
1369,Muska Mosston,
1370,N. Gregory Mankiw,
1371,N. H. Ibragimov,
1372,N. K. Vereshchagin,
1373,N. Mishachev,
1374,N. Wallach,
1375,N. 格雷戈里·曼昆,
1376,N. 特拉维斯? 特里普,
1377,N. 特拉维斯·特里普,
1378,N.G.L.哈蒙德,
1379,N.格里高利·曼昆,
1380,N.格里高利·曼昆 马克·吉布森,
1381,N.玻尔,
1382,N.维纳,
1383,NCT全国青少年编程能力等级测试教程编委会,
1384,NIGO依诺,
1385,NORBERT WIENER诺伯特•维纳,
1386,NOËLLE GIDON,
1387,NTC全国青少年编程能力等级测试教程编委会,
1388,NTT DATA集团 河村雅人 大塚纮史 小林佑辅 小山武士 宫崎智也 石黑佑树 小岛康平,
1389,Nail H. Ibargimov,
1390,Nail H. Ibragimov,
1391,Nail Ibragimov,
1392,Nancy Beiman,
1393,Nancy Leys Stepan,
1394,Nanxi Chen,
1395,Narutaka Ozawa,
1396,Nathalie Hirschsprung,
1397,Nathanial P. Brown,
1398,Neil Birks Gerald H. Meier Frederick S. Pettit,
1399,Neil F.Johnson原,
1400,Neil Landau,
1401,Neil Matthew Richard Stones,
1402,Neil S. Trudinger,
1403,Nelson Phillips,
1404,NextCreator编辑部,
1405,Next蔡蔡,
1406,Nicholas A. O'Donoughue,
1407,Nicholas J. Gotelli,
1408,Nicholas J. Gotelli and Aaron M. Ellison 著 马占山 李文迪,
1409,Nicholas M. Katz,
1410,Nicholas Stargardt,
1411,Nicholas T. Proferes,
1412,Nick Dimiduk Amandeep Khurana,
1413,Nick Ray,
1414,Nicolas Chopin,
1415,Nicolas Joël KOUDLANSKI,
1416,Nicolaus Copernicus,
1417,Nicole Fenton,
1418,Nicole Schäfer,
1419,Nicole Zeisig,
1420,Nigel Phillips,
1421,Nikhilesh Chawla,
1422,Nikita Karpenko,
1423,Nimish Sanghi,
1424,Ning Lu Jonathan W. Godt,
1425,Nitin Nitsure,
1426,Noma Lemelshtrich Latar,
1427,O. A. Logachev,
1428,O.C. 费雷尔,
1429,O.C.费雷尔,
1430,O.C.麦克斯怀特,
1431,O.内森 H.诺登,
1432,OLDFISH,
1433,OPPO研究院组,
1434,Olga Pokrovska,
1435,Olga Swerlowa Elisabeth Kunze Enikö Rabl,
1436,Olivier Blanchard,
1437,Omega,
1438,Omiros Papaspiliopoulos,
1439,Ondrej Kotas,
1440,Oran R. Young 等,
1441,Oran猪,
1442,Otto Bretscher,
1443,Owen Holland,
1444,O·威廉·法利,
1445,O·雷·惠廷顿 库尔特·帕尼,
1446,P. A. M. 狄拉克,
1447,P. G. de Gennes J. Prost,
1448,P. G. 德热纳,
1449,P. Gritzmann,
1450,P. Muller R. Herbst-Irmer A. L. Spek 等,
1451,P.-S. 拉普拉斯,
1452,P.F.斯特劳森,
1453,P.M.H.贝尔,
1454,P.贾斯敏·卡塔提卡恩,
1455,PETER D. LAX,
1456,POKImari,
1457,PONS Verlag,
1458,PP漫游记,
1459,Paige Baltzan,
1460,Pamela S. Tsang,
1461,Pang-Ning Tan Michael Steinbach Vipin Kumar,
1462,Pankaj Maskara,
1463,Paper朱,
1464,Pascal Cherrier,
1465,Patrice Renaudineau,
1466,Patrice Renaudineau〔法〕原,
1467,Patricia J.Graham,
1468,Patrick A. Domenico Franklin W. Schwartz,
1469,Patrick Link,
1470,Patrick S.P. Wang,
1471,Patrick Valduriez,
1472,Paul A. Keddy,
1473,Paul A. Zandbergen,
1474,Paul Chiasson,
1475,Paul Deck,
1476,Paul Ekman,
1477,Paul F. Hudak,
1478,Paul Glasserman,
1479,Paul H. Rabinowitz,
1480,Paul J. Meechan,
1481,Paul J. Sally,
1482,Paul R. Halmos,
1483,Paul R. Rosenbaum 著 杨伟 周晓华 韩开山 邓宇昊,
1484,Paul Rusch,
1485,Paula Moraga,
1486,Paula Simpson,
1487,Pavel Etingof,
1488,Pavel I. Etingof,
1489,Pavel Winternitz,
1490,Pazu 薯伯伯,
1491,Perlmann-Balme,
1492,Perry L. McCarty,
1493,Peter Atkins,
1494,Peter D. Lax,
1495,Peter Dalgaard,
1496,Peter Duren,
1497,Peter Edelan,
1498,Peter Harrington,
1499,Peter J. Cameron,
1500,Peter J.Olver,
1501,Peter Kuchm,
1502,Peter L. Knight,
1503,Peter Li,
1504,Peter Lubbers Brian Albers Frank Salim,
1505,Peter N. Stearns,
1506,Peter Norvig,
1507,Peter Sarnak,
1508,Peter Winkler,
1509,Petr V.Tsarkov,
1510,Philip H.Miller,
1511,Philip Kotler,
1512,Philip Mould,
1513,Philippe G. Ciarlet,
1514,Philippe G. Ciarlet Tatsien Li,
1515,Phillip,
1516,Pierre A. David,
1517,Pierre Colmez,
1518,Pierre Lafaye de Micheaux Remy Drouilhet Benoit Liquet,
1519,Ping Zhang,
1520,Ping++测试团队,
1521,Pinliang Dong,
1522,Piu Das Gupta,
1523,Pollack,
1524,Polly图,
1525,Ponely Planet公司编 生活·读书·新知,
1526,Ponely Planet公司编写,
1527,Pu Zhang,
1528,QST青软实训,
1529,Qing Li Yu-Liuchen,
1530,Qing-Hua Qin,
1531,Qinghua Guo,
1532,Qinglin Roger Yu Guizhen Liu,
1533,Qiongqiong Chen,
1534,Qizheng Gu,
1535,R. A. Bailey,
1536,R. Clark Robinson,
1537,R. E. Dinnebier,
1538,R. E. Showalter,
1539,R. J. Williams,
1540,R. K. Pathria Paul D. Beale,
1541,R. Kent Nagle,
1542,R. P. 费曼,
1543,R. W. Balluffi,
1544,R. 克拉夫 J. 彭津,
1545,R. 戈德门特,
1546,R. 朗兰兹,
1547,R. 杰森勇,
1548,R. 马克·沃尔克曼,
1549,R.A.W.罗 兹,
1550,R.A.福克斯,
1551,R.B.伯恩斯坦,
1552,R.C.范·卡内冈,
1553,R.D.C.布莱克 A.W.科茨 克劳弗德·D.W.古德温,
1554,R.D.莱因亚伦·埃斯特森,
1555,R.F. Egerton,
1556,R.G.柯林武德,
1557,R.G.甘米奇,
1558,R.H.托尼,
1559,R.J.约翰斯顿,
1560,R.K.默顿,
1561,R.L. 特拉斯克,
1562,R.M.塞恩斯伯里,
1563,R.W.B. 刘易斯,
1564,R.亚历山大·本特利,
1565,R.哈特向,
1566,R.格伦·哈伯德,
1567,R.格伦·哈伯德 安东尼·帕特里克·奥布赖,
1568,R.格伦·哈伯德 安东尼·帕特里克·奥布赖恩,
1569,Rafail K. Gazizov,
1570,Rainald Runge,
1571,Rajendra Bhatia,
1572,Ralf Hartmut Guting Markus Schneider,
1573,Ralph A. Artino,
1574,Ralph H.Petrucci,
1575,Ralph Kimball,
1576,Ralph Morrison,
1577,Ralph P. Boas,
1578,Ralph Yang,
1579,Ramez Elmasri,
1580,Randall G. Holcombe,
1581,Ranis Ibragimov,
1582,Ranjan Parek,
1583,Ranjan Parekh,
1584,Raphael Genis,
1585,Rasmus Hougaard,
1586,Ravi Vakil,
1587,Raymond Laurel Lindeman,
1588,RehaTütüncü,
1589,Reiner Kopp Herbert Wiegels,
1590,Renate Luscher,
1591,René Preiβel,
1592,Rephael Genis,
1593,Re°,
1594,Richard Bardgett,
1595,Richard Belsho,
1596,Richard C. Jaeger,
1597,Richard Cotton,
1598,Richard Elman,
1599,Richard G. Ligo,
1600,Richard Garvey-Williams,
1601,Richard Hain,
1602,Richard Kahn,
1603,Richard Karban Mikaela Huntzinger Ian S. Pearse 著 王德华,
1604,Richard Klemm,
1605,Richard L. Daft,
1606,Richard P. Stanley,
1607,Richard Rhodes,
1608,Richard Schoen,
1609,Richard T. T. Forman,
1610,Richard T. T. Forman 等,
1611,Richard Wortley,
1612,Richie球球,
1613,Rich查尔斯·吉尼翁,
1614,Rick Maurer,
1615,Rick Miranda,
1616,Rick迁,
1617,Rie Tanaka 著 朱艳 赵达,
1618,Rino Micheloni,
1619,Rob Mastrodomenico,
1620,Robert Bevan,
1621,Robert C. Solomon,
1622,Robert Diyanni Theresa Jen,
1623,Robert E. Gompf,
1624,Robert E. Greene,
1625,Robert Fricke,
1626,Robert H. Bloom,
1627,Robert H. Frank ...,
1628,Robert L. Griess Jr.,
1629,Robert Layton,
1630,Robert Love,
1631,Robert M. McLeod,
1632,Robert M. Monczka ...,
1633,Robert May Angela McLean,
1634,Robert Menand,
1635,Robert Nystrom 尼斯卓姆,
1636,Robert P. McIntosh,
1637,Robert S Feldman,
1638,Robert Samal,
1639,Robert Sedgewick Kevin Wayne,
1640,Robert W. Palmatier ...,
1641,Robert W. Sebesta,
1642,Robert Weisbuch,
1643,Roberto Valenzuela,
1644,Rod Theodorou,
1645,Roderick J. A. Little,
1646,Roger Bougie,
1647,Roger Boyle,
1648,Roger Cooke,
1649,Roger Godement,
1650,Roger Guesnerie Henry Tulkens,
1651,Roland Eluerd,
1652,Rolf Behling,
1653,Rolf Brüseke,
1654,Rolf Jeltsch Tatsien Li Ian Hugh Sloan,
1655,Roman Lewicki,
1656,Ronald L. Graham Donald E. Knuth Oren Patashnik,
1657,Ronald Yu Soong Cheng,
1658,Rose Baker,
1659,Ross L.Finney,
1660,Roy Moxham,
1661,Ruby可可,
1662,Ruey S. Tsay,
1663,Ruiliang Pu,
1664,Russell A. Chipman,
1665,Ryan Shah 沙哈,
1666,Ryno Strauss Verster,
1667,Ryo Suzuki,
1668,R·格伦·哈伯德,
1669,Régine Mérieux 著 张桂琴,
1670,Régine Mérieux著 张桂琴,
1671,Rüdiger Safranski,
1672,S. J. L. Billinge,
1673,S. K. Lando,
1674,S. P. Novikov,
1675,S. P. 铁摩辛柯 J. N. 古地尔,
1676,S. 杰克·奥德尔,
1677,S. 温伯格,
1678,S. 钱德拉塞卡,
1679,S. 阿里纳克 P. 热拉尔,
1680,S.J.斯科特,
1681,S.N.艾森斯塔德,
1682,S.塔默·卡瓦斯基尔 加里·奈特 约翰·R.里森伯格,
1683,S.康拉德,
1684,SAP ERP公有云编委会,
1685,SHAO-KWAN CHEN,
1686,STEPHAN KÖRNER,
1687,STUDIO HARD DELUXE,
1688,Sabine Feuerbach,
1689,Salman R. Punekar,
1690,Samuel A. Safran,
1691,Sandra Hohmann,
1692,Sandro Salsa,
1693,Sanjay Patni,
1694,Sanjaya Maniktala,
1695,Santiago Cañ,
1696,Sara Ashworth,
1697,Sarah Fleer,
1698,Sarit B.Bhaduri Thomas J. Webster,
1699,Sartaj Sahni,
1700,Saschal L. Schmidt,
1701,Satoshi Nawata,
1702,Scalers,
1703,Scott Knaster Waqar Malik Mark Dalrymple,
1704,Sean Meyn,
1705,Sebastien Canderle,
1706,Sendpoints善本,
1707,Seok-Jin Kang,
1708,Seppo Hölttä,
1709,Sergei Ovchinnikov,
1710,Sergey P. Kuznetsov,
1711,Sergiy Klymchuk,
1712,Seyhmus Baloglu,
1713,Seán Dineen,
1714,Shamkant B. Navathe,
1715,Shaofan Li Bohua Sun,
1716,Sheila Dignen Morven Dooner,
1717,Sheila Dignen Morven Dooner 等,
1718,Shein-Chung Chow,
1719,Sheldon Katz,
1720,Sheng Nie,
1721,Shenghong Li,
1722,Sherri Sheridan,
1723,Sherwood,
1724,Shilpi Saxena,
1725,Shing-Tung Yau,
1726,Shinichi Mochizuki,
1727,Shiri Artstein-Avidan,
1728,Shiu-Yuen Cheng,
1729,Shlomo Gelaki,
1730,Shuangbao,
1731,Sibylle Lauth,
1732,Sidney I.Landau,
1733,Sigurdur Helgason,
1734,Silberschatz等,
1735,Silvia Tiberio,
1736,Simon Farrell,
1737,Simon Goldhill,
1738,Simon Jackson,
1739,Simon Kingsnorth,
1740,Simon Monk,
1741,Simon Siu-Man Ng,
1742,Simone Warze,
1743,Simone Weidinger,
1744,Sinan Ozdemir,
1745,Sindo Kou,
1746,Sinem Scheuerer,
1747,Singiresu S. Rao,
1748,Sir Isaac Newton,
1749,Sniper派先生,
1750,Song Jiang,
1751,Song S. Qian,
1752,Song S. Qian 著 曾思育,
1753,Song Y. Yan,
1754,Sophie,
1755,Sophie Erlich,
1756,Staffan N·teberg,
1757,Stanley E. Manahan,
1758,Stanley Hilton,
1759,Stanley I. Dodson,
1760,Staurt J.Russell,
1761,Stefan Hougardy,
1762,Stefan Karlsson,
1763,Stefan Zweig,
1764,Stefanie Dengler,
1765,Stein Haugen,
1766,Stella So,
1767,Stephan Lewandowsky,
1768,Stephanie Thomas,
1769,Stephen A.Thomas,
1770,Stephen Childress,
1771,Stephen Durrant,
1772,Stephen J. Blundell,
1773,Stephen J.Wright,
1774,Stephen Meyers ...,
1775,Stephen Murdoch,
1776,Stephen N. Chapman ...,
1777,Stephen Orban,
1778,Stephen P. Robbins,
1779,Stephen R. Turns,
1780,Stephen Salaff,
1781,Steve Brown,
1782,Steve C. S. Cai Lu Deng,
1783,Steve Hoberman 霍伯曼,
1784,Steve Jamison,
1785,Steve Nadis 丘成桐,
1786,Steve Wisniewski,
1787,Steven Bird Ewan Klein Edward Loper,
1788,Steven C. Chapra,
1789,Steven D. Waldman,
1790,Steven G. Krantz,
1791,Steven H. Voldman,
1792,Steven L. Kleiman,
1793,Steven R. Lay,
1794,Steven S. Skiena,
1795,Steven Shankman,
1796,Storm,
1797,Storm 李鲲程 边宇明,
1798,Storm 梁培峰,
1799,Storm 程立,
1800,Sue Sutherland,
1801,Sumit Gupta,
1802,Sun Dongchuan,
1803,Sun Hongli,
1804,Sun Kai,
1805,Susan Anderson-Freed,
1806,Susan Jane Colley,
1807,Susan Montgomery,
1808,Suzanne Robertson James Robertson,
1809,Sven E. Jorgensen,
1810,Sven E. Jorgensen G. Bendorichio,
1811,Svend Hollensen,
1812,Sylvain Frécon,
1813,Sylvain ROEHNER〔法〕,
1814,S·塔默·卡瓦斯基尔 加里·奈特 约翰·R,
1815,Sören Östlund,
1816,T'ung TsuCh'ü,
1817,T. C.斯莫特,
1818,T. Farrell 苏阳,
1819,T. Lindblad J. M. Kinser,
1820,T. W. Korner,
1821,T. Y. Lam,
1822,T.J. 克罗德,
1823,T.J.克拉克,
1824,T.佩尔森 G.塔贝里尼,
1825,TDengine团队,
1826,TEEC二十周年特辑编委会,
1827,TVart培训基地,
1828,Tamara Witschge ...,
1829,Tang Fuxing,
1830,Tanja Sieber,
1831,Tanja Sieber谭雅兹博,
1832,Tanmay Bakshi,
1833,Taras E. Panov,
1834,Tatsien Li,
1835,Tatsuro Ito,
1836,Taylor Morey,
1837,Ted Belytschko,
1838,Terence Tao,
1839,Teresa Crespo,
1840,Terrence Blevins,
1841,Terry Griffin,
1842,Theo Gevers ...,
1843,Theo Scherling,
1844,Theodore Gray,
1845,Thomas A. Ivey 等,
1846,Thomas Garrity,
1847,Thomas Henry Huxley,
1848,Thomas J.Sergiovanni,
1849,Thomas Levenson,
1850,Thomas N. Sherratt David M. Wilkinson,
1851,Thomas R. Shemanske,
1852,Thomas Robert Malthus,
1853,Tian Qi,
1854,Tianyu Hu,
1855,Tiejun Li,
1856,Timo Balz,
1857,Timothy A. Dittmar,
1858,Timothy A. Judge,
1859,Timothy Brook,
1860,Timothy Chou,
1861,Timothy J. O'Leary,
1862,Tina大王,
1863,Tobias Holck Colding 等,
1864,Todd Lammle,
1865,Toly,
1866,Tom Jackson,
1867,Tom White,
1868,Tom Zoellner,
1869,Tomlinson Holman,
1870,Tony Boobier,
1871,Tony Collins,
1872,Tony Crilly,
1873,Tony Thorne MBE,
1874,Tor Georg Jakobsen,
1875,Torsten Kröger,
1876,Trans,
1877,Translated by Dmitry Fuchs and Mark Saul,
1878,Travis N. Blalock,
1879,Tuvana Pastine,
1880,Tze Leung Lai Lianfen Qian Qi-Man Shao,
1881,Tünde Sárvári,
1882,T博士,
1883,T老师,
1884,U. Albrecht,
1885,UEGOOD,
1886,UNESCO国际工程教育中心,
1887,Ulrich Grossmann,
1888,Uma Sekaran,
1889,Umberto Zannier,
1890,Unity technologies,
1891,Uri Bram,
1892,Uta Ettel,
1893,Uta Loumiotis,
1894,Ute Koithan,
1895,Ute Koithan Helen Schmitz Tanja Sieber Ralf Sonntag,
1896,Uwe Meyer-Baese,
1897,V. A. Vassiliev,
1898,V. Adrian Parsegian,
1899,V. I. Arnold,
1900,V. Kumar Murty,
1901,V. V. Yashchenko,
1902,V.S.奈保尔,
1903,V.厄利希,
1904,V.库马尔,
1905,V.斯科特·戈登,
1906,VIKI_LEE,
1907,Vaclav Hlavac,
1908,Vaibhav Verdhan,
1909,Valentin G. Dmitriev Gagik G. Gurzadyan David N. Nikogosyan,
1910,Vamsi Velcheti,
1911,Vance Dickason,
1912,Vasily E. Tarasov,
1913,Vaughan Evans,
1914,Vaughn Climenhaga,
1915,Vašek Chvátal,
1916,Venkat Subramaniam Andy Hunt,
1917,Victor Guillemin,
1918,Victor J. Katz,
1919,Victor J.Katz,
1920,Victor M. Buchstaber,
1921,Victor Ostrik,
1922,Victoria Bull,
1923,Viktor Ginzburg,
1924,Virgilio Gomez-Rubio,
1925,Virgilio Gómez-Rubio,
1926,Vishal Shukla,
1927,Vladimir I. Bogachev,
1928,Vladimir I. Nekorkin,
1929,Vladimir V. Uchaikin,
1930,Volker Grimm Steven F. Railsback,
1931,V脸喵,
1932,W. D. Kingery H. K. Bowen D. R. Uhlmann,
1933,W. Kurz D. J. Fisher,
1934,W. 史蒂夫·阿尔布雷克特,
1935,W. 布拉施克,
1936,W. 泡利,
