purchase_order_id,line_no,product_id,quantity,purchase_price,line_amount
49,14,18929,23,30.31,697.13
49,15,17054,46,48.70,2240.20
50,1,37048,23,97.05,2232.15
50,2,36204,23,39.77,914.71
50,3,35596,6,111.17,667.02
50,4,41176,12,38.14,457.68
50,5,42794,46,11.76,540.96
50,6,32522,12,66.86,802.32
50,7,38760,12,29.14,349.68
50,8,35640,23,36.24,833.52
50,9,32387,12,61.38,736.56
50,10,35514,12,46.29,555.48
50,11,39028,23,105.22,2420.06
50,12,32994,23,35.74,822.02
50,13,42079,6,28.84,173.04
50,14,32437,69,70.62,4872.78
50,15,31996,46,97.08,4465.68
50,16,33216,6,32.56,195.36
50,17,36734,6,48.33,289.98
50,18,32244,12,119.78,1437.36
50,19,37472,46,40.02,1840.92
50,20,38999,12,44.34,532.08
51,1,14685,12,28.44,341.28
51,2,14687,6,24.07,144.42
51,3,14051,12,59.46,713.52
51,4,14468,12,36.13,433.56
51,5,14274,69,98.63,6805.47
51,6,14054,12,36.22,434.64
51,7,14681,12,56.65,679.80
51,8,14303,12,48.96,587.52
51,9,13661,12,36.79,441.48
51,10,14344,12,73.38,880.56
51,11,13946,23,131.43,3022.89
51,12,13471,6,16.80,100.80
51,13,13333,6,163.87,983.22
51,14,13649,6,42.97,257.82
51,15,14085,46,44.15,2030.90
52,1,31805,6,41.32,247.92
52,2,39871,12,80.59,967.08
52,3,37655,46,21.63,994.98
52,4,35769,46,21.20,975.20
52,5,41633,12,36.93,443.16
52,6,35549,12,94.34,1132.08
52,7,34461,23,71.30,1639.90
52,8,35350,23,36.36,836.28
53,1,73448,23,40.14,923.22
53,2,72780,23,20.06,461.38
53,3,69937,6,36.70,220.20
53,4,74275,46,43.12,1983.52
53,5,71312,6,30.56,183.36
53,6,72938,6,43.05,258.30
53,7,69700,12,36.24,434.88
53,8,74398,12,117.49,1409.88
53,9,70724,23,32.68,751.64
53,10,72671,69,22.63,1561.47
53,11,69891,6,58.36,350.16
53,12,69882,12,23.56,282.72
54,1,47839,12,26.39,316.68
54,2,49520,23,23.87,549.01
54,3,50520,46,41.23,1896.58
54,4,48091,23,21.35,491.05
54,5,48913,46,19.47,895.62
54,6,50273,12,22.20,266.40
54,7,50960,138,25.78,3557.64
54,8,48948,46,15.74,724.04
54,9,51452,23,26.28,604.44
54,10,43999,12,37.57,450.84
54,11,43316,46,21.89,1006.94
55,1,51204,12,43.04,516.48
55,2,43960,46,20.64,949.44
55,3,49158,46,15.66,720.36
55,4,50462,46,33.21,1527.66
55,5,50067,6,18.09,108.54
55,6,49276,23,32.93,757.39
55,7,49350,230,20.39,4689.70
55,8,49924,12,29.77,357.24
55,9,49564,12,22.66,271.92
55,10,47844,46,24.75,1138.50
55,11,49098,6,104.22,625.32
56,1,33194,12,180.75,2169.00
56,2,32688,12,68.93,827.16
56,3,37754,14,21.70,303.80
56,4,37934,69,149.31,10302.39
56,5,36892,12,21.31,255.72
56,6,33559,12,78.41,940.92
56,7,34995,6,83.53,501.18
56,8,39995,23,9.86,226.78
56,9,34921,12,43.22,518.64
56,10,32068,23,17.50,402.50
56,11,36995,23,179.95,4138.85
56,12,41857,23,78.60,1807.80
56,13,34540,6,64.64,387.84
56,14,42180,6,1321.45,7928.70
56,15,36570,23,66.87,1538.01
56,16,38391,6,51.51,309.06
56,17,31790,46,54.75,2518.50
56,18,34198,46,14.98,689.08
56,19,40628,92,40.01,3680.92
56,20,33878,46,73.48,3380.08
57,1,68070,23,18.71,430.33
57,2,69048,23,29.02,667.46
57,3,64000,12,47.50,570.00
57,4,58816,23,58.84,1353.32
57,5,68832,23,39.32,904.36
57,6,67475,138,37.91,5231.58
57,7,64796,12,15.78,189.36
57,8,67541,12,159.40,1912.80
57,9,61255,6,36.66,219.96
57,10,57626,6,54.53,327.18
57,11,59048,12,29.14,349.68
57,12,60953,138,25.21,3478.98
57,13,55374,46,36.28,1668.88
57,14,67173,23,52.29,1202.67
57,15,61127,92,38.81,3570.52
57,16,57424,6,16.70,100.20
58,1,31102,23,49.54,1139.42
58,2,31250,6,64.36,386.16
58,3,30858,46,40.23,1850.58
58,4,30704,12,100.45,1205.40
58,5,12638,69,39.75,2742.75
58,6,30767,12,24.51,294.12
58,7,107,12,41.83,501.96
58,8,12957,6,59.22,355.32
58,9,12904,6,22.02,132.12
58,10,12457,23,245.89,5655.47
58,11,12522,12,25.11,301.32
58,12,12711,46,191.72,8819.12
58,13,53483,23,24.88,572.24
58,14,31244,55,42.28,2325.40
58,15,30399,12,65.59,787.08
58,16,31130,23,44.24,1017.52
58,17,52491,138,34.20,4719.60
58,18,53155,92,41.23,3793.16
58,19,52714,92,35.80,3293.60
58,20,52357,46,33.22,1528.12
59,1,1852,12,130.66,1567.92
59,2,7352,6,30.40,182.40
59,3,10773,23,43.83,1008.09
59,4,6845,6,29.05,174.30
59,5,12191,6,77.38,464.28
59,6,3728,23,17.91,411.93
59,7,9361,23,37.67,866.41
59,8,8279,23,43.07,990.61
60,1,63551,23,72.43,1665.89
60,2,66633,6,95.53,573.18
60,3,56556,6,65.88,395.28
60,4,68379,23,37.79,869.17
60,5,60903,6,39.68,238.08
60,6,56038,12,43.17,518.04
60,7,62476,12,33.66,403.92
60,8,65570,46,31.70,1458.20
60,9,56799,23,33.53,771.19
60,10,54449,12,104.43,1253.16
60,11,56063,46,76.89,3536.94
60,12,62559,46,40.35,1856.10
61,1,94829,55,3.64,200.20
61,2,95858,83,52.98,4397.34
61,3,93019,28,9.42,263.76
61,4,108054,14,6.40,89.60
61,5,103023,28,61.56,1723.68
61,6,129098,28,23.50,658.00
61,7,105672,14,23.74,332.36
61,8,106512,28,8.30,232.40
61,9,101027,55,57.54,3164.70
61,10,92994,55,22.37,1230.35
61,11,117242,28,94.25,2639.00
61,12,115994,28,17.82,498.96
61,13,121103,55,65.26,3589.30
61,14,99033,28,41.81,1170.68
61,15,124877,14,3.88,54.32
61,16,111709,14,0.89,12.46
61,17,122874,14,13.88,194.32
61,18,103350,14,11.20,156.80
61,19,116395,14,41.27,577.78
61,20,117426,14,1.09,15.26
61,21,103902,28,141.13,3951.64
61,22,126072,83,76.53,6351.99
61,23,108664,83,15.45,1282.35
61,24,124461,28,2.65,74.20
61,25,129152,28,18.02,504.56
61,26,96359,28,22.18,621.04
62,1,72893,12,24.78,297.36
62,2,74259,23,7.54,173.42
62,3,73296,46,51.64,2375.44
62,4,70078,12,166.33,1995.96
62,5,70639,12,47.86,574.32
62,6,70417,23,27.39,629.97
62,7,71540,23,35.58,818.34
62,8,72005,23,54.16,1245.68
63,1,48658,6,19.31,115.86
63,2,45352,12,16.28,195.36
63,3,44102,23,116.39,2676.97
63,4,50722,230,28.30,6509.00
63,5,49568,12,27.66,331.92
63,6,49048,23,22.89,526.47
63,7,49411,12,16.98,203.76
63,8,45402,6,33.97,203.82
63,9,49721,23,17.84,410.32
63,10,48285,23,38.75,891.25
63,11,46628,23,52.90,1216.70
63,12,48037,6,49.06,294.36
63,13,48361,23,21.52,494.96
63,14,48520,12,18.31,219.72
63,15,48035,46,17.42,801.32
63,16,45476,92,25.79,2372.68
63,17,46536,46,16.80,772.80
63,18,43452,23,28.77,661.71
63,19,48647,23,15.52,356.96
63,20,46931,12,29.27,351.24
63,21,47679,23,18.00,414.00
63,22,49505,46,52.97,2436.62
64,1,14088,12,68.01,816.12
64,2,13430,6,43.46,260.76
64,3,14133,12,29.04,348.48
64,4,14694,23,40.50,931.50
64,5,13263,12,78.83,945.96
64,6,13426,12,36.94,443.28
64,7,13636,23,70.69,1625.87
64,8,13643,6,86.92,521.52
64,9,13639,23,63.59,1462.57
64,10,14069,12,48.67,584.04
64,11,13581,12,37.29,447.48
64,12,14330,23,51.97,1195.31
64,13,13692,12,136.80,1641.60
65,1,24599,23,37.25,856.75
65,2,20356,46,18.34,843.64
65,3,18053,92,38.39,3531.88
65,4,22307,46,60.44,2780.24
65,5,15833,6,51.82,310.92
65,6,29584,6,35.66,213.96
65,7,15884,46,14.98,689.08
65,8,15682,23,18.68,429.64
65,9,21204,23,26.55,610.65
65,10,27725,12,33.61,403.32
65,11,25274,23,31.47,723.81
65,12,17082,23,44.21,1016.83
65,13,28468,46,35.73,1643.58
66,1,38447,6,71.38,428.28
66,2,31836,12,68.28,819.36
66,3,38060,23,86.42,1987.66
66,4,32551,23,31.07,714.61
66,5,32062,6,59.14,354.84
66,6,39441,12,294.30,3531.60
66,7,39665,12,25.18,302.16
66,8,42317,12,56.84,682.08
66,9,36378,46,66.12,3041.52
67,1,120649,28,83.10,2326.80
67,2,118310,14,884.79,12387.06
67,3,116802,28,29.26,819.28
67,4,121471,55,64.72,3559.60
67,5,114600,14,35.37,495.18
67,6,109730,14,7.19,100.66
67,7,117856,55,22.36,1229.80
67,8,128688,28,3.21,89.88
67,9,114145,55,1.02,56.10
67,10,126781,28,6.63,185.64
67,11,127605,55,28.41,1562.55
67,12,109560,14,5.02,70.28
67,13,112529,14,19.75,276.50
67,14,99685,14,459.91,6438.74
67,15,94330,28,13.84,387.52
67,16,115459,28,37.88,1060.64
67,17,101634,14,17.83,249.62
67,18,99933,14,12.64,176.96
67,19,101148,55,323.25,17778.75
67,20,127798,28,6.58,184.24
68,1,43241,46,14.74,678.04
68,2,47837,6,30.41,182.46
68,3,48871,23,38.33,881.59
68,4,51759,6,41.45,248.70
68,5,46142,12,13.54,162.48
68,6,51473,12,33.04,396.48
68,7,51392,12,16.09,193.08
68,8,43684,6,15.80,94.80
68,9,51326,14,48.90,684.60
68,10,45315,46,20.49,942.54
68,11,47229,46,59.54,2738.84
68,12,47975,92,22.51,2070.92
68,13,52246,46,31.46,1447.16
68,14,43607,23,18.82,432.86
68,15,49032,12,12.79,153.48
68,16,46812,92,29.85,2746.20
68,17,43714,46,462.02,21252.92
68,18,52063,138,20.88,2881.44
68,19,46505,92,35.69,3283.48
69,1,63828,6,28.86,173.16
69,2,57741,6,34.73,208.38
69,3,68563,138,51.82,7151.16
69,4,57804,12,21.53,258.36
69,5,63576,23,48.02,1104.46
69,6,54850,12,60.41,724.92
69,7,54609,6,31.82,190.92
69,8,57976,23,44.28,1018.44
69,9,57001,46,64.62,2972.52
69,10,55398,14,82.31,1152.34
69,11,56890,23,25.53,587.19
69,12,69429,6,17.12,102.72
69,13,64904,12,26.60,319.20
69,14,60409,12,80.08,960.96
69,15,62952,6,59.92,359.52
69,16,64954,12,93.24,1118.88
69,17,66620,12,291.68,3500.16
69,18,59763,46,44.67,2054.82
70,1,50212,28,18.92,529.76
70,2,45335,12,34.02,408.24
70,3,48451,12,20.33,243.96
70,4,46760,92,17.33,1594.36
70,5,43276,46,27.93,1284.78
70,6,52015,6,26.62,159.72
70,7,51589,69,44.32,3058.08
70,8,51555,12,33.65,403.80
70,9,47870,12,16.01,192.12
70,10,46630,46,37.82,1739.72
70,11,46353,92,27.65,2543.80
70,12,44644,12,19.95,239.40
70,13,51535,46,24.08,1107.68
70,14,48004,12,16.33,195.96
71,1,46933,23,17.98,413.54
71,2,48967,92,37.19,3421.48
71,3,48185,23,21.01,483.23
71,4,44845,12,51.25,615.00
71,5,51084,6,45.47,272.82
71,6,46279,46,29.12,1339.52
71,7,46424,46,43.95,2021.70
71,8,46993,138,32.74,4518.12
71,9,43722,69,25.12,1733.28
71,10,50682,12,52.91,634.92
71,11,50709,12,26.28,315.36
71,12,46168,6,35.64,213.84
71,13,44638,23,18.55,426.65
71,14,50448,23,22.95,527.85
71,15,47727,46,16.62,764.52
71,16,43237,46,27.03,1243.38
71,17,51801,92,26.31,2420.52
71,18,44362,46,81.53,3750.38
72,1,76586,92,28.78,2647.76
72,2,80254,230,20.18,4641.40
72,3,83811,23,29.44,677.12
72,4,84030,46,12.49,574.54
72,5,87606,46,35.06,1612.76
72,6,85435,230,46.38,10667.40
72,7,77276,92,34.39,3163.88
72,8,90620,46,29.92,1376.32
72,9,87956,23,56.86,1307.78
72,10,76066,92,18.35,1688.20
72,11,88691,23,33.96,781.08
72,12,86837,46,26.26,1207.96
72,13,86596,46,80.51,3703.46
72,14,74918,46,10.58,486.68
72,15,89986,23,21.55,495.65
72,16,76271,23,24.85,571.55
72,17,78203,46,26.40,1214.40
72,18,76319,230,29.71,6833.30
72,19,89964,92,27.27,2508.84
72,20,88122,46,24.79,1140.34
72,21,76525,46,62.91,2893.86
72,22,82652,23,34.62,796.26
73,1,38708,69,121.69,8396.61
73,2,40561,6,41.85,251.10
73,3,42329,6,27.41,164.46
73,4,37882,28,84.48,2365.44
73,5,32686,12,27.45,329.40
73,6,42876,12,10.71,128.52
73,7,36164,6,70.97,425.82
73,8,42164,6,23.71,142.26
73,9,36739,12,17.19,206.28
73,10,38955,23,33.56,771.88
73,11,40958,6,149.35,896.10
73,12,31366,6,113.90,683.40
73,13,38225,6,15.38,92.28
73,14,35625,23,387.24,8906.52
73,15,31644,23,14.86,341.78
73,16,35235,69,130.08,8975.52
73,17,31919,12,9.37,112.44
73,18,42710,23,48.62,1118.26
73,19,34095,12,31.98,383.76
73,20,33249,46,10.35,476.10
73,21,34691,23,99.37,2285.51
73,22,39742,6,13.78,82.68
74,1,99050,83,96.84,8037.72
74,2,114821,28,404.81,11334.68
74,3,119721,55,195.02,10726.10
74,4,125936,55,1.93,106.15
74,5,123029,28,15.01,420.28
74,6,121090,83,246.05,20422.15
74,7,95293,55,5.37,295.35
74,8,109858,138,3.54,488.52
74,9,111462,55,26.33,1448.15
74,10,119263,28,57.58,1612.24
74,11,124975,55,10.47,575.85
74,12,118555,55,7.23,397.65
74,13,126792,55,23.58,1296.90
74,14,127443,28,25.63,717.64
74,15,124726,14,6.74,94.36
74,16,91898,28,0.85,23.80
74,17,129769,14,39.27,549.78
74,18,104856,28,19.87,556.36
74,19,103324,83,9.90,821.70
74,20,116084,83,79.28,6580.24
74,21,102775,14,10.77,150.78
74,22,129291,28,11.96,334.88
74,23,112131,28,23.78,665.84
74,24,114676,28,1.15,32.20
74,25,109967,55,4.18,229.90
74,26,112390,14,11.03,154.42
74,27,112048,28,42.61,1193.08
74,28,114236,14,35.70,499.80
74,29,103977,138,28.50,3933.00
75,1,36362,6,19.64,117.84
75,2,37016,23,35.42,814.66
75,3,36275,12,17.70,212.40
75,4,32355,23,18.83,433.09
75,5,41703,69,23.80,1642.20
75,6,38881,12,48.03,576.36
75,7,32678,23,107.91,2481.93
75,8,36282,6,40.78,244.68
75,9,35943,12,53.30,639.60
75,10,34349,12,35.72,428.64
75,11,31357,6,180.54,1083.24
75,12,38588,23,30.05,691.15
76,1,129616,14,56.11,785.54
76,2,127181,28,5.91,165.48
76,3,110257,55,47.51,2613.05
76,4,104736,28,16.45,460.60
76,5,112248,28,57.54,1611.12
76,6,94545,28,18.55,519.40
76,7,109825,55,10.77,592.35
76,8,121920,14,260.32,3644.48
76,9,126215,28,58.01,1624.28
76,10,95996,83,15.36,1274.88
76,11,98059,28,10.43,292.04
76,12,120450,83,143.53,11912.99
76,13,116762,14,12.54,175.56
76,14,123446,14,12.41,173.74
76,15,103092,55,16.82,925.10
76,16,92194,14,63.51,889.14
76,17,124003,28,3.50,98.00
76,18,107341,14,8.26,115.64
76,19,91791,14,76.96,1077.44
76,20,114122,28,0.63,17.64
77,1,84401,46,22.26,1023.96
77,2,86507,92,34.10,3137.20
77,3,78220,23,28.64,658.72
77,4,82016,92,15.89,1461.88
77,5,87927,46,40.27,1852.42
77,6,88257,23,12.16,279.68
77,7,86939,92,36.61,3368.12
77,8,87149,92,25.79,2372.68
77,9,84963,230,39.68,9126.40
78,1,42951,23,71.53,1645.19
78,2,33534,6,65.80,394.80
78,3,40097,6,111.14,666.84
78,4,40748,46,74.73,3437.58
78,5,32492,46,111.45,5126.70
78,6,42599,46,35.05,1612.30
78,7,36975,12,31.84,382.08
78,8,34046,6,69.56,417.36
78,9,33091,6,63.25,379.50
79,1,17272,23,46.84,1077.32
79,2,27733,92,23.69,2179.48
79,3,21986,6,126.56,759.36
79,4,14881,12,18.09,217.08
79,5,26601,28,30.19,845.32
79,6,20307,46,38.03,1749.38
79,7,25165,92,32.01,2944.92
79,8,23895,92,35.28,3245.76
80,1,31076,12,64.94,779.28
80,2,53638,92,14.63,1345.96
80,3,12718,12,43.26,519.12
80,4,52543,92,27.25,2507.00
80,5,30338,12,63.25,759.00
80,6,31023,23,67.44,1551.12
80,7,14846,12,52.72,632.64
80,8,31133,23,33.11,761.53
81,1,67055,23,109.66,2522.18
81,2,67813,12,29.21,350.52
81,3,54221,23,56.04,1288.92
81,4,68566,92,27.94,2570.48
81,5,58662,92,38.45,3537.40
81,6,67917,23,28.28,650.44
81,7,59198,6,47.80,286.80
81,8,65066,92,36.35,3344.20
81,9,54783,138,40.85,5637.30
81,10,65179,138,41.85,5775.30
82,1,72661,23,51.37,1181.51
82,2,70952,12,39.32,471.84
82,3,72260,12,97.97,1175.64
82,4,71161,12,658.87,7906.44
82,5,69681,23,41.66,958.18
82,6,70035,6,46.62,279.72
82,7,70274,6,23.60,141.60
82,8,71702,12,29.29,351.48
82,9,73012,23,31.48,724.04
82,10,71859,12,44.54,534.48
83,1,52356,23,37.04,851.92
83,2,12799,23,56.11,1290.53
83,3,30878,69,58.56,4040.64
83,4,53736,46,15.75,724.50
83,5,52601,46,19.99,919.54
83,6,30882,6,64.34,386.04
83,7,31114,23,60.78,1397.94
83,8,31110,12,45.36,544.32
83,9,12874,12,23.68,284.16
83,10,30476,12,105.34,1264.08
83,11,52450,23,29.29,673.67
83,12,31219,46,35.45,1630.70
83,13,13130,12,63.51,762.12
83,14,53253,46,60.10,2764.60
83,15,13025,23,60.26,1385.98
83,16,53773,92,17.96,1652.32
83,17,53616,46,32.60,1499.60
83,18,53765,23,41.41,952.43
83,19,13139,12,29.43,353.16
84,1,72921,46,23.52,1081.92
84,2,73021,12,32.10,385.20
84,3,74387,12,110.68,1328.16
84,4,70930,23,56.45,1298.35
84,5,71033,12,34.69,416.28
84,6,74361,12,44.66,535.92
84,7,72915,6,42.11,252.66
84,8,71702,23,29.29,673.67
85,1,42301,6,24.18,145.08
85,2,33406,23,51.68,1188.64
85,3,42621,23,153.47,3529.81
85,4,31309,69,12.87,888.03
85,5,37736,46,135.92,6252.32
85,6,37319,6,38.14,228.84
85,7,33733,6,79.51,477.06
85,8,40515,6,21.46,128.76
85,9,38014,12,49.14,589.68
85,10,36186,55,28.23,1552.65
85,11,42609,12,89.84,1078.08
85,12,40767,6,53.00,318.00
85,13,42660,23,41.28,949.44
85,14,34707,6,20.01,120.06
85,15,41041,46,48.54,2232.84
85,16,33367,6,31.59,189.54
86,1,4846,6,57.99,347.94
86,2,7085,12,41.14,493.68
86,3,12305,12,52.13,625.56
86,4,9405,6,48.57,291.42
86,5,10758,23,32.99,758.77
86,6,4935,23,52.54,1208.42
86,7,1967,12,17.95,215.40
86,8,7633,23,38.17,877.91
86,9,9193,12,114.18,1370.16
86,10,7191,12,32.99,395.88
86,11,8788,6,90.11,540.66
86,12,4236,23,26.44,608.12
86,13,3152,6,48.59,291.54
86,14,3980,23,62.61,1440.03
86,15,4188,12,26.28,315.36
86,16,5371,46,34.69,1595.74
87,1,11870,6,34.59,207.54
87,2,5725,12,52.22,626.64
87,3,359,46,29.02,1334.92
87,4,4815,23,48.36,1112.28
87,5,11595,46,111.57,5132.22
87,6,10772,23,34.76,799.48
87,7,5039,46,25.36,1166.56
87,8,2142,6,50.64,303.84
87,9,5874,46,17.58,808.68
87,10,8164,12,28.91,346.92
87,11,1450,12,25.85,310.20
87,12,486,12,36.95,443.40
87,13,5020,12,150.33,1803.96
87,14,10229,28,46.74,1308.72
87,15,10535,23,34.88,802.24
87,16,1854,92,26.88,2472.96
87,17,5505,46,30.31,1394.26
87,18,6967,12,28.31,339.72
87,19,9818,46,27.96,1286.16
87,20,11671,6,26.38,158.28
87,21,1578,46,26.01,1196.46
87,22,4979,14,20.02,280.28
88,1,53825,92,15.45,1421.40
88,2,53806,138,17.41,2402.58
88,3,53667,46,26.01,1196.46
88,4,31181,6,72.98,437.88
88,5,74450,23,270.60,6223.80
88,6,52398,92,17.95,1651.40
88,7,79,6,61.05,366.30
88,8,31249,23,50.51,1161.73
88,9,52444,92,31.40,2888.80
89,1,1871,12,21.08,252.96
89,2,7588,12,64.00,768.00
89,3,9355,12,36.11,433.32
89,4,3678,23,43.88,1009.24
89,5,324,23,26.86,617.78
89,6,3998,12,29.18,350.16
89,7,3862,12,66.06,792.72
89,8,849,138,35.15,4850.70
89,9,617,23,20.32,467.36
89,10,4066,46,129.89,5974.94
89,11,708,46,29.32,1348.72
89,12,2138,69,32.63,2251.47
89,13,6778,46,58.96,2712.16
89,14,6588,23,74.08,1703.84
89,15,2437,92,32.70,3008.40
89,16,8088,6,34.01,204.06
89,17,132,12,27.16,325.92
89,18,7014,23,39.55,909.65
89,19,6686,92,29.34,2699.28
89,20,9942,6,35.86,215.16
89,21,4568,6,69.96,419.76
90,1,32254,12,36.50,438.00
90,2,36933,23,168.12,3866.76
90,3,37261,6,24.37,146.22
90,4,42422,69,44.83,3093.27
90,5,34333,46,56.94,2619.24
90,6,42113,69,66.66,4599.54
90,7,38321,46,36.40,1674.40
90,8,38693,6,56.52,339.12
90,9,39445,12,60.48,725.76
90,10,36631,12,34.17,410.04
90,11,39668,23,56.74,1305.02
90,12,31766,12,27.23,326.76
90,13,38938,23,42.20,970.60
90,14,33490,6,67.96,407.76
90,15,40384,12,26.86,322.32
90,16,41714,23,54.61,1256.03
90,17,35131,6,37.76,226.56
90,18,31829,6,108.44,650.64
90,19,34309,46,133.67,6148.82
90,20,41847,23,73.62,1693.26
91,1,20675,46,61.12,2811.52
91,2,25401,23,11.55,265.65
91,3,25553,92,32.03,2946.76
91,4,29679,23,74.34,1709.82
91,5,22172,46,36.93,1698.78
91,6,18156,12,99.65,1195.80
91,7,27334,92,44.03,4050.76
91,8,20796,46,27.89,1282.94
91,9,24692,92,50.86,4679.12
91,10,20016,6,44.20,265.20
91,11,19256,6,56.84,341.04
91,12,19451,23,36.21,832.83
91,13,20301,138,36.39,5021.82
91,14,29202,46,32.37,1489.02
91,15,20813,138,24.27,3349.26
91,16,28713,12,35.60,427.20
91,17,19504,46,67.13,3087.98
91,18,19031,6,50.01,300.06
91,19,15999,46,33.38,1535.48
92,1,30481,23,106.15,2441.45
92,2,53420,46,74.58,3430.68
92,3,52675,23,24.46,562.58
92,4,31039,6,34.76,208.56
92,5,52375,138,18.51,2554.38
92,6,12816,12,19.34,232.08
92,7,30813,23,120.16,2763.68
92,8,30941,6,36.07,216.42
92,9,30348,23,30.76,707.48
92,10,53089,46,40.64,1869.44
92,11,30749,6,50.86,305.16
92,12,30778,46,46.71,2148.66
92,13,14843,12,38.54,462.48
92,14,30057,12,26.16,313.92
92,15,12732,23,23.85,548.55
93,1,78742,92,19.22,1768.24
93,2,84699,138,32.49,4483.62
93,3,79480,23,26.71,614.33
93,4,81819,46,31.60,1453.60
93,5,76216,23,18.00,414.00
93,6,85497,6,73.10,438.60
93,7,87970,138,16.22,2238.36
93,8,87235,230,35.13,8079.90
93,9,82779,46,19.02,874.92
93,10,87006,23,19.80,455.40
93,11,80528,92,32.04,2947.68
93,12,75635,23,35.70,821.10
93,13,77268,23,21.41,492.43
93,14,80112,46,25.34,1165.64
93,15,83604,138,34.79,4801.02
93,16,87465,23,32.11,738.53
94,1,108467,28,8.77,245.56
94,2,117252,28,274.20,7677.60
94,3,93863,28,17.04,477.12
94,4,99583,28,386.91,10833.48
94,5,102337,14,14.10,197.40
94,6,128205,14,1.30,18.20
94,7,118829,28,42.95,1202.60
94,8,95298,14,145.53,2037.42
94,9,98288,55,52.73,2900.15
94,10,106158,55,18.01,990.55
94,11,92911,55,1.87,102.85
94,12,104144,28,72.83,2039.24
94,13,92175,28,21.55,603.40
94,14,128115,28,86.96,2434.88
94,15,108213,55,14.65,805.75
94,16,118416,83,46.12,3827.96
94,17,97777,55,232.55,12790.25
94,18,119532,83,58.02,4815.66
94,19,128763,28,13.14,367.92
94,20,119447,28,137.33,3845.24
94,21,107105,28,11.65,326.20
94,22,92701,28,453.78,12705.84
94,23,101342,83,9.45,784.35
94,24,104475,83,55.80,4631.40
95,1,6418,46,52.47,2413.62
95,2,7622,23,35.35,813.05
95,3,6643,6,21.44,128.64
95,4,347,46,47.79,2198.34
95,5,11570,12,22.91,274.92
95,6,4546,23,19.77,454.71
95,7,2881,12,26.57,318.84
95,8,6645,23,42.38,974.74
95,9,10579,6,57.14,342.84
95,10,10948,69,29.14,2010.66
95,11,10681,12,34.72,416.64
95,12,11805,6,17.97,107.82
95,13,2025,23,33.29,765.67
95,14,10661,23,22.64,520.72
95,15,4647,46,23.45,1078.70
95,16,2167,46,49.41,2272.86
95,17,4497,23,26.69,613.87
95,18,7123,6,33.29,199.74
95,19,8410,23,7.60,174.80
95,20,621,12,23.33,279.96
95,21,11834,12,40.20,482.40
95,22,7781,6,72.09,432.54
96,1,16453,6,110.97,665.82
96,2,16318,23,40.55,932.65
96,3,18525,23,47.85,1100.55
96,4,28180,46,23.98,1103.08
96,5,16660,23,57.15,1314.45
96,6,24091,46,32.92,1514.32
96,7,26018,46,35.04,1611.84
96,8,25475,46,85.76,3944.96
96,9,29717,12,32.78,393.36
96,10,21613,92,31.82,2927.44
96,11,18486,46,43.84,2016.64
96,12,19106,6,66.70,400.20
96,13,19351,46,43.99,2023.54
96,14,20598,23,33.43,768.89
96,15,16352,6,50.75,304.50
96,16,22844,12,34.39,412.68
97,1,12766,6,42.06,252.36
97,2,53579,23,25.62,589.26
97,3,30676,12,34.92,419.04
97,4,12841,6,36.57,219.42
97,5,13095,12,41.76,501.12
97,6,31161,23,54.83,1261.09
97,7,53228,23,33.25,764.75
97,8,53031,46,31.94,1469.24
97,9,14801,23,39.19,901.37
97,10,53096,23,33.63,773.49
97,11,30775,6,54.35,326.10
97,12,85,23,74.96,1724.08
98,1,15546,46,35.15,1616.90
98,2,25272,46,42.98,1977.08
98,3,15286,23,77.68,1786.64
98,4,17147,6,42.15,252.90
98,5,25018,138,26.18,3612.84
98,6,18031,23,51.07,1174.61
98,7,25267,46,83.50,3841.00
98,8,17550,92,45.35,4172.20
98,9,18193,23,28.83,663.09
98,10,23438,69,50.28,3469.32
98,11,23936,69,91.90,6341.10
98,12,29039,23,71.14,1636.22
98,13,16737,230,27.58,6343.40
98,14,18961,23,41.89,963.47
98,15,19970,23,47.84,1100.32
98,16,19810,6,40.78,244.68
98,17,16202,23,36.35,836.05
98,18,16475,92,54.43,5007.56
98,19,15826,23,62.46,1436.58
98,20,21856,12,110.93,1331.16
99,1,97951,83,14.92,1238.36
99,2,116014,14,269.38,3771.32
99,3,110228,14,96.29,1348.06
99,4,112069,55,30.92,1700.60
99,5,127552,14,6.20,86.80
99,6,114089,14,6.59,92.26
99,7,118580,83,8.85,734.55
99,8,108540,28,7.59,212.52
99,9,96092,55,7.58,416.90
99,10,96122,55,2.08,114.40
99,11,128551,55,106.02,5831.10
99,12,108488,28,9.54,267.12
99,13,118723,28,17.87,500.36
99,14,112872,28,7.49,209.72
99,15,121035,14,16.95,237.30
99,16,102570,14,21.40,299.60
99,17,109396,28,25.70,719.60
99,18,109360,14,17.42,243.88
99,19,118923,28,4.97,139.16
99,20,123101,14,6.93,97.02
99,21,105004,55,175.05,9627.75
99,22,113965,28,4.56,127.68
99,23,115629,14,22.04,308.56
99,24,115035,28,9.61,269.08
99,25,114012,28,41.25,1155.00
99,26,94292,14,7.02,98.28
99,27,124173,14,1.91,26.74
99,28,101931,28,1.64,45.92
99,29,122422,55,40.40,2222.00
99,30,102811,55,53.02,2916.10
99,31,114246,55,34.41,1892.55
99,32,106041,28,31.34,877.52
100,1,25782,46,38.68,1779.28
