stock_in_id,line_no,product_id,quantity,unit_cost,line_amount
30303,6,3905,21,47.4,995.4
30303,7,3906,26,48.98,1273.48
30303,8,3907,31,50.56,1567.36
30303,9,3908,36,47.4,1706.4
30303,10,3909,16,48.98,783.68
30304,1,3910,22,48.98,1077.56
30304,2,3911,27,50.56,1365.12
30304,3,3912,32,47.4,1516.8
30304,4,3913,37,48.98,1812.26
30304,5,3914,17,50.56,859.52
30304,6,3915,22,47.4,1042.8
30304,7,3916,27,48.98,1322.46
30304,8,3917,32,50.56,1617.92
30304,9,3918,37,47.4,1753.8
30304,10,3919,17,48.98,832.66
30305,1,3920,19,48.98,930.62
30305,2,3921,24,50.56,1213.44
30305,3,3922,29,47.4,1374.6
30305,4,3923,34,48.98,1665.32
30305,5,3924,14,50.56,707.84
30305,6,3925,19,47.4,900.6
30305,7,3926,24,48.98,1175.52
30305,8,3927,29,50.56,1466.24
30305,9,3928,34,47.4,1611.6
30305,10,3929,14,48.98,685.72
30306,1,3930,20,48.98,979.6
30306,2,3931,25,50.56,1264.0
30306,3,3932,30,47.4,1422.0
30306,4,3933,35,48.98,1714.3
30306,5,3934,15,50.56,758.4
30306,6,3935,20,47.4,948.0
30306,7,3936,25,48.98,1224.5
30306,8,3937,30,50.56,1516.8
30306,9,3938,35,47.4,1659.0
30306,10,3939,15,48.98,734.7
30307,1,3950,22,48.98,1077.56
30307,2,3951,27,50.56,1365.12
30307,3,3952,32,47.4,1516.8
30307,4,3953,37,48.98,1812.26
30307,5,3954,17,50.56,859.52
30307,6,3955,22,47.4,1042.8
30307,7,3956,27,48.98,1322.46
30307,8,3957,32,50.56,1617.92
30307,9,3958,37,47.4,1753.8
30307,10,3959,17,48.98,832.66
30308,1,3960,19,48.98,930.62
30308,2,3961,24,50.56,1213.44
30308,3,3962,29,47.4,1374.6
30308,4,3963,34,48.98,1665.32
30308,5,3964,14,50.56,707.84
30308,6,3965,19,47.4,900.6
30308,7,3966,24,48.98,1175.52
30308,8,3967,29,50.56,1466.24
30308,9,3968,34,47.4,1611.6
30308,10,3969,14,48.98,685.72
30309,1,3970,20,48.98,979.6
30309,2,3971,25,50.56,1264.0
30309,3,3972,30,47.4,1422.0
30309,4,3973,35,48.98,1714.3
30309,5,3974,15,50.56,758.4
30309,6,3975,20,47.4,948.0
30309,7,3976,25,48.98,1224.5
30309,8,3977,30,50.56,1516.8
30309,9,3978,35,47.4,1659.0
30309,10,3979,15,48.98,734.7
30310,1,3980,21,48.98,1028.58
30310,2,3981,26,50.56,1314.56
30310,3,3982,31,47.4,1469.4
30310,4,3983,36,48.98,1763.28
30310,5,3984,16,50.56,808.96
30310,6,3985,21,47.4,995.4
30310,7,3986,26,48.98,1273.48
30310,8,3987,31,50.56,1567.36
30310,9,3988,36,47.4,1706.4
30310,10,3989,16,48.98,783.68
30311,1,4000,19,48.98,930.62
30311,2,4001,24,50.56,1213.44
30311,3,4002,29,47.4,1374.6
30311,4,4003,34,48.98,1665.32
30311,5,4004,14,50.56,707.84
30311,6,4005,19,47.4,900.6
30311,7,4006,24,48.98,1175.52
30311,8,4007,29,50.56,1466.24
30311,9,4008,34,47.4,1611.6
30311,10,4009,14,48.98,685.72
30312,1,4010,20,48.98,979.6
30312,2,4011,25,50.56,1264.0
30312,3,4012,30,47.4,1422.0
30312,4,4013,35,48.98,1714.3
30312,5,4014,15,50.56,758.4
30312,6,4015,20,47.4,948.0
30312,7,4016,25,48.98,1224.5
30312,8,4017,30,50.56,1516.8
30312,9,4018,35,47.4,1659.0
30312,10,4019,15,48.98,734.7
30313,1,4020,21,48.98,1028.58
30313,2,4021,26,50.56,1314.56
30313,3,4022,31,47.4,1469.4
30313,4,4023,36,48.98,1763.28
30313,5,4024,16,50.56,808.96
30313,6,4025,21,47.4,995.4
30313,7,4026,26,48.98,1273.48
30313,8,4027,31,50.56,1567.36
30313,9,4028,36,47.4,1706.4
30313,10,4029,16,48.98,783.68
30314,1,4030,22,48.98,1077.56
30314,2,4031,27,50.56,1365.12
30314,3,4032,32,47.4,1516.8
30314,4,4033,37,48.98,1812.26
30314,5,4034,17,50.56,859.52
30314,6,4035,22,47.4,1042.8
30314,7,4036,27,48.98,1322.46
30314,8,4037,32,50.56,1617.92
30314,9,4038,37,47.4,1753.8
30314,10,4039,17,48.98,832.66
30315,1,4050,20,48.98,979.6
30315,2,4051,25,50.56,1264.0
30315,3,4052,30,47.4,1422.0
30315,4,4053,35,48.98,1714.3
30315,5,4054,15,50.56,758.4
30315,6,4055,20,47.4,948.0
30315,7,4056,25,48.98,1224.5
30315,8,4057,30,50.56,1516.8
30315,9,4058,35,47.4,1659.0
30315,10,4059,15,48.98,734.7
30316,1,4060,21,48.98,1028.58
30316,2,4061,26,50.56,1314.56
30316,3,4062,31,47.4,1469.4
30316,4,4063,36,48.98,1763.28
30316,5,4064,16,50.56,808.96
30316,6,4065,21,47.4,995.4
30316,7,4066,26,48.98,1273.48
30316,8,4067,31,50.56,1567.36
30316,9,4068,36,47.4,1706.4
30316,10,4069,16,48.98,783.68
30317,1,4070,22,48.98,1077.56
30317,2,4071,27,50.56,1365.12
30317,3,4072,32,47.4,1516.8
30317,4,4073,37,48.98,1812.26
30317,5,4074,17,50.56,859.52
30317,6,4075,22,47.4,1042.8
30317,7,4076,27,48.98,1322.46
30317,8,4077,32,50.56,1617.92
30317,9,4078,37,47.4,1753.8
30317,10,4079,17,48.98,832.66
30318,1,4080,19,48.98,930.62
30318,2,4081,24,50.56,1213.44
30318,3,4082,29,47.4,1374.6
30318,4,4083,34,48.98,1665.32
30318,5,4084,14,50.56,707.84
30318,6,4085,19,47.4,900.6
30318,7,4086,24,48.98,1175.52
30318,8,4087,29,50.56,1466.24
30318,9,4088,34,47.4,1611.6
30318,10,4089,14,48.98,685.72
30319,1,4100,21,48.98,1028.58
30319,2,4101,26,50.56,1314.56
30319,3,4102,31,47.4,1469.4
30319,4,4103,36,48.98,1763.28
30319,5,4104,16,50.56,808.96
30319,6,4105,21,47.4,995.4
30319,7,4106,26,48.98,1273.48
30319,8,4107,31,50.56,1567.36
30319,9,4108,36,47.4,1706.4
30319,10,4109,16,48.98,783.68
30320,1,4110,22,48.98,1077.56
30320,2,4111,27,50.56,1365.12
30320,3,4112,32,47.4,1516.8
30320,4,4113,37,48.98,1812.26
30320,5,4114,17,50.56,859.52
30320,6,4115,22,47.4,1042.8
30320,7,4116,27,48.98,1322.46
30320,8,4117,32,50.56,1617.92
30320,9,4118,37,47.4,1753.8
30320,10,4119,17,48.98,832.66
30321,1,4120,19,48.98,930.62
30321,2,4121,24,50.56,1213.44
30321,3,4122,29,47.4,1374.6
30321,4,4123,34,48.98,1665.32
30321,5,4124,14,50.56,707.84
30321,6,4125,19,47.4,900.6
30321,7,4126,24,48.98,1175.52
30321,8,4127,29,50.56,1466.24
30321,9,4128,34,47.4,1611.6
30321,10,4129,14,48.98,685.72
30322,1,4130,20,48.98,979.6
30322,2,4131,25,50.56,1264.0
30322,3,4132,30,47.4,1422.0
30322,4,4133,35,48.98,1714.3
30322,5,4134,15,50.56,758.4
30322,6,4135,20,47.4,948.0
30322,7,4136,25,48.98,1224.5
30322,8,4137,30,50.56,1516.8
30322,9,4138,35,47.4,1659.0
30322,10,4139,15,48.98,734.7
30323,1,4150,22,48.98,1077.56
30323,2,4151,27,50.56,1365.12
30323,3,4152,32,47.4,1516.8
30323,4,4153,37,48.98,1812.26
30323,5,4154,17,50.56,859.52
30323,6,4155,22,47.4,1042.8
30323,7,4156,27,48.98,1322.46
30323,8,4157,32,50.56,1617.92
30323,9,4158,37,47.4,1753.8
30323,10,4159,17,48.98,832.66
30324,1,4160,19,48.98,930.62
30324,2,4161,24,50.56,1213.44
30324,3,4162,29,47.4,1374.6
30324,4,4163,34,48.98,1665.32
30324,5,4164,14,50.56,707.84
30324,6,4165,19,47.4,900.6
30324,7,4166,24,48.98,1175.52
30324,8,4167,29,50.56,1466.24
30324,9,4168,34,47.4,1611.6
30324,10,4169,14,48.98,685.72
30325,1,4170,20,48.98,979.6
30325,2,4171,25,50.56,1264.0
30325,3,4172,30,47.4,1422.0
30325,4,4173,35,48.98,1714.3
30325,5,4174,15,50.56,758.4
30325,6,4175,20,47.4,948.0
30325,7,4176,25,48.98,1224.5
30325,8,4177,30,50.56,1516.8
30325,9,4178,35,47.4,1659.0
30325,10,4179,15,48.98,734.7
30326,1,4180,21,48.98,1028.58
30326,2,4181,26,50.56,1314.56
30326,3,4182,31,47.4,1469.4
30326,4,4183,36,48.98,1763.28
30326,5,4184,16,50.56,808.96
30326,6,4185,21,47.4,995.4
30326,7,4186,26,48.98,1273.48
30326,8,4187,31,50.56,1567.36
30326,9,4188,36,47.4,1706.4
30326,10,4189,16,48.98,783.68
30327,1,4200,19,48.98,930.62
30327,2,4201,24,50.56,1213.44
30327,3,4202,29,47.4,1374.6
30327,4,4203,34,48.98,1665.32
30327,5,4204,14,50.56,707.84
30327,6,4205,19,47.4,900.6
30327,7,4206,24,48.98,1175.52
30327,8,4207,29,50.56,1466.24
30327,9,4208,34,47.4,1611.6
30327,10,4209,14,48.98,685.72
30328,1,4210,20,48.98,979.6
30328,2,4211,25,50.56,1264.0
30328,3,4212,30,47.4,1422.0
30328,4,4213,35,48.98,1714.3
30328,5,4214,15,50.56,758.4
30328,6,4215,20,47.4,948.0
30328,7,4216,25,48.98,1224.5
30328,8,4217,30,50.56,1516.8
30328,9,4218,35,47.4,1659.0
30328,10,4219,15,48.98,734.7
30329,1,4220,21,48.98,1028.58
30329,2,4221,26,50.56,1314.56
30329,3,4222,31,47.4,1469.4
30329,4,4223,36,48.98,1763.28
30329,5,4224,16,50.56,808.96
30329,6,4225,21,47.4,995.4
30329,7,4226,26,48.98,1273.48
30329,8,4227,31,50.56,1567.36
30329,9,4228,36,47.4,1706.4
30329,10,4229,16,48.98,783.68
30330,1,4230,22,48.98,1077.56
30330,2,4231,27,50.56,1365.12
30330,3,4232,32,47.4,1516.8
30330,4,4233,37,48.98,1812.26
30330,5,4234,17,50.56,859.52
30330,6,4235,22,47.4,1042.8
30330,7,4236,27,48.98,1322.46
30330,8,4237,32,50.56,1617.92
30330,9,4238,37,47.4,1753.8
30330,10,4239,17,48.98,832.66
30331,1,4250,20,48.98,979.6
30331,2,4251,25,50.56,1264.0
30331,3,4252,30,47.4,1422.0
30331,4,4253,35,48.98,1714.3
30331,5,4254,15,50.56,758.4
30331,6,4255,20,47.4,948.0
30331,7,4256,25,48.98,1224.5
30331,8,4257,30,50.56,1516.8
30331,9,4258,35,47.4,1659.0
30331,10,4259,15,48.98,734.7
30332,1,4260,21,48.98,1028.58
30332,2,4261,26,50.56,1314.56
30332,3,4262,31,47.4,1469.4
30332,4,4263,36,48.98,1763.28
30332,5,4264,16,50.56,808.96
30332,6,4265,21,47.4,995.4
30332,7,4266,26,48.98,1273.48
30332,8,4267,31,50.56,1567.36
30332,9,4268,36,47.4,1706.4
30332,10,4269,16,48.98,783.68
30333,1,4270,22,48.98,1077.56
30333,2,4271,27,50.56,1365.12
30333,3,4272,32,47.4,1516.8
30333,4,4273,37,48.98,1812.26
30333,5,4274,17,50.56,859.52
30333,6,4275,22,47.4,1042.8
30333,7,4276,27,48.98,1322.46
30333,8,4277,32,50.56,1617.92
30333,9,4278,37,47.4,1753.8
30333,10,4279,17,48.98,832.66
30334,1,4280,19,48.98,930.62
30334,2,4281,24,50.56,1213.44
30334,3,4282,29,47.4,1374.6
30334,4,4283,34,48.98,1665.32
30334,5,4284,14,50.56,707.84
30334,6,4285,19,47.4,900.6
30334,7,4286,24,48.98,1175.52
30334,8,4287,29,50.56,1466.24
30334,9,4288,34,47.4,1611.6
30334,10,4289,14,48.98,685.72
30335,1,4300,21,48.98,1028.58
30335,2,4301,26,50.56,1314.56
30335,3,4302,31,47.4,1469.4
30335,4,4303,36,48.98,1763.28
30335,5,4304,16,50.56,808.96
30335,6,4305,21,47.4,995.4
30335,7,4306,26,48.98,1273.48
30335,8,4307,31,50.56,1567.36
30335,9,4308,36,47.4,1706.4
30335,10,4309,16,48.98,783.68
30336,1,4310,22,48.98,1077.56
30336,2,4311,27,50.56,1365.12
30336,3,4312,32,47.4,1516.8
30336,4,4313,37,48.98,1812.26
30336,5,4314,17,50.56,859.52
30336,6,4315,22,47.4,1042.8
30336,7,4316,27,48.98,1322.46
30336,8,4317,32,50.56,1617.92
30336,9,4318,37,47.4,1753.8
30336,10,4319,17,48.98,832.66
30337,1,4320,19,48.98,930.62
30337,2,4321,24,50.56,1213.44
30337,3,4322,29,47.4,1374.6
30337,4,4323,34,48.98,1665.32
30337,5,4324,14,50.56,707.84
30337,6,4325,19,47.4,900.6
30337,7,4326,24,48.98,1175.52
30337,8,4327,29,50.56,1466.24
30337,9,4328,34,47.4,1611.6
30337,10,4329,14,48.98,685.72
30338,1,4330,20,48.98,979.6
30338,2,4331,25,50.56,1264.0
30338,3,4332,30,47.4,1422.0
30338,4,4333,35,48.98,1714.3
30338,5,4334,15,50.56,758.4
30338,6,4335,20,47.4,948.0
30338,7,4336,25,48.98,1224.5
30338,8,4337,30,50.56,1516.8
30338,9,4338,35,47.4,1659.0
30338,10,4339,15,48.98,734.7
30339,1,4350,22,48.98,1077.56
30339,2,4351,27,50.56,1365.12
30339,3,4352,32,47.4,1516.8
30339,4,4353,37,48.98,1812.26
30339,5,4354,17,50.56,859.52
30339,6,4355,22,47.4,1042.8
30339,7,4356,27,48.98,1322.46
30339,8,4357,32,50.56,1617.92
30339,9,4358,37,47.4,1753.8
30339,10,4359,17,48.98,832.66
30340,1,4360,19,48.98,930.62
30340,2,4361,24,50.56,1213.44
30340,3,4362,29,47.4,1374.6
30340,4,4363,34,48.98,1665.32
30340,5,4364,14,50.56,707.84
30340,6,4365,19,47.4,900.6
30340,7,4366,24,48.98,1175.52
30340,8,4367,29,50.56,1466.24
30340,9,4368,34,47.4,1611.6
30340,10,4369,14,48.98,685.72
30341,1,4370,20,48.98,979.6
30341,2,4371,25,50.56,1264.0
30341,3,4372,30,47.4,1422.0
30341,4,4373,35,48.98,1714.3
30341,5,4374,15,50.56,758.4
30341,6,4375,20,47.4,948.0
30341,7,4376,25,48.98,1224.5
30341,8,4377,30,50.56,1516.8
30341,9,4378,35,47.4,1659.0
30341,10,4379,15,48.98,734.7
30342,1,4380,21,48.98,1028.58
30342,2,4381,26,50.56,1314.56
30342,3,4382,31,47.4,1469.4
30342,4,4383,36,48.98,1763.28
30342,5,4384,16,50.56,808.96
30342,6,4385,21,47.4,995.4
30342,7,4386,26,48.98,1273.48
30342,8,4387,31,50.56,1567.36
30342,9,4388,36,47.4,1706.4
30342,10,4389,16,48.98,783.68
30343,1,4400,19,48.98,930.62
30343,2,4401,24,50.56,1213.44
30343,3,4402,29,47.4,1374.6
30343,4,4403,34,48.98,1665.32
30343,5,4404,14,50.56,707.84
30343,6,4405,19,47.4,900.6
30343,7,4406,24,48.98,1175.52
30343,8,4407,29,50.56,1466.24
30343,9,4408,34,47.4,1611.6
30343,10,4409,14,48.98,685.72
30344,1,4410,20,48.98,979.6
30344,2,4411,25,50.56,1264.0
30344,3,4412,30,47.4,1422.0
30344,4,4413,35,48.98,1714.3
30344,5,4414,15,50.56,758.4
30344,6,4415,20,47.4,948.0
30344,7,4416,25,48.98,1224.5
30344,8,4417,30,50.56,1516.8
30344,9,4418,35,47.4,1659.0
30344,10,4419,15,48.98,734.7
30345,1,4420,21,48.98,1028.58
30345,2,4421,26,50.56,1314.56
30345,3,4422,31,47.4,1469.4
30345,4,4423,36,48.98,1763.28
30345,5,4424,16,50.56,808.96
30345,6,4425,21,47.4,995.4
30345,7,4426,26,48.98,1273.48
30345,8,4427,31,50.56,1567.36
30345,9,4428,36,47.4,1706.4
30345,10,4429,16,48.98,783.68
30346,1,4430,22,48.98,1077.56
30346,2,4431,27,50.56,1365.12
30346,3,4432,32,47.4,1516.8
30346,4,4433,37,48.98,1812.26
30346,5,4434,17,50.56,859.52
30346,6,4435,22,47.4,1042.8
30346,7,4436,27,48.98,1322.46
30346,8,4437,32,50.56,1617.92
30346,9,4438,37,47.4,1753.8
30346,10,4439,17,48.98,832.66
30347,1,4450,20,48.98,979.6
30347,2,4451,25,50.56,1264.0
30347,3,4452,30,47.4,1422.0
30347,4,4453,35,48.98,1714.3
30347,5,4454,15,50.56,758.4
30347,6,4455,20,47.4,948.0
30347,7,4456,25,48.98,1224.5
30347,8,4457,30,50.56,1516.8
30347,9,4458,35,47.4,1659.0
30347,10,4459,15,48.98,734.7
30348,1,4460,21,48.98,1028.58
30348,2,4461,26,50.56,1314.56
30348,3,4462,31,47.4,1469.4
30348,4,4463,36,48.98,1763.28
30348,5,4464,16,50.56,808.96
30348,6,4465,21,47.4,995.4
30348,7,4466,26,48.98,1273.48
30348,8,4467,31,50.56,1567.36
30348,9,4468,36,47.4,1706.4
30348,10,4469,16,48.98,783.68
30349,1,4470,22,48.98,1077.56
30349,2,4471,27,50.56,1365.12
30349,3,4472,32,47.4,1516.8
30349,4,4473,37,48.98,1812.26
30349,5,4474,17,50.56,859.52
30349,6,4475,22,47.4,1042.8
30349,7,4476,27,48.98,1322.46
30349,8,4477,32,50.56,1617.92
30349,9,4478,37,47.4,1753.8
30349,10,4479,17,48.98,832.66
30350,1,4480,19,48.98,930.62
30350,2,4481,24,50.56,1213.44
30350,3,4482,29,47.4,1374.6
30350,4,4483,34,48.98,1665.32
30350,5,4484,14,50.56,707.84
30350,6,4485,19,47.4,900.6
30350,7,4486,24,48.98,1175.52
30350,8,4487,29,50.56,1466.24
30350,9,4488,34,47.4,1611.6
30350,10,4489,14,48.98,685.72
30351,1,4500,21,48.98,1028.58
30351,2,4501,26,50.56,1314.56
30351,3,4502,31,47.4,1469.4
30351,4,4503,36,48.98,1763.28
30351,5,4504,16,50.56,808.96
30351,6,4505,21,47.4,995.4
30351,7,4506,26,48.98,1273.48
30351,8,4507,31,50.56,1567.36
30351,9,4508,36,47.4,1706.4
30351,10,4509,16,48.98,783.68
30352,1,4510,22,48.98,1077.56
30352,2,4511,27,50.56,1365.12
30352,3,4512,32,47.4,1516.8
30352,4,4513,37,48.98,1812.26
30352,5,4514,17,50.56,859.52
30352,6,4515,22,47.4,1042.8
30352,7,4516,27,48.98,1322.46
30352,8,4517,32,50.56,1617.92
30352,9,4518,37,47.4,1753.8
30352,10,4519,17,48.98,832.66
30353,1,4520,19,48.98,930.62
30353,2,4521,24,50.56,1213.44
30353,3,4522,29,47.4,1374.6
30353,4,4523,34,48.98,1665.32
30353,5,4524,14,50.56,707.84
30353,6,4525,19,47.4,900.6
30353,7,4526,24,48.98,1175.52
30353,8,4527,29,50.56,1466.24
30353,9,4528,34,47.4,1611.6
30353,10,4529,14,48.98,685.72
30354,1,4530,20,48.98,979.6
30354,2,4531,25,50.56,1264.0
30354,3,4532,30,47.4,1422.0
30354,4,4533,35,48.98,1714.3
30354,5,4534,15,50.56,758.4
30354,6,4535,20,47.4,948.0
30354,7,4536,25,48.98,1224.5
30354,8,4537,30,50.56,1516.8
30354,9,4538,35,47.4,1659.0
30354,10,4539,15,48.98,734.7
30355,1,4550,22,48.98,1077.56
30355,2,4551,27,50.56,1365.12
30355,3,4552,32,47.4,1516.8
30355,4,4553,37,48.98,1812.26
30355,5,4554,17,50.56,859.52
30355,6,4555,22,47.4,1042.8
30355,7,4556,27,48.98,1322.46
30355,8,4557,32,50.56,1617.92
30355,9,4558,37,47.4,1753.8
30355,10,4559,17,48.98,832.66
30356,1,4560,19,48.98,930.62
30356,2,4561,24,50.56,1213.44
30356,3,4562,29,47.4,1374.6
30356,4,4563,34,48.98,1665.32
30356,5,4564,14,50.56,707.84
30356,6,4565,19,47.4,900.6
30356,7,4566,24,48.98,1175.52
30356,8,4567,29,50.56,1466.24
30356,9,4568,34,47.4,1611.6
30356,10,4569,14,48.98,685.72
30357,1,4570,20,48.98,979.6
30357,2,4571,25,50.56,1264.0
30357,3,4572,30,47.4,1422.0
30357,4,4573,35,48.98,1714.3
30357,5,4574,15,50.56,758.4
30357,6,4575,20,47.4,948.0
30357,7,4576,25,48.98,1224.5
30357,8,4577,30,50.56,1516.8
30357,9,4578,35,47.4,1659.0
30357,10,4579,15,48.98,734.7
30358,1,4580,21,48.98,1028.58
30358,2,4581,26,50.56,1314.56
30358,3,4582,31,47.4,1469.4
30358,4,4583,36,48.98,1763.28
30358,5,4584,16,50.56,808.96
30358,6,4585,21,47.4,995.4
30358,7,4586,26,48.98,1273.48
30358,8,4587,31,50.56,1567.36
30358,9,4588,36,47.4,1706.4
30358,10,4589,16,48.98,783.68
30359,1,4600,19,48.98,930.62
30359,2,4601,24,50.56,1213.44
30359,3,4602,29,47.4,1374.6
30359,4,4603,34,48.98,1665.32
30359,5,4604,14,50.56,707.84
30359,6,4605,19,47.4,900.6
30359,7,4606,24,48.98,1175.52
30359,8,4607,29,50.56,1466.24
30359,9,4608,34,47.4,1611.6
30359,10,4609,14,48.98,685.72
30360,1,4610,20,48.98,979.6
30360,2,4611,25,50.56,1264.0
30360,3,4612,30,47.4,1422.0
30360,4,4613,35,48.98,1714.3
30360,5,4614,15,50.56,758.4
30360,6,4615,20,47.4,948.0
30360,7,4616,25,48.98,1224.5
30360,8,4617,30,50.56,1516.8
30360,9,4618,35,47.4,1659.0
30360,10,4619,15,48.98,734.7
30361,1,4620,21,48.98,1028.58
30361,2,4621,26,50.56,1314.56
30361,3,4622,31,47.4,1469.4
30361,4,4623,36,48.98,1763.28
30361,5,4624,16,50.56,808.96
30361,6,4625,21,47.4,995.4
30361,7,4626,26,48.98,1273.48
30361,8,4627,31,50.56,1567.36
30361,9,4628,36,47.4,1706.4
30361,10,4629,16,48.98,783.68
30362,1,4630,22,48.98,1077.56
30362,2,4631,27,50.56,1365.12
30362,3,4632,32,47.4,1516.8
30362,4,4633,37,48.98,1812.26
30362,5,4634,17,50.56,859.52
30362,6,4635,22,47.4,1042.8
30362,7,4636,27,48.98,1322.46
30362,8,4637,32,50.56,1617.92
30362,9,4638,37,47.4,1753.8
30362,10,4639,17,48.98,832.66
30363,1,4650,20,48.98,979.6
30363,2,4651,25,50.56,1264.0
30363,3,4652,30,47.4,1422.0
30363,4,4653,35,48.98,1714.3
30363,5,4654,15,50.56,758.4
30363,6,4655,20,47.4,948.0
30363,7,4656,25,48.98,1224.5
30363,8,4657,30,50.56,1516.8
30363,9,4658,35,47.4,1659.0
30363,10,4659,15,48.98,734.7
30364,1,4660,21,48.98,1028.58
30364,2,4661,26,50.56,1314.56
30364,3,4662,31,47.4,1469.4
30364,4,4663,36,48.98,1763.28
30364,5,4664,16,50.56,808.96
30364,6,4665,21,47.4,995.4
30364,7,4666,26,48.98,1273.48
30364,8,4667,31,50.56,1567.36
30364,9,4668,36,47.4,1706.4
30364,10,4669,16,48.98,783.68
30365,1,4670,22,48.98,1077.56
30365,2,4671,27,50.56,1365.12
30365,3,4672,32,47.4,1516.8
30365,4,4673,37,48.98,1812.26
30365,5,4674,17,50.56,859.52
30365,6,4675,22,47.4,1042.8
30365,7,4676,27,48.98,1322.46
30365,8,4677,32,50.56,1617.92
30365,9,4678,37,47.4,1753.8
30365,10,4679,17,48.98,832.66
30366,1,4680,19,48.98,930.62
30366,2,4681,24,50.56,1213.44
30366,3,4682,29,47.4,1374.6
30366,4,4683,34,48.98,1665.32
30366,5,4684,14,50.56,707.84
30366,6,4685,19,47.4,900.6
30366,7,4686,24,48.98,1175.52
30366,8,4687,29,50.56,1466.24
30366,9,4688,34,47.4,1611.6
30366,10,4689,14,48.98,685.72
30367,1,4700,21,48.98,1028.58
30367,2,4701,26,50.56,1314.56
30367,3,4702,31,47.4,1469.4
30367,4,4703,36,48.98,1763.28
30367,5,4704,16,50.56,808.96
30367,6,4705,21,47.4,995.4
30367,7,4706,26,48.98,1273.48
30367,8,4707,31,50.56,1567.36
30367,9,4708,36,47.4,1706.4
30367,10,4709,16,48.98,783.68
30368,1,4710,22,48.98,1077.56
30368,2,4711,27,50.56,1365.12
30368,3,4712,32,47.4,1516.8
30368,4,4713,37,48.98,1812.26
30368,5,4714,17,50.56,859.52
30368,6,4715,22,47.4,1042.8
30368,7,4716,27,48.98,1322.46
30368,8,4717,32,50.56,1617.92
30368,9,4718,37,47.4,1753.8
30368,10,4719,17,48.98,832.66
30369,1,4720,19,48.98,930.62
30369,2,4721,24,50.56,1213.44
30369,3,4722,29,47.4,1374.6
30369,4,4723,34,48.98,1665.32
30369,5,4724,14,50.56,707.84
30369,6,4725,19,47.4,900.6
30369,7,4726,24,48.98,1175.52
30369,8,4727,29,50.56,1466.24
30369,9,4728,34,47.4,1611.6
30369,10,4729,14,48.98,685.72
30370,1,4730,20,48.98,979.6
30370,2,4731,25,50.56,1264.0
30370,3,4732,30,47.4,1422.0
30370,4,4733,35,48.98,1714.3
30370,5,4734,15,50.56,758.4
30370,6,4735,20,47.4,948.0
30370,7,4736,25,48.98,1224.5
30370,8,4737,30,50.56,1516.8
30370,9,4738,35,47.4,1659.0
30370,10,4739,15,48.98,734.7
30371,1,4750,22,48.98,1077.56
30371,2,4751,27,50.56,1365.12
30371,3,4752,32,47.4,1516.8
30371,4,4753,37,48.98,1812.26
30371,5,4754,17,50.56,859.52
30371,6,4755,22,47.4,1042.8
30371,7,4756,27,48.98,1322.46
30371,8,4757,32,50.56,1617.92
30371,9,4758,37,47.4,1753.8
30371,10,4759,17,48.98,832.66
30372,1,4760,19,48.98,930.62
30372,2,4761,24,50.56,1213.44
30372,3,4762,29,47.4,1374.6
30372,4,4763,34,48.98,1665.32
30372,5,4764,14,50.56,707.84
30372,6,4765,19,47.4,900.6
30372,7,4766,24,48.98,1175.52
30372,8,4767,29,50.56,1466.24
30372,9,4768,34,47.4,1611.6
30372,10,4769,14,48.98,685.72
30373,1,4770,20,48.98,979.6
30373,2,4771,25,50.56,1264.0
30373,3,4772,30,47.4,1422.0
30373,4,4773,35,48.98,1714.3
30373,5,4774,15,50.56,758.4
30373,6,4775,20,47.4,948.0
30373,7,4776,25,48.98,1224.5
30373,8,4777,30,50.56,1516.8
30373,9,4778,35,47.4,1659.0
30373,10,4779,15,48.98,734.7
30374,1,4780,21,48.98,1028.58
30374,2,4781,26,50.56,1314.56
30374,3,4782,31,47.4,1469.4
30374,4,4783,36,48.98,1763.28
30374,5,4784,16,50.56,808.96
30374,6,4785,21,47.4,995.4
30374,7,4786,26,48.98,1273.48
30374,8,4787,31,50.56,1567.36
30374,9,4788,36,47.4,1706.4
30374,10,4789,16,48.98,783.68
30375,1,4800,19,48.98,930.62
30375,2,4801,24,50.56,1213.44
30375,3,4802,29,47.4,1374.6
30375,4,4803,34,48.98,1665.32
30375,5,4804,14,50.56,707.84
30375,6,4805,19,47.4,900.6
30375,7,4806,24,48.98,1175.52
30375,8,4807,29,50.56,1466.24
30375,9,4808,34,47.4,1611.6
30375,10,4809,14,48.98,685.72
30376,1,4810,20,48.98,979.6
30376,2,4811,25,50.56,1264.0
30376,3,4812,30,47.4,1422.0
30376,4,4813,35,48.98,1714.3
30376,5,4814,15,50.56,758.4
30376,6,4815,20,47.4,948.0
30376,7,4816,25,48.98,1224.5
30376,8,4817,30,50.56,1516.8
30376,9,4818,35,47.4,1659.0
30376,10,4819,15,48.98,734.7
30377,1,4820,21,48.98,1028.58
30377,2,4821,26,50.56,1314.56
30377,3,4822,31,47.4,1469.4
30377,4,4823,36,48.98,1763.28
30377,5,4824,16,50.56,808.96
30377,6,4825,21,47.4,995.4
30377,7,4826,26,48.98,1273.48
30377,8,4827,31,50.56,1567.36
30377,9,4828,36,47.4,1706.4
30377,10,4829,16,48.98,783.68
30378,1,4830,22,48.98,1077.56
30378,2,4831,27,50.56,1365.12
30378,3,4832,32,47.4,1516.8
