source_site,source_item_id,source_query_category,source_category_path,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,source_url
当当网,12337375465,中国小说,文学艺术>小说>中国小说,中国小说 的谱系与文体形态 陈文新 著 中国社会科学出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12337375465,陈文新,中国社会科学出版社,2012,2012-10-01,587,中文,中国小说,本,16.00,onsale,https://product.dangdang.com/12337375465.html
当当网,11704128116,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅 民主与建设出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD11704128116,鲁迅,民主与建设出版社,2015,2015-05-01,573,中文,中国小说,本,16.00,onsale,https://product.dangdang.com/11704128116.html
当当网,11184408100,中国小说,文学艺术>小说>中国小说,中国小说 阅读拓展训练二十篇 上海科学技术文献出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11184408100,王健瑶,上海科学技术文献出版社,2016,2016-08-01,569,中文,中国小说,本,21.00,onsale,https://product.dangdang.com/11184408100.html
当当网,12356057020,中国小说,文学艺术>小说>中国小说,中国小说 史略 正版自营速发 鲁迅重要代表作 中国小说 史开山之作 文学青年重点装备 精装珍藏本＜优选包邮好书＞ 鲁迅，高高,DD12356057020,鲁迅; 高高国际,民主与建设出版社,2015,2015-05-01,572,中文,中国小说,本,26.02,offsale,https://product.dangdang.com/12356057020.html
当当网,12420468048,中国小说,文学艺术>小说>中国小说,中国小说 的起源及其演变（近代名家散佚学术著作丛刊·文学） 胡怀琛 山西人民出版社发行部 正版书籍,DD12420468048,胡怀琛,山西人民出版社,,,580,中文,中国小说,本,26.19,onsale,https://product.dangdang.com/12420468048.html
当当网,11767777049,中国小说,文学艺术>小说>中国小说,中国小说 阅读拓展训练二十篇 王健瑶 编著 上海科学技术文献出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11767777049,王健瑶,上海科学技术文献出版社,2016,2016-08-01,597,中文,中国小说,本,20.80,onsale,https://product.dangdang.com/11767777049.html
当当网,11724449053,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅小说史论专著书籍古代近现代当代鲁迅作品十五讲中国文化艺术名著丛书,DD11724449053,鲁迅,译林出版社,,,581,中文,中国小说,本,18.00,onsale,https://product.dangdang.com/11724449053.html
当当网,11994169044,中国小说,文学艺术>小说>中国小说,中国小说 叙事模式的转变 陈平原 9787301063170 北京大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD11994169044,陈平原,北京大学出版社,2004,2004-07-01,589,中文,中国小说,本,18.61,onsale,https://product.dangdang.com/11994169044.html
当当网,12496949097,中国小说,文学艺术>小说>中国小说,中国小说 研究 辽宁教育出版社 胡怀琛 著 著 【新华书店】 新华正版 多仓就近发货 电子发票,DD12496949097,胡怀琛,辽宁教育出版社,2026,2026-05-01,601,中文,中国小说,本,20.70,onsale,https://product.dangdang.com/12496949097.html
当当网,1400324903,中国小说,文学艺术>小说>中国小说,中国小说 阅读拓展训练二十篇 王健瑶 编著 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD1400324903,王健瑶,上海科学技术文献出版社,2016,2016-08-01,519,中文,中国小说,本,21.20,onsale,https://product.dangdang.com/1400324903.html
当当网,1781218712,中国小说,文学艺术>小说>中国小说,中国小说 史略 中国言实出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD1781218712,鲁迅,中国言实出版社,2021,2021-01-01,531,中文,中国小说,本,20.90,discontinued,https://product.dangdang.com/1781218712.html
当当网,11878470050,中国小说,文学艺术>小说>中国小说,中国小说 史略 华文出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11878470050,鲁迅,华文出版社,2024,2024-11-01,582,中文,中国小说,本,22.00,onsale,https://product.dangdang.com/11878470050.html
当当网,11888813019,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅 著 华文出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11888813019,鲁迅,华文出版社,2024,2024-11-01,589,中文,中国小说,本,21.80,onsale,https://product.dangdang.com/11888813019.html
当当网,11987860100,中国小说,文学艺术>小说>中国小说,中国小说 的近代变革,DD11987860100,作者待详情补采,广西师范大学出版社,2009,2009-04-01,582,中文,中国小说,本,17.50,onsale,https://product.dangdang.com/11987860100.html
当当网,12412072067,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅 著 上海古籍出版社 【速开发票，优质售后，支持7天无理由退换】,DD12412072067,鲁迅,上海古籍出版社,2011,2011-12-01,573,中文,中国小说,本,17.78,onsale,https://product.dangdang.com/12412072067.html
当当网,12330583032,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅小说史经典著作中国文学理论 鲁迅 湖南人民出版社 【新华书店正版书籍】,DD12330583032,鲁迅,湖南人民出版社,2025,2025-10-31,571,中文,中国小说,本,27.40,onsale,https://product.dangdang.com/12330583032.html
当当网,12354081010,中国小说,文学艺术>小说>中国小说,中国小说 戏曲理论的近代转型 程华平 著 华东师范大学出版社 正版旧书，下单前请先咨询客服，欢迎选购！,DD12354081010,程华平,华东师范大学出版社,2001,2001-01-01,566,中文,中国小说,本,19.40,onsale,https://product.dangdang.com/12354081010.html
当当网,12398216107,中国小说,文学艺术>小说>中国小说,中国小说 史略 九州出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD12398216107,鲁迅,九州出版社,2025,2025-07-01,581,中文,中国小说,本,21.90,onsale,https://product.dangdang.com/12398216107.html
当当网,11944979056,中国小说,文学艺术>小说>中国小说,中国小说 的近代变革 【正版图书，满额减，电子发票】,DD11944979056,袁进,广西师范大学出版社,2009,2009-04-01,596,中文,中国小说,本,17.50,onsale,https://product.dangdang.com/11944979056.html
当当网,12337380285,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅 著 中华书局【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12337380285,鲁迅,中华书局,2010,2010-01-01,583,中文,中国小说,本,18.00,onsale,https://product.dangdang.com/12337380285.html
当当网,12300206970,中国小说,文学艺术>小说>中国小说,中国小说 审美与人的生存理想 蔡梅娟 著 新时代出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12300206970,蔡梅娟,新时代出版社,2007,2007-11-01,571,中文,中国小说,本,18.00,onsale,https://product.dangdang.com/12300206970.html
当当网,11703758586,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅 著 上海古籍出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD11703758586,鲁迅,上海古籍出版社,2004,2004-07-01,592,中文,中国小说,本,18.00,onsale,https://product.dangdang.com/11703758586.html
当当网,1781218802,中国小说,文学艺术>小说>中国小说,中国小说 史略 中国言实出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD1781218802,鲁迅,中国言实出版社,2021,2021-01-01,531,中文,中国小说,本,22.30,discontinued,https://product.dangdang.com/1781218802.html
当当网,11612085066,中国小说,文学艺术>小说>中国小说,中国小说 美学史 韩进廉 著 河北大学出版社，【正版保证】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD11612085066,韩进廉,河北大学出版社,2010,2010-01-01,577,中文,中国小说,本,18.00,onsale,https://product.dangdang.com/11612085066.html
当当网,12343138100,中国小说,文学艺术>小说>中国小说,中国小说 史略鲁迅 著上海古籍出版社9787532574117 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12343138100,鲁迅,上海古籍出版社,2014,2014-01-01,567,中文,中国小说,本,21.10,onsale,https://product.dangdang.com/12343138100.html
当当网,12497679067,中国小说,文学艺术>小说>中国小说,中国小说 研究 胡怀琛 辽宁教育出版社 9787554943809 新华书店正版图书书籍,DD12497679067,胡怀琛,辽宁教育出版社,2026,2026-05-01,599,中文,中国小说,本,28.70,onsale,https://product.dangdang.com/12497679067.html
当当网,12303698060,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅 工人出版社，【正版可开发票】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12303698060,鲁迅,工人出版社,2015,2015-07-01,579,中文,中国小说,本,19.00,onsale,https://product.dangdang.com/12303698060.html
当当网,12420399116,中国小说,文学艺术>小说>中国小说,"中国小说 史略（新校本）,鲁迅 著,九州出版社 【新华书店总店旗舰店】 新华正版全新 正规发票 多仓就近发货 85%城市次日送达！团购优惠咨询：13284178503",DD12420399116,鲁迅,九州出版社,2025,2025-06-01,579,中文,中国小说,本,16.97,onsale,https://product.dangdang.com/12420399116.html
当当网,12344171053,中国小说,文学艺术>小说>中国小说,中国小说 的起源及其演变（近代名家散佚学术著作丛刊·文学） 胡怀琛 山西人民出版社发行部 正版书籍,DD12344171053,胡怀琛,山西人民出版社,,,572,中文,中国小说,本,28.62,offsale,https://product.dangdang.com/12344171053.html
当当网,12336247005,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅自编文集 鲁迅 译林出版社【正版】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,DD12336247005,鲁迅,译林出版社,2014,2014-02-01,574,中文,中国小说,本,19.00,onsale,https://product.dangdang.com/12336247005.html
当当网,12337445044,中国小说,文学艺术>小说>中国小说,中国小说 史略鲁迅 著中华书局9787101070910 正版旧书，保证质量，此书为单本而非一套，电子发票！,DD12337445044,作者待详情补采,中华书局,2010,2010-01-01,578,中文,中国小说,本,21.60,onsale,https://product.dangdang.com/12337445044.html
当当网,12339970056,中国小说,文学艺术>小说>中国小说,中国小说 叙事模式的转变 陈平原 著 9787301164235 北京大学出版社 【速开发票，优质售后，支持7天无理由退换】,DD12339970056,陈平原,北京大学出版社,2010,2010-01-01,586,中文,中国小说,本,21.46,onsale,https://product.dangdang.com/12339970056.html
当当网,12398794095,中国小说,文学艺术>小说>中国小说,中国小说 史略 鲁迅 著 9787532537518 上海古籍出版社 【速开发票，优质售后，支持7天无理由退换】,DD12398794095,鲁迅,上海古籍出版社,2004,2004-07-01,598,中文,中国小说,本,21.65,offsale,https://product.dangdang.com/12398794095.html
当当网,12470611021,中国小说,文学艺术>小说>中国小说,中国小说 史略( 中国小说 史研究的“开山之作”！)＜优选包邮好书＞ 正版图书 可开发票,DD12470611021,鲁迅,华文出版社,2024,2024-12-01,566,中文,中国小说,本,30.08,onsale,https://product.dangdang.com/12470611021.html
当当网,12301502131,中国小说,文学艺术>小说>中国小说,"中国小说 史略( 中国小说 史研究的“开山之作”！),华文出版社【新华书店自营店】 新华正版全新 正规发票 多仓就近发货 85%城市次日送达！团购优惠咨询：13284178503",DD12301502131,鲁迅,华文出版社,2024,2024-12-01,560,中文,中国小说,本,17.92,onsale,https://product.dangdang.com/12301502131.html
当当网,11950997126,中国小说,文学艺术>小说>中国小说,中国小说 与传说在日本的传播与再创 9787313183699 正版图书，收到货可开电子发票。划线价为图书市场价格。商品图片仅供参考，以实物为准。（书名没写全多少册的均为单本价格）,DD11950997126,吴伟明,上海交通大学出版社,2019,2019-05-01,591,中文,中国小说,本,22.44,onsale,https://product.dangdang.com/11950997126.html
当当网,1087972569,中国小说,文学艺术>小说>中国小说,中国小说 史略(精)/鸿儒国学讲堂,DD1087972569,鲁迅,古吴轩,2017,2017-06-01,547,中文,中国小说,本,24.75,onsale,https://product.dangdang.com/1087972569.html
当当网,1357070167,中国小说,文学艺术>小说>中国小说,中国小说 史略(精)/鸿儒国学讲堂,DD1357070167,鲁迅,古吴轩,2017,2017-06-01,530,中文,中国小说,本,24.90,onsale,https://product.dangdang.com/1357070167.html
当当网,1036940979,中国小说,文学艺术>小说>中国小说,中国小说 史略(精)/鸿儒国学讲堂,DD1036940979,鲁迅,古吴轩,2017,2017-06-01,541,中文,中国小说,本,24.75,onsale,https://product.dangdang.com/1036940979.html
